census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,6172.6501,222470.5272,2,2011-12-01,excluded
170,3,16425.194900000002,488194.92720000003,4,2011-12-01,excluded
170,4,468393.906,16942728.6196,203,2011-12-01,excluded
170,5,325.4972,16274.86,1,2011-12-01,excluded
170,6,62380.033,2528773.9529,35,2011-12-01,excluded
170,7,304791.0168,9106458.1712,176,2011-12-01,excluded
170,8,4660.6885999999995,126772.2432,2,2011-12-01,excluded
180,1,1373.8235,43962.352,1,2011-12-01,excluded
180,2,1271.3035,50852.14,1,2011-12-01,excluded
180,3,2991.429,61659.385,3,2011-12-01,excluded
180,4,405912.2769,15975172.8693,195,2011-12-01,excluded
180,5,7390.4491,118648.0633,5,2011-12-01,excluded
180,6,78712.1456,3598032.7312000003,62,2011-12-01,excluded
180,7,428727.2251,17079481.2716,277,2011-12-01,excluded
180,8,10385.202000000001,277961.2113,8,2011-12-01,excluded
190,1,22668.843100000002,902829.9197,17,2011-12-01,excluded
190,2,4474.678,178987.12,2,2011-12-01,excluded
190,4,3903.2893,102319.93,3,2011-12-01,excluded
190,5,1082.8771,30741.2057,2,2011-12-01,excluded
190,7,4064.8540000000003,62864.754,3,2011-12-01,excluded
270,1,407.3585,22812.076,1,2011-12-01,excluded
270,4,80038.6069,3311553.2578,47,2011-12-01,excluded
270,5,2473.0659,148383.954,1,2011-12-01,excluded
270,6,9409.4814,360410.9008,4,2011-12-01,excluded
270,7,20888.5029,1045627.2002000001,15,2011-12-01,excluded
280,4,17957.4777,698362.8089,13,2011-12-01,excluded
280,5,316.8203,19009.217999999997,1,2011-12-01,excluded
280,6,390.0591,0.0,1,2011-12-01,excluded
280,7,21404.0727,453417.7158,14,2011-12-01,excluded
290,1,1189.8533,42834.7188,1,2011-12-01,excluded
290,2,5552.0461,222081.844,3,2011-12-01,excluded
290,4,119732.5185,4568360.8579,47,2011-12-01,excluded
290,5,2452.5288,85909.46340000001,2,2011-12-01,excluded
290,6,34236.4117,1246452.1093000001,14,2011-12-01,excluded
290,7,40949.9767,1268157.3534,18,2011-12-01,excluded
370,4,44740.9447,2195066.4402,25,2011-12-01,21
370,6,1518.3989,53143.9615,1,2011-12-01,21
380,4,85885.6454,4164190.4677,81,2011-12-01,21
390,4,42217.7949,1951593.8035000002,25,2011-12-01,21
390,5,4083.4046,196003.4208,1,2011-12-01,21
470,4,64386.517700000004,2668991.0149,46,2011-12-01,21
470,7,5953.5494,0.0,2,2011-12-01,21
480,4,20578.9078,931334.2821,12,2011-12-01,21
490,2,854.9006,34196.024000000005,1,2011-12-01,21
490,4,521362.2505,25419997.3519,272,2011-12-01,21
490,5,374.0747,31422.2748,1,2011-12-01,21
490,6,11608.0655,780361.675,5,2011-12-01,21
