census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,249.5655,9982.619999999999,1,2011-02-01,excluded
170,3,589.1474,22387.601199999997,1,2011-02-01,excluded
170,4,454954.234,17281574.5084,192,2011-02-01,excluded
170,5,7425.606,297024.24,2,2011-02-01,excluded
170,6,82966.6334,3520750.0608,41,2011-02-01,excluded
170,7,302262.6192,8996351.4474,191,2011-02-01,excluded
170,8,3489.812,139592.47999999998,3,2011-02-01,excluded
180,1,2200.2576,57801.5736,2,2011-02-01,excluded
180,4,341106.675,13631366.1358,195,2011-02-01,excluded
180,5,3965.3592,136317.176,4,2011-02-01,excluded
180,6,74136.2467,3007852.7589000002,56,2011-02-01,excluded
180,7,452864.3846,16432482.5971,321,2011-02-01,excluded
180,8,11776.8736,337430.9926,6,2011-02-01,excluded
190,1,20487.979499999998,773002.3666,12,2011-02-01,excluded
190,2,1144.0794,45763.176,2,2011-02-01,excluded
190,3,4390.8974,175635.896,1,2011-02-01,excluded
190,4,4867.907,200035.7642,2,2011-02-01,excluded
190,7,8156.4473,96408.323,4,2011-02-01,excluded
270,4,59442.6949,2275785.7774,35,2011-02-01,excluded
270,6,10006.9258,327098.9897,6,2011-02-01,excluded
270,7,23054.4203,682857.2265,10,2011-02-01,excluded
280,2,2228.7819,94226.34449999999,2,2011-02-01,excluded
280,4,16333.685599999999,430351.36220000003,8,2011-02-01,excluded
280,6,4707.7392,63816.206,4,2011-02-01,excluded
280,7,13762.9395,348100.4674,11,2011-02-01,excluded
290,1,1092.6138999999998,43704.556,2,2011-02-01,excluded
290,4,126977.9658,4638236.1568,53,2011-02-01,excluded
290,5,3338.5251999999996,114700.19769999999,2,2011-02-01,excluded
290,6,11175.4123,335228.68,5,2011-02-01,excluded
290,7,45680.8383,1410715.1695,23,2011-02-01,excluded
370,4,70392.9366,3641503.9964,37,2011-02-01,21
370,6,276.4449,0.0,1,2011-02-01,21
370,7,2089.7338,83589.352,1,2011-02-01,21
380,4,87094.3547,4248304.6581,67,2011-02-01,21
380,6,2921.6611,175299.666,1,2011-02-01,21
380,7,777.7398,5444.178599999999,1,2011-02-01,21
