census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,1613.1648,64526.592000000004,1,2023-05-01,excluded
170,2,661.7599,26470.396,1,2023-05-01,excluded
170,4,800446.8494,31655775.8426,266,2023-05-01,excluded
170,5,3580.058,163775.1433,2,2023-05-01,excluded
170,6,125895.6945,6120705.8107,47,2023-05-01,excluded
170,7,318806.1278,13570177.0563,132,2023-05-01,excluded
170,8,36224.9864,1576835.3279,12,2023-05-01,excluded
180,4,307066.5831,13931654.6148,129,2023-05-01,excluded
180,5,610.7709,30538.545,1,2023-05-01,excluded
180,6,66940.3487,3339613.9072000002,36,2023-05-01,excluded
180,7,299374.5157,12419981.7971,139,2023-05-01,excluded
180,8,13485.3626,436429.7075,5,2023-05-01,excluded
190,1,30246.2223,1176127.4926,20,2023-05-01,excluded
190,2,355.6035,14224.14,1,2023-05-01,excluded
190,3,5404.3336,216173.34399999998,2,2023-05-01,excluded
190,4,4356.1539,117616.15530000001,1,2023-05-01,excluded
190,7,6088.293299999999,113714.801,3,2023-05-01,excluded
270,4,52208.2591,1902671.993,20,2023-05-01,excluded
270,6,2229.721,89752.37269999999,3,2023-05-01,excluded
270,7,9977.5007,153225.2623,6,2023-05-01,excluded
280,2,4078.7076,163148.304,1,2023-05-01,excluded
280,4,11913.0632,454433.463,6,2023-05-01,excluded
280,6,11736.4509,612561.1669,8,2023-05-01,excluded
280,7,5940.463400000001,243224.4162,4,2023-05-01,excluded
290,1,13030.3243,637201.872,5,2023-05-01,excluded
290,2,9872.227200000001,382687.7152,3,2023-05-01,excluded
290,4,126454.5966,4881811.45,35,2023-05-01,excluded
290,6,33416.8143,1330297.1948,10,2023-05-01,excluded
290,7,51759.9793,2449076.4395,14,2023-05-01,excluded
290,8,602.652,9039.78,1,2023-05-01,excluded
370,4,35650.6964,1603191.2373,20,2023-05-01,21
370,7,665.4795,26619.18,1,2023-05-01,21
380,4,38945.2428,1857891.1234,35,2023-05-01,21
390,4,22191.1174,749288.1451000001,14,2023-05-01,21
470,4,71239.0406,3216516.9589,28,2023-05-01,21
470,7,5325.2617,268133.7025,2,2023-05-01,21
490,4,386780.0321,18042797.9514,156,2023-05-01,21
490,6,9592.2729,436211.458,5,2023-05-01,21
490,7,1227.8129,40183.4776,2,2023-05-01,21
570,1,13966.9105,615456.2554,6,2023-05-01,22
570,2,7359.3423,301355.2925,3,2023-05-01,22
570,3,36953.6006,1555896.5669,11,2023-05-01,22
570,4,758802.0402,32026451.8215,246,2023-05-01,22
570,5,47805.3956,2214960.5063,16,2023-05-01,22
570,6,7488.148300000001,213135.872,2,2023-05-01,22
570,7,10143.664,454157.0,2,2023-05-01,22
580,3,5755.3315,230213.26,1,2023-05-01,22
580,4,173862.3728,7301825.8685,64,2023-05-01,22
580,7,1755.0094,105300.564,1,2023-05-01,22
590,2,2199.052,142938.38,1,2023-05-01,22
590,3,12721.943299999999,522598.232,3,2023-05-01,22
590,4,123647.5999,5075078.2444,31,2023-05-01,22
590,5,2343.0968,105439.35599999999,1,2023-05-01,22
