census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,3,2515.2021999999997,97344.21699999999,2,2010-03-01,excluded
170,4,493424.6829,18027882.8057,208,2010-03-01,excluded
170,5,30806.4039,1302741.4168,10,2010-03-01,excluded
170,6,63104.5404,2473898.3512,30,2010-03-01,excluded
170,7,307291.7248,9116003.1762,186,2010-03-01,excluded
170,8,12231.7329,473108.0015,4,2010-03-01,excluded
180,1,1597.5511,63902.043999999994,1,2010-03-01,excluded
180,2,395.7831,15831.324,1,2010-03-01,excluded
180,4,320966.8775,12697085.901,179,2010-03-01,excluded
180,5,19835.3157,887400.7945,8,2010-03-01,excluded
180,6,65696.1464,3147922.057,48,2010-03-01,excluded
180,7,442280.0952,17983262.379,309,2010-03-01,excluded
180,8,13492.077800000001,571396.502,8,2010-03-01,excluded
190,1,13846.3877,541536.2587,10,2010-03-01,excluded
190,2,10076.2702,403050.808,4,2010-03-01,excluded
190,4,6717.200699999999,275268.78339999996,4,2010-03-01,excluded
190,5,3032.1321,121285.28399999999,1,2010-03-01,excluded
190,6,2398.6996,11993.498,1,2010-03-01,excluded
190,7,2521.1764000000003,47217.7298,2,2010-03-01,excluded
270,4,49028.843199999996,2120506.7596,28,2010-03-01,excluded
270,6,9003.8929,267306.4532,6,2010-03-01,excluded
270,7,28169.5459,663465.287,14,2010-03-01,excluded
280,4,7047.220499999999,269989.96,4,2010-03-01,excluded
280,5,4302.2103,178086.108,2,2010-03-01,excluded
280,6,2944.0441,50270.1735,2,2010-03-01,excluded
280,7,10559.289,160206.9079,12,2010-03-01,excluded
290,4,119352.8273,4520296.1462,49,2010-03-01,excluded
290,6,16077.188,706873.4951,8,2010-03-01,excluded
290,7,43987.135,1395844.5313,25,2010-03-01,excluded
370,4,62734.9087,2792965.7914,33,2010-03-01,21
370,6,299.6164,0.0,1,2010-03-01,21
370,7,6118.758400000001,244750.336,2,2010-03-01,21
380,4,95583.5498,4580605.1473,74,2010-03-01,21
390,4,19427.434,792919.4409,16,2010-03-01,21
390,6,2238.4795,55709.017,2,2010-03-01,21
470,4,61176.3936,2278995.6488,41,2010-03-01,21
470,6,6531.293,254341.6545,3,2010-03-01,21
480,4,6754.5044,281185.9392,6,2010-03-01,21
490,4,393447.5045,19260177.2591,201,2010-03-01,21
490,6,4249.926100000001,216917.5406,4,2010-03-01,21
490,7,9777.8875,368515.3945,7,2010-03-01,21
570,1,22064.7164,1169318.8125,8,2010-03-01,22
570,2,6813.3267,308918.6532,3,2010-03-01,22
570,3,44687.026,1693598.1879999998,21,2010-03-01,22
570,4,585805.2215,24468585.3853,261,2010-03-01,22
570,5,43022.7921,2005191.2906,23,2010-03-01,22
580,3,2926.1008,152157.2416,1,2010-03-01,22
580,4,78350.3504,3400122.2934,35,2010-03-01,22
580,5,5894.2234,259654.8728,2,2010-03-01,22
590,2,3180.6442,159032.21000000002,1,2010-03-01,22
590,3,20752.2042,860376.6407999999,6,2010-03-01,22
590,4,64744.8897,2700187.8448,29,2010-03-01,22
670,1,3507.7436,175387.18,1,2010-03-01,22
670,2,8599.5441,311606.829,3,2010-03-01,22
670,3,156805.7424,6368249.814,62,2010-03-01,22
670,4,72083.4766,2916905.284,34,2010-03-01,22
670,5,13614.0759,595280.2857,7,2010-03-01,22
680,2,3825.1421,163425.8875,2,2010-03-01,22
680,3,91210.5859,3213503.885,42,2010-03-01,22
680,4,20559.1653,744712.249,8,2010-03-01,22
690,3,9263.969799999999,503879.565,3,2010-03-01,22
690,4,13997.7382,603850.0991,6,2010-03-01,22
690,5,2920.9161,116836.644,1,2010-03-01,22
770,1,71742.8223,2519552.0449,27,2010-03-01,23
770,2,152751.9536,5869421.581,73,2010-03-01,23
770,3,250391.9062,9707968.2107,112,2010-03-01,23
770,4,5892747.9477,217160639.1174,2542,2010-03-01,23
770,5,48640.1253,1987309.6981,22,2010-03-01,23
770,6,862370.2028,29532029.3985,424,2010-03-01,23
770,7,1716914.2394,47076293.9637,810,2010-03-01,23
770,8,3464.9393,134651.565,2,2010-03-01,23
1070,2,442.2739,19902.325500000003,1,2010-03-01,31-33
1070,4,126355.5306,5264312.6829,64,2010-03-01,31-33
1070,6,1946.4045,126516.29250000001,1,2010-03-01,31-33
1080,4,67330.5491,2458013.4699,30,2010-03-01,31-33
1080,5,2853.7098,68489.0352,1,2010-03-01,31-33
1080,6,5397.428599999999,269871.43,2,2010-03-01,31-33
1080,7,412.337,8246.74,1,2010-03-01,31-33
1090,4,140352.809,5531967.6886,57,2010-03-01,31-33
1090,6,8041.6505,367552.73,3,2010-03-01,31-33
1090,7,913.6991,0.0,1,2010-03-01,31-33
1170,4,150641.223,6459483.4017,78,2010-03-01,31-33
1170,6,2230.1202,124917.38519999999,3,2010-03-01,31-33
1170,7,6978.2073,236208.45,2,2010-03-01,31-33
1180,4,489111.1669,19022202.7465,254,2010-03-01,31-33
1180,5,1536.5129,61460.515999999996,1,2010-03-01,31-33
1180,6,2942.4079,176544.47400000002,1,2010-03-01,31-33
1180,7,542.0219,0.0,1,2010-03-01,31-33
1190,1,3913.3161,136966.0635,1,2010-03-01,31-33
1190,4,231390.0823,7582670.5082,97,2010-03-01,31-33
1190,6,4480.0869999999995,171046.8885,2,2010-03-01,31-33
1190,7,4235.3561,179721.6408,2,2010-03-01,31-33
1270,4,195236.5248,7624889.5945999995,82,2010-03-01,31-33
1270,6,4019.8106,197137.36119999998,3,2010-03-01,31-33
1270,7,3695.0733,107857.6687,3,2010-03-01,31-33
1280,4,158242.7396,5811349.3626,80,2010-03-01,31-33
1280,6,3445.1573,73198.2077,3,2010-03-01,31-33
1280,7,462.8734,6943.101,1,2010-03-01,31-33
1290,4,77057.2027,3388753.6459,37,2010-03-01,31-33
1290,7,393.4393,9442.5432,1,2010-03-01,31-33
1370,1,1928.6654,77146.61600000001,1,2010-03-01,31-33
1370,4,223720.9152,9619104.262600001,91,2010-03-01,31-33
1370,6,5235.5064999999995,244684.53480000002,2,2010-03-01,31-33
1370,7,936.1182,14041.773,1,2010-03-01,31-33
1390,4,36116.362,1475212.2774999999,11,2010-03-01,31-33
1480,4,92623.1795,3731819.1547,39,2010-03-01,31-33
1480,7,6454.4737000000005,214606.8534,4,2010-03-01,31-33
1490,4,22461.555200000003,769547.4115,9,2010-03-01,31-33
1490,7,6583.5494,137472.7855,2,2010-03-01,31-33
1570,4,59761.6622,2453784.1233,18,2010-03-01,31-33
1590,4,60526.7448,2509140.8375,25,2010-03-01,31-33
1590,6,2069.6103,12183.222899999999,2,2010-03-01,31-33
1590,7,7621.069,367473.4526,3,2010-03-01,31-33
