census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,2495.7787,112310.04149999999,1,2008-09-01,excluded
170,4,562469.9343,21687152.6216,258,2008-09-01,excluded
170,5,6230.4764,193717.10439999998,6,2008-09-01,excluded
170,6,70424.2255,3491664.4197,47,2008-09-01,excluded
170,7,385741.77760000003,14999612.541,241,2008-09-01,excluded
170,8,16209.6326,435696.7864,6,2008-09-01,excluded
180,4,388875.1567,16294204.7045,214,2008-09-01,excluded
180,5,14187.8361,536749.9454,6,2008-09-01,excluded
180,6,72334.748,3303902.194,57,2008-09-01,excluded
180,7,374440.4618,17021344.9513,278,2008-09-01,excluded
180,8,9667.2965,442333.1387,7,2008-09-01,excluded
190,1,45024.1971,1629100.2299,28,2008-09-01,excluded
190,2,4252.7787,176959.0611,5,2008-09-01,excluded
190,3,5333.4751,192037.4448,2,2008-09-01,excluded
190,4,11206.8851,349763.99710000004,6,2008-09-01,excluded
190,5,874.4493,19237.8846,1,2008-09-01,excluded
190,7,2978.9316,119157.264,1,2008-09-01,excluded
270,4,45629.7999,1956036.2423,26,2008-09-01,excluded
270,6,6375.3647,254596.37649999998,4,2008-09-01,excluded
270,7,23240.6263,980800.2114,18,2008-09-01,excluded
280,1,3576.3190999999997,143052.764,2,2008-09-01,excluded
280,4,22576.2708,992436.4173000001,12,2008-09-01,excluded
280,6,14036.0379,533841.3346,8,2008-09-01,excluded
280,7,11606.7364,374627.0722,19,2008-09-01,excluded
290,1,2169.5609,86782.436,1,2008-09-01,excluded
290,2,2450.0955,115154.48849999999,1,2008-09-01,excluded
290,3,1267.5145,68773.28600000001,2,2008-09-01,excluded
290,4,127197.3075,4785076.0327,54,2008-09-01,excluded
290,6,5683.382,225074.391,4,2008-09-01,excluded
290,7,35727.2856,1326025.0471,18,2008-09-01,excluded
290,8,2122.1808,169774.464,1,2008-09-01,excluded
370,1,3343.9206,167196.03,1,2008-09-01,21
370,4,51157.6227,2076692.7356,31,2008-09-01,21
370,6,2509.3153,150558.918,1,2008-09-01,21
380,4,110250.6342,5369618.9189,91,2008-09-01,21
380,7,2545.0283,114526.2735,1,2008-09-01,21
390,4,37556.804,1640050.4631999999,18,2008-09-01,21
470,4,90987.935,4075395.1172,60,2008-09-01,21
470,6,1669.4305,90992.054,4,2008-09-01,21
480,4,7506.0692,329071.6392,6,2008-09-01,21
490,4,561991.0987,25577567.382,278,2008-09-01,21
490,6,15550.1449,601924.2636,10,2008-09-01,21
490,7,7490.1093,411017.089,6,2008-09-01,21
570,1,14712.6172,561285.7151,8,2008-09-01,22
570,2,4615.0179,192024.924,4,2008-09-01,22
570,3,30344.015,1067608.2393,14,2008-09-01,22
570,4,532904.5356,22171407.3881,247,2008-09-01,22
570,5,17370.077699999998,575355.2220000001,10,2008-09-01,22
580,2,859.5463,34242.8045,2,2008-09-01,22
580,3,2445.2793,0.0,1,2008-09-01,22
580,4,124177.5252,4994161.6237,54,2008-09-01,22
590,3,7868.2447,354601.53400000004,5,2008-09-01,22
590,4,49207.640400000004,1915803.3195,18,2008-09-01,22
590,5,4881.7234,88593.48,2,2008-09-01,22
670,2,12488.080399999999,543781.3194,6,2008-09-01,22
670,3,144944.3536,5339543.0512,62,2008-09-01,22
670,4,94472.5971,3803126.4095,39,2008-09-01,22
670,5,5392.5943,101818.12640000001,4,2008-09-01,22
680,3,69741.2792,3043201.6456999998,33,2008-09-01,22
680,4,35534.1805,1276208.7161,16,2008-09-01,22
690,2,3083.4832,123339.32800000001,1,2008-09-01,22
690,3,4597.823,180483.8986,4,2008-09-01,22
690,4,16122.3494,677424.605,6,2008-09-01,22
770,1,36209.7227,1240572.2817,19,2008-09-01,23
770,2,133090.6447,4892526.7998,79,2008-09-01,23
770,3,275439.2938,10614589.9871,129,2008-09-01,23
770,4,7874448.121,305316653.5715,3356,2008-09-01,23
770,5,34738.9146,1108448.4975,17,2008-09-01,23
770,6,954728.7315,38234777.766,462,2008-09-01,23
770,7,1895262.9013,64412863.7102,899,2008-09-01,23
770,8,14107.5794,384226.96050000004,6,2008-09-01,23
1070,4,150243.9996,5711129.5711,68,2008-09-01,31-33
1070,6,2204.2418,121346.65239999999,2,2008-09-01,31-33
1070,7,1523.1699,83774.3445,1,2008-09-01,31-33
1080,4,67885.78,2986723.3878,38,2008-09-01,31-33
1090,3,902.3698,54142.188,1,2008-09-01,31-33
1090,4,214521.541,8600360.9297,88,2008-09-01,31-33
1090,7,3622.1111,164694.34900000002,2,2008-09-01,31-33
1170,4,130721.8215,5401153.9421,59,2008-09-01,31-33
1170,6,3834.9545,200392.7988,2,2008-09-01,31-33
1180,4,534064.953,21292957.6546,247,2008-09-01,31-33
1180,6,9337.7987,278343.95999999996,3,2008-09-01,31-33
1180,7,5116.949199999999,255847.46,2,2008-09-01,31-33
1190,4,120578.2784,3992235.1866,47,2008-09-01,31-33
1190,6,5728.588400000001,263985.68299999996,2,2008-09-01,31-33
1190,7,4965.4872,271756.02749999997,4,2008-09-01,31-33
1270,4,235068.4051,9237315.5054,94,2008-09-01,31-33
1270,6,5781.8074,129947.636,2,2008-09-01,31-33
1270,7,5023.836,263297.46,2,2008-09-01,31-33
1280,4,147915.726,6464504.3986,72,2008-09-01,31-33
1280,6,1075.6979000000001,44594.519,3,2008-09-01,31-33
1280,7,3401.9307,170096.535,1,2008-09-01,31-33
1290,4,13006.3881,555503.3888,4,2008-09-01,31-33
1370,4,210452.3577,9082494.163,75,2008-09-01,31-33
1370,5,1057.812,33849.984,1,2008-09-01,31-33
1370,6,362.4694,18123.47,1,2008-09-01,31-33
1370,7,10293.516599999999,742730.382,3,2008-09-01,31-33
1390,4,7023.5828,378878.40599999996,3,2008-09-01,31-33
1470,4,12137.3207,363032.352,4,2008-09-01,31-33
1480,4,122752.2286,4315916.1456,52,2008-09-01,31-33
1480,5,3967.8496,178553.232,1,2008-09-01,31-33
1480,6,4388.4767,197481.4515,1,2008-09-01,31-33
1480,7,1043.8052,33401.7664,1,2008-09-01,31-33
1490,4,7886.4039,368510.7686,6,2008-09-01,31-33
1490,7,5025.1865,201007.46,3,2008-09-01,31-33
1570,4,56191.7862,2455434.6468,18,2008-09-01,31-33
1570,7,3499.2138,52488.207,1,2008-09-01,31-33
1590,4,80545.0511,2953324.646,35,2008-09-01,31-33
1590,6,2894.9068,86847.20400000001,1,2008-09-01,31-33
1590,7,9069.8709,467815.381,6,2008-09-01,31-33
1670,4,10434.322,201423.6484,8,2008-09-01,31-33
1670,6,704.0585,16897.404,1,2008-09-01,31-33
1670,7,1487.148,29742.96,1,2008-09-01,31-33
1680,4,251248.5556,8679829.8573,93,2008-09-01,31-33
1680,6,2599.1213,0.0,1,2008-09-01,31-33
1680,7,27812.2894,926745.3843,12,2008-09-01,31-33
1690,3,1818.1664,63635.824,1,2008-09-01,31-33
1690,4,7496.0325,353781.1882,4,2008-09-01,31-33
1770,4,46399.8372,1758290.9276,21,2008-09-01,31-33
1790,4,19268.591399999998,731725.7692,10,2008-09-01,31-33
1790,7,1980.0602,71018.534,3,2008-09-01,31-33
1870,4,221120.9008,9193764.5409,101,2008-09-01,31-33
1870,6,5114.6348,173493.27109999998,2,2008-09-01,31-33
1880,4,105159.5958,4201102.2282,43,2008-09-01,31-33
1890,4,74449.1824,3010925.0085,30,2008-09-01,31-33
1890,6,3919.6409,156785.636,1,2008-09-01,31-33
1990,1,3605.5484,144221.936,2,2008-09-01,31-33
1990,2,1974.6564,77963.7274,2,2008-09-01,31-33
1990,3,255.6687,10226.748,1,2008-09-01,31-33
1990,4,641546.2383,25137924.6991,287,2008-09-01,31-33
1990,6,21363.5313,945118.5323999999,12,2008-09-01,31-33
1990,7,36442.9406,1305497.8554999998,13,2008-09-01,31-33
2070,4,126196.2563,5347868.2112,57,2008-09-01,31-33
2070,7,613.8804,17188.6512,1,2008-09-01,31-33
2090,4,23952.6592,962266.1159999999,7,2008-09-01,31-33
2090,6,2116.6806,84667.224,1,2008-09-01,31-33
2170,4,186095.7827,7320052.1996,81,2008-09-01,31-33
2170,6,9647.766599999999,304765.5384,5,2008-09-01,31-33
2180,4,25155.5884,1149884.7506000001,15,2008-09-01,31-33
2180,6,3125.0958,112503.4488,1,2008-09-01,31-33
2190,4,461653.2899,19386972.177,180,2008-09-01,31-33
2270,4,46191.3652,1986599.9023,21,2008-09-01,31-33
2270,6,5259.6684000000005,184088.394,2,2008-09-01,31-33
2280,1,1357.7587,54310.348000000005,1,2008-09-01,31-33
2280,4,157355.4192,6831705.6483000005,62,2008-09-01,31-33
2280,6,5233.3333999999995,286673.505,2,2008-09-01,31-33
2280,7,8785.9177,345169.786,3,2008-09-01,31-33
2290,1,5699.9167,159597.6676,1,2008-09-01,31-33
2290,4,411637.7158,16725803.4484,167,2008-09-01,31-33
2290,6,3038.778,139783.788,1,2008-09-01,31-33
2290,7,3206.9858,32069.858,1,2008-09-01,31-33
2370,4,357913.8847,14043353.6152,168,2008-09-01,31-33
2370,5,2560.0493,74241.42970000001,1,2008-09-01,31-33
2370,6,5647.6276,282381.38,2,2008-09-01,31-33
2370,7,543.033,8308.83,2,2008-09-01,31-33
2380,4,83354.2048,3716901.3271000003,28,2008-09-01,31-33
2390,4,65547.9414,2708316.8721,28,2008-09-01,31-33
2390,7,1101.8909,26445.3816,1,2008-09-01,31-33
2470,4,28521.1952,1251653.5887,12,2008-09-01,31-33
2470,7,816.245,48974.7,2,2008-09-01,31-33
2480,4,31051.969699999998,1385117.7591,15,2008-09-01,31-33
2480,7,3362.7453,100882.359,1,2008-09-01,31-33
2490,4,131903.47950000002,5451414.613700001,55,2008-09-01,31-33
2490,6,3204.4029,128176.11600000001,1,2008-09-01,31-33
2490,7,4762.9038,219683.047,4,2008-09-01,31-33
2570,2,3084.7427,123389.70799999998,1,2008-09-01,31-33
2570,4,215875.846,8893352.4008,101,2008-09-01,31-33
2570,6,4824.2906,291146.0105,5,2008-09-01,31-33
2570,7,2180.7115,61059.922,1,2008-09-01,31-33
2590,4,85628.0451,3362975.9176000003,36,2008-09-01,31-33
2590,6,5426.2813,217051.25199999998,2,2008-09-01,31-33
2670,1,1792.2172,71688.688,1,2008-09-01,31-33
2670,4,346320.8417,14820111.297699999,146,2008-09-01,31-33
2670,6,2249.911,108536.931,2,2008-09-01,31-33
2670,7,2938.2985,131095.37279999998,2,2008-09-01,31-33
2680,4,60853.559,2231075.3506,21,2008-09-01,31-33
2690,2,3436.4347,137457.38799999998,1,2008-09-01,31-33
2690,4,57636.8101,2492091.5219,27,2008-09-01,31-33
2770,4,58269.0556,2433454.4967,23,2008-09-01,31-33
2770,6,2392.2191,23922.191,1,2008-09-01,31-33
2780,4,76451.7544,3337566.636,30,2008-09-01,31-33
2780,6,4611.0508,120510.48640000001,2,2008-09-01,31-33
2790,4,59964.3479,2429502.4818,22,2008-09-01,31-33
2790,7,1496.8825,0.0,1,2008-09-01,31-33
2870,1,2103.691,126221.45999999999,1,2008-09-01,31-33
2870,4,457898.5026,19065961.3092,190,2008-09-01,31-33
2870,6,16371.2397,779530.9034,6,2008-09-01,31-33
2870,7,2318.7487,92749.948,1,2008-09-01,31-33
2880,3,3512.609,87815.22499999999,1,2008-09-01,31-33
2880,4,271026.4416,10480102.3109,115,2008-09-01,31-33
2880,6,17366.0222,735412.7187,7,2008-09-01,31-33
2880,7,4420.2341,151657.906,4,2008-09-01,31-33
2890,4,81522.5866,3152457.3974,31,2008-09-01,31-33
2890,6,1430.5869,92988.1485,1,2008-09-01,31-33
2890,7,3283.9724,131358.896,1,2008-09-01,31-33
2970,1,3878.6459,193155.818,2,2008-09-01,31-33
2970,4,51627.3911,2221928.5688,24,2008-09-01,31-33
2980,4,343767.8134,13691167.9744,154,2008-09-01,31-33
2980,6,8789.1768,331230.17250000004,5,2008-09-01,31-33
2980,7,3764.8105,50398.414000000004,2,2008-09-01,31-33
2990,4,8658.939900000001,346357.596,3,2008-09-01,31-33
3070,4,96052.506,4000711.3438,60,2008-09-01,31-33
3080,4,122479.4973,4947022.7723,61,2008-09-01,31-33
3080,6,4636.3097,417267.873,2,2008-09-01,31-33
3090,4,93652.8349,3571512.1631,40,2008-09-01,31-33
3170,1,7078.2946,259152.17359999998,2,2008-09-01,31-33
3170,4,180866.3742,7453951.1126,81,2008-09-01,31-33
3170,6,10102.0749,482928.83499999996,3,2008-09-01,31-33
3170,7,3804.7145,188070.21080000003,3,2008-09-01,31-33
3180,4,33811.4114,1606111.4493,13,2008-09-01,31-33
3190,4,658529.3607,26584462.707,279,2008-09-01,31-33
3190,5,6309.7365,139656.36680000002,3,2008-09-01,31-33
3190,6,10941.865,558247.095,4,2008-09-01,31-33
3190,7,2577.9535,95582.2665,2,2008-09-01,31-33
