census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,3824.133,152965.32,2,2015-06-01,excluded
170,3,989.8262,0.0,1,2015-06-01,excluded
170,4,840349.489,33548336.5214,350,2015-06-01,excluded
170,5,971.0356999999999,20586.9456,2,2015-06-01,excluded
170,6,104853.9552,4453916.3992,51,2015-06-01,excluded
170,7,437035.787,17356083.5723,230,2015-06-01,excluded
170,8,43292.5837,1691513.548,18,2015-06-01,excluded
180,2,559.5945999999999,13514.054399999999,2,2015-06-01,excluded
180,4,367774.4535,15037950.6893,197,2015-06-01,excluded
180,5,4801.6782,131477.4002,3,2015-06-01,excluded
180,6,75524.8733,2938864.8429,55,2015-06-01,excluded
180,7,409578.7707,18112653.7825,264,2015-06-01,excluded
180,8,22302.5662,629756.4834,14,2015-06-01,excluded
190,1,38156.7183,1559534.99,24,2015-06-01,excluded
190,2,6569.4241,268170.0307,3,2015-06-01,excluded
190,4,9045.981300000001,339214.265,5,2015-06-01,excluded
190,7,10147.9658,465013.6944,6,2015-06-01,excluded
270,4,66462.4883,2690199.5099,33,2015-06-01,excluded
270,6,6277.8584,273510.2876,5,2015-06-01,excluded
270,7,13007.033500000001,410515.2527,12,2015-06-01,excluded
280,2,1169.781,36931.8576,3,2015-06-01,excluded
280,4,15735.1042,512673.4638,13,2015-06-01,excluded
280,5,821.1104,14256.280799999999,2,2015-06-01,excluded
280,6,3435.9339,137437.356,2,2015-06-01,excluded
280,7,21367.6277,844382.8397,17,2015-06-01,excluded
290,1,2497.4108,93294.6092,4,2015-06-01,excluded
290,2,1646.4083999999998,70434.736,2,2015-06-01,excluded
290,3,685.4416,16450.5984,1,2015-06-01,excluded
290,4,115696.3381,4641306.8301,47,2015-06-01,excluded
290,5,453.7102,15879.857,1,2015-06-01,excluded
290,6,18590.6139,774617.0081,11,2015-06-01,excluded
290,7,55826.6351,2758652.5789,25,2015-06-01,excluded
290,8,512.4083,8198.5328,1,2015-06-01,excluded
370,4,105153.3103,4348200.7421,56,2015-06-01,21
370,6,1304.6452,13046.452,1,2015-06-01,21
380,1,533.7621,12810.290400000002,1,2015-06-01,21
380,4,63276.4755,2662815.4354,62,2015-06-01,21
380,7,6317.874599999999,268441.12899999996,2,2015-06-01,21
390,4,32859.2585,1471071.7631,16,2015-06-01,21
390,7,446.1402,36583.496399999996,1,2015-06-01,21
390,8,431.8449,34547.592,1,2015-06-01,21
470,4,132346.144,6356345.7451,74,2015-06-01,21
470,6,2680.4478,107217.912,1,2015-06-01,21
470,7,311.7968,0.0,1,2015-06-01,21
490,1,1507.759,60310.36,1,2015-06-01,21
490,4,536669.0346,25166475.7842,301,2015-06-01,21
490,5,3251.0685,162553.425,1,2015-06-01,21
490,6,10579.4648,581724.6526,9,2015-06-01,21
490,7,16212.8325,532935.793,8,2015-06-01,21
570,1,16159.1447,864486.8943,9,2015-06-01,22
570,2,18305.8446,744477.7385,9,2015-06-01,22
570,3,51114.938500000004,1899824.5089,21,2015-06-01,22
570,4,517213.4921,21753357.52,224,2015-06-01,22
570,5,31840.611100000002,1358725.2775,19,2015-06-01,22
580,2,3834.3492,92024.3808,1,2015-06-01,22
580,3,6320.3704,252814.816,2,2015-06-01,22
580,4,104778.3557,4019292.7255,50,2015-06-01,22
590,2,5307.8135999999995,273244.92,2,2015-06-01,22
590,3,9015.2019,329189.4974,4,2015-06-01,22
590,4,45837.725,1849184.8074,21,2015-06-01,22
670,2,37776.3121,1445476.0017,11,2015-06-01,22
670,3,118807.6278,4853735.8991,55,2015-06-01,22
670,4,118865.0663,4703853.1277,44,2015-06-01,22
670,5,13917.0152,499411.553,7,2015-06-01,22
680,2,8992.3634,367781.2792,3,2015-06-01,22
680,3,52084.5579,2135826.6895,27,2015-06-01,22
680,4,18022.9337,748180.262,8,2015-06-01,22
690,3,17833.0848,516904.90169999993,6,2015-06-01,22
690,4,15308.847600000001,658195.7168,9,2015-06-01,22
770,1,51433.0595,2306659.2765,21,2015-06-01,23
770,2,125802.8275,4746790.258,63,2015-06-01,23
770,3,301449.977,11965205.368900001,116,2015-06-01,23
770,4,6906371.6773,274649709.5936,2731,2015-06-01,23
770,5,26855.5992,996167.8898,10,2015-06-01,23
770,6,859374.6233,35953653.041600004,370,2015-06-01,23
770,7,1685613.2087,60434859.6094,707,2015-06-01,23
770,8,6174.6867999999995,102354.77100000001,3,2015-06-01,23
1070,4,149974.305,5893193.844,63,2015-06-01,31-33
1080,4,80446.1491,3120523.795,34,2015-06-01,31-33
1080,6,389.1367,17511.1515,1,2015-06-01,31-33
1080,7,6625.929700000001,0.0,2,2015-06-01,31-33
1090,4,138161.79809999999,5637979.1628,63,2015-06-01,31-33
1090,7,3244.5984,64891.96799999999,1,2015-06-01,31-33
1170,4,127182.6829,5573004.0799,65,2015-06-01,31-33
1170,6,3150.2724,220519.068,1,2015-06-01,31-33
1170,7,2967.8255,17806.953,1,2015-06-01,31-33
1180,4,545222.6846,21828458.4683,231,2015-06-01,31-33
1180,5,3421.3947,136855.788,1,2015-06-01,31-33
1190,2,5707.4698,228298.792,1,2015-06-01,31-33
1190,4,198449.9349,6532275.7125,83,2015-06-01,31-33
1190,5,3784.3445,83255.579,1,2015-06-01,31-33
1190,6,9721.3946,411923.50049999997,4,2015-06-01,31-33
1190,7,14980.3704,669388.4463,9,2015-06-01,31-33
1270,3,1208.0126,60400.630000000005,1,2015-06-01,31-33
1270,4,192636.6134,7471049.4631,76,2015-06-01,31-33
1270,5,4352.1596,221960.1396,1,2015-06-01,31-33
1270,6,7373.0751,316511.674,3,2015-06-01,31-33
1270,7,11556.4066,469987.3872,3,2015-06-01,31-33
1270,8,3005.9206,60118.412,1,2015-06-01,31-33
1280,3,3594.7676,143790.704,1,2015-06-01,31-33
1280,4,187135.6474,7314868.0049,91,2015-06-01,31-33
1280,6,16107.5791,758749.488,7,2015-06-01,31-33
1280,7,4026.9835000000003,101772.06300000002,2,2015-06-01,31-33
1280,8,2695.423,86253.536,1,2015-06-01,31-33
1290,4,57672.4044,2333282.7354,23,2015-06-01,31-33
1370,1,4916.3461,196653.84399999998,2,2015-06-01,31-33
1370,4,249051.5346,10358812.5841,92,2015-06-01,31-33
1370,5,3415.8363,136633.452,1,2015-06-01,31-33
1370,6,10410.563600000001,375862.9306,5,2015-06-01,31-33
1390,4,19684.6287,840603.504,7,2015-06-01,31-33
1470,4,8292.9371,391164.3617,3,2015-06-01,31-33
1480,4,103056.468,3939367.5589,37,2015-06-01,31-33
1480,5,510.7609,20430.436,1,2015-06-01,31-33
1480,7,3538.3882,141535.528,1,2015-06-01,31-33
1480,8,3283.7935,131351.74000000002,1,2015-06-01,31-33
1490,4,8436.824799999999,327248.3345,4,2015-06-01,31-33
1490,7,1690.9295,67637.18,1,2015-06-01,31-33
1570,4,67350.0202,2318666.0841,21,2015-06-01,31-33
1570,7,1604.8598,64194.392,1,2015-06-01,31-33
1590,3,590.2998,11805.996,1,2015-06-01,31-33
1590,4,79365.5248,2891217.9509,33,2015-06-01,31-33
