census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,1760.6367,52819.101,1,2016-01-01,excluded
170,2,7831.5824,241450.0144,4,2016-01-01,excluded
170,3,8089.143,244825.78399999999,2,2016-01-01,excluded
170,4,523069.0872,19501637.4056,231,2016-01-01,excluded
170,5,3430.3766,50981.0588,2,2016-01-01,excluded
170,6,107578.21370000001,3467112.5618,55,2016-01-01,excluded
170,7,377309.302,11666531.2963,194,2016-01-01,excluded
170,8,10166.3996,351651.4463,3,2016-01-01,excluded
180,1,372.0312,14881.248,1,2016-01-01,excluded
180,4,373549.3124,15016582.7971,188,2016-01-01,excluded
180,5,2042.1041,85576.794,2,2016-01-01,excluded
180,6,64619.8009,2901129.0487,42,2016-01-01,excluded
180,7,343785.1624,12405521.7515,228,2016-01-01,excluded
180,8,17184.6054,821591.5941,8,2016-01-01,excluded
190,1,28856.6911,951381.8997000001,23,2016-01-01,excluded
190,2,4335.083,173403.32,2,2016-01-01,excluded
190,4,8726.9529,284606.76,2,2016-01-01,excluded
190,6,1117.7694,44710.776,1,2016-01-01,excluded
270,4,69369.7286,2598747.7981,37,2016-01-01,excluded
270,6,6927.8472,226483.354,2,2016-01-01,excluded
270,7,10064.8753,269681.1362,7,2016-01-01,excluded
280,3,1277.4627,51098.508,1,2016-01-01,excluded
280,4,15075.653699999999,665979.8922,8,2016-01-01,excluded
280,5,424.3745,16974.98,1,2016-01-01,excluded
280,6,386.6998,0.0,1,2016-01-01,excluded
280,7,15703.9815,410533.9774,11,2016-01-01,excluded
290,1,4920.6845,159804.3568,2,2016-01-01,excluded
290,2,4134.7485,0.0,1,2016-01-01,excluded
290,3,3984.4379999999996,129952.39839999999,2,2016-01-01,excluded
290,4,132981.1758,4886698.0522,48,2016-01-01,excluded
290,5,879.3301,35173.204,1,2016-01-01,excluded
290,6,6973.283899999999,163306.3043,6,2016-01-01,excluded
290,7,43371.1913,1327826.6975,19,2016-01-01,excluded
370,4,134067.8822,5873213.4949,53,2016-01-01,21
370,7,4027.7564,164245.7517,3,2016-01-01,21
380,4,66429.9693,2963392.2325,63,2016-01-01,21
390,4,29496.6153,1386894.8206,20,2016-01-01,21
470,1,299.9347,13497.061500000002,1,2016-01-01,21
470,4,97639.6306,4038363.6342,51,2016-01-01,21
470,6,1459.367,58374.68,1,2016-01-01,21
470,7,2948.2489,117929.956,1,2016-01-01,21
490,4,546070.0016,24731533.3675,301,2016-01-01,21
490,6,15906.6805,718156.2959,11,2016-01-01,21
490,7,16122.7902,844556.5002,9,2016-01-01,21
570,1,32764.641,1256762.7955,15,2016-01-01,22
570,2,6648.4695,265938.78,3,2016-01-01,22
570,3,53242.1201,2119119.149,21,2016-01-01,22
570,4,479653.8337,20101515.6814,235,2016-01-01,22
570,5,33603.6403,1176538.0359,19,2016-01-01,22
580,2,3580.4419,128895.90839999999,1,2016-01-01,22
580,3,3523.7743,140950.97199999998,2,2016-01-01,22
580,4,175019.0932,7550892.0556,72,2016-01-01,22
580,5,2650.7735,106030.93999999999,1,2016-01-01,22
590,2,9795.1307,477011.6655,4,2016-01-01,22
590,3,19611.7654,850044.0536,7,2016-01-01,22
590,4,86840.8266,3737088.9334,30,2016-01-01,22
670,1,3313.4858,132539.432,1,2016-01-01,22
670,2,48892.8364,1809882.1521,21,2016-01-01,22
670,3,111958.61260000001,4399797.0997,53,2016-01-01,22
670,4,91235.4919,3624118.5285,38,2016-01-01,22
670,5,13113.7662,524550.6479999999,6,2016-01-01,22
680,1,392.4583,15698.332,1,2016-01-01,22
680,2,3362.6701,134506.804,1,2016-01-01,22
680,3,68999.4438,2905374.1363,29,2016-01-01,22
680,4,18608.698,783160.656,6,2016-01-01,22
690,3,7714.1613,231145.4304,3,2016-01-01,22
690,4,18202.1433,699242.8992999999,8,2016-01-01,22
