census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,2989.1975,119567.90000000001,1,2010-05-01,excluded
170,3,326.5622,13062.488000000001,1,2010-05-01,excluded
170,4,651051.6607,24692998.8409,265,2010-05-01,excluded
170,5,30477.7035,1252849.3772,9,2010-05-01,excluded
170,6,68303.197,2915346.2462999998,35,2010-05-01,excluded
170,7,340354.5747,13246314.3562,194,2010-05-01,excluded
170,8,24776.7742,804181.4399,10,2010-05-01,excluded
180,4,312123.9383,13455525.3143,176,2010-05-01,excluded
180,5,27271.678,1281936.261,9,2010-05-01,excluded
180,6,71842.5481,3743252.8256,52,2010-05-01,excluded
180,7,417751.2949,19565125.5004,285,2010-05-01,excluded
180,8,14652.7695,652049.8147999999,7,2010-05-01,excluded
190,1,18287.947799999998,714437.3485,16,2010-05-01,excluded
190,2,1217.0118,51918.8134,2,2010-05-01,excluded
190,4,10070.310300000001,405714.0201,6,2010-05-01,excluded
190,5,2943.1529,117726.11600000001,1,2010-05-01,excluded
190,6,2738.3988,5476.7976,1,2010-05-01,excluded
270,4,42487.3477,1850550.6382,25,2010-05-01,excluded
270,6,4721.609,200010.7575,4,2010-05-01,excluded
270,7,29905.8368,813358.8495,17,2010-05-01,excluded
280,1,1604.5632,64182.528000000006,1,2010-05-01,excluded
280,4,9643.0184,398881.887,6,2010-05-01,excluded
280,5,7691.3254,261322.4056,3,2010-05-01,excluded
280,6,2862.1279999999997,72301.1955,2,2010-05-01,excluded
280,7,32708.3725,1159059.2022,18,2010-05-01,excluded
290,1,579.8514,20874.6504,1,2010-05-01,excluded
290,2,4418.6566,176746.26400000002,2,2010-05-01,excluded
290,3,3911.7483,113149.5348,2,2010-05-01,excluded
290,4,93297.3771,3707884.8462,43,2010-05-01,excluded
290,5,3269.547,26156.376,1,2010-05-01,excluded
290,6,10088.3403,447430.41699999996,6,2010-05-01,excluded
290,7,27251.9508,953324.968,18,2010-05-01,excluded
370,4,63155.0792,2634589.0978,29,2010-05-01,21
370,7,3369.7831,134791.324,1,2010-05-01,21
380,4,100320.4065,4862722.6848,83,2010-05-01,21
390,4,30472.8039,1311233.6557,23,2010-05-01,21
390,6,361.8275,14473.099999999999,1,2010-05-01,21
470,4,56329.693100000004,2458656.7111,39,2010-05-01,21
470,6,6506.4941,214022.81,3,2010-05-01,21
470,7,6730.662399999999,298195.434,4,2010-05-01,21
480,4,10212.3758,493749.16040000005,8,2010-05-01,21
490,1,1421.9712,45503.0784,1,2010-05-01,21
490,4,412252.1973,20373686.5369,218,2010-05-01,21
490,6,24385.835,1205279.7903999998,10,2010-05-01,21
490,7,11980.0492,546444.3092,4,2010-05-01,21
570,1,31151.2058,1218851.2678,11,2010-05-01,22
570,2,11334.0115,507857.2902,5,2010-05-01,22
570,3,48297.497,1772662.4115,22,2010-05-01,22
570,4,587523.6311,25389161.5145,277,2010-05-01,22
570,5,38873.5977,1706254.6272999998,20,2010-05-01,22
580,3,3129.1906,125167.624,1,2010-05-01,22
580,4,95461.4536,3973747.5511,40,2010-05-01,22
580,5,6019.629,240785.15999999997,2,2010-05-01,22
590,3,22358.9032,891657.1876000001,8,2010-05-01,22
590,4,77360.2036,3327575.7589,33,2010-05-01,22
670,1,3248.9582,129958.32800000001,1,2010-05-01,22
670,2,21958.4916,749232.0827,8,2010-05-01,22
670,3,156889.0604,5759745.4879,65,2010-05-01,22
670,4,88168.6633,3475722.0643,37,2010-05-01,22
670,5,7336.1672,329708.0216,5,2010-05-01,22
680,3,90619.5375,3658373.6262,39,2010-05-01,22
680,4,13943.262200000001,559838.9445999999,8,2010-05-01,22
690,3,15188.926300000001,518229.4622,8,2010-05-01,22
690,4,35010.2261,1456066.2982,14,2010-05-01,22
690,5,2997.6643,119906.572,1,2010-05-01,22
770,1,61834.4768,2549079.0794,29,2010-05-01,23
770,2,153334.2657,5886239.5256,79,2010-05-01,23
770,3,233896.5146,8871971.0796,112,2010-05-01,23
770,4,6112032.1627,229314600.7538,2649,2010-05-01,23
770,5,41891.5104,1411317.4963999998,19,2010-05-01,23
770,6,841994.1602,31939377.12,413,2010-05-01,23
770,7,1707765.48,51804204.982,811,2010-05-01,23
770,8,4793.168,163430.4005,2,2010-05-01,23
1070,4,160560.8156,6798027.6764,74,2010-05-01,31-33
1070,6,1932.4034,154592.272,1,2010-05-01,31-33
1080,4,56026.8516,2053926.6671,28,2010-05-01,31-33
1080,6,6410.9383,273397.892,3,2010-05-01,31-33
1080,7,392.8552,13749.932,1,2010-05-01,31-33
1090,4,154354.6113,6166769.4963,69,2010-05-01,31-33
1090,7,3284.7596,111395.333,3,2010-05-01,31-33
1170,4,147316.7627,6077164.8088,79,2010-05-01,31-33
1170,7,7101.2702,217998.597,2,2010-05-01,31-33
1180,2,340.9552,13638.207999999999,1,2010-05-01,31-33
1180,4,507384.36340000003,18771654.267,244,2010-05-01,31-33
1180,6,7267.1813,264247.6165,3,2010-05-01,31-33
1180,7,2456.3572,117905.14559999999,1,2010-05-01,31-33
1190,4,176660.7465,5838331.7441,74,2010-05-01,31-33
1190,6,12825.5668,676382.9545,4,2010-05-01,31-33
1190,7,19877.1248,959788.2806,8,2010-05-01,31-33
1270,4,192102.0991,7188039.9512,76,2010-05-01,31-33
1270,6,7698.2449,346740.351,2,2010-05-01,31-33
1270,7,3296.7461,22847.634700000002,2,2010-05-01,31-33
1280,4,155059.4191,6164747.5659,68,2010-05-01,31-33
1280,6,3560.2606,90169.783,3,2010-05-01,31-33
1280,7,459.2521,13777.563,1,2010-05-01,31-33
1290,4,104633.3105,4404619.8352,45,2010-05-01,31-33
1290,7,328.6403,0.0,1,2010-05-01,31-33
1370,4,207544.519,8109146.0849,84,2010-05-01,31-33
1370,6,8008.9799,332864.72809999995,5,2010-05-01,31-33
