census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,380.3446,0.0,1,2019-09-01,excluded
170,2,1143.3798000000002,9878.3256,2,2019-09-01,excluded
170,4,750922.256,30768355.3587,271,2019-09-01,excluded
170,5,12773.0803,486969.8765,5,2019-09-01,excluded
170,6,100578.4478,4166043.8676,51,2019-09-01,excluded
170,7,382198.6009,15061195.1637,195,2019-09-01,excluded
170,8,23090.2613,714500.0198,10,2019-09-01,excluded
180,3,1026.7086,41068.344,1,2019-09-01,excluded
180,4,375550.2062,15210307.1634,174,2019-09-01,excluded
180,5,3550.2301,142009.204,1,2019-09-01,excluded
180,6,75765.9991,3728510.9958,57,2019-09-01,excluded
180,7,337858.0625,13434010.8782,202,2019-09-01,excluded
180,8,7043.7108,264553.0735,3,2019-09-01,excluded
190,1,19286.8613,733603.748,17,2019-09-01,excluded
190,3,7795.575,311823.0,3,2019-09-01,excluded
190,4,9170.241,367991.2438,4,2019-09-01,excluded
270,4,103260.8558,4803602.0954,48,2019-09-01,excluded
270,6,2477.3216,99092.864,1,2019-09-01,excluded
270,7,30360.5781,1320589.1813,12,2019-09-01,excluded
280,3,1213.3799,38828.1568,1,2019-09-01,excluded
280,4,40185.1912,1668342.8978,15,2019-09-01,excluded
280,5,7679.4424,191126.2627,4,2019-09-01,excluded
280,6,1740.7092,121447.0836,2,2019-09-01,excluded
280,7,4985.650799999999,239852.4155,7,2019-09-01,excluded
290,1,6597.6469,273198.0549,4,2019-09-01,excluded
290,2,6813.7668,150686.80120000002,2,2019-09-01,excluded
290,3,7374.8733,238172.562,3,2019-09-01,excluded
290,4,123479.1223,5159620.5461,45,2019-09-01,excluded
290,6,12600.944800000001,878293.6546,7,2019-09-01,excluded
290,7,22282.48,608009.1414,10,2019-09-01,excluded
370,1,3781.8299,170182.3455,1,2019-09-01,21
370,4,95636.2865,4513564.6105,44,2019-09-01,21
370,6,2601.1387,130056.935,1,2019-09-01,21
370,7,1691.9624,86290.0824,1,2019-09-01,21
380,4,65936.9626,2868835.3079,55,2019-09-01,21
390,4,25600.4859,1319051.137,13,2019-09-01,21
470,2,483.1122,19324.487999999998,1,2019-09-01,21
470,4,86167.4381,3805192.7653,40,2019-09-01,21
490,2,4121.9284,183219.892,2,2019-09-01,21
490,3,4343.2879,173731.516,2,2019-09-01,21
490,4,450256.3357,21501600.7931,226,2019-09-01,21
490,6,17631.7802,370531.1277,9,2019-09-01,21
490,7,7398.691199999999,283715.6702,4,2019-09-01,21
570,1,27949.3102,1124086.5842,12,2019-09-01,22
570,2,19594.9621,850125.7152,8,2019-09-01,22
570,3,29287.8836,1016704.4646,10,2019-09-01,22
570,4,638430.6833,27244268.7936,234,2019-09-01,22
570,5,38208.7445,1718521.4405,20,2019-09-01,22
580,3,1210.0933,48403.732,1,2019-09-01,22
580,4,99243.5012,3952482.5836,45,2019-09-01,22
580,5,7398.4217,314091.5709,3,2019-09-01,22
590,3,7038.650799999999,272054.444,2,2019-09-01,22
590,4,107253.805,4984921.7239,32,2019-09-01,22
670,2,26189.9179,809182.7672,11,2019-09-01,22
670,3,99047.9465,3945305.9491,41,2019-09-01,22
670,4,133947.4566,5379798.8507,48,2019-09-01,22
670,5,4737.736199999999,220011.56319999998,4,2019-09-01,22
680,2,3803.2970000000005,152131.88,2,2019-09-01,22
680,3,30630.8541,1218573.0706,14,2019-09-01,22
680,4,43298.7555,1672656.6182,15,2019-09-01,22
690,2,1932.707,77308.28,1,2019-09-01,22
690,3,22168.5777,826920.494,6,2019-09-01,22
690,4,23996.2065,978581.5908,6,2019-09-01,22
770,1,58115.208,2393540.791,25,2019-09-01,23
770,2,127073.9979,4882100.605,60,2019-09-01,23
770,3,250207.408,9580529.1818,92,2019-09-01,23
770,4,8598918.564,348489846.7505,3015,2019-09-01,23
770,5,30229.5652,1355639.3713,12,2019-09-01,23
770,6,1106104.1642,45891231.3533,411,2019-09-01,23
770,7,1776048.081,66270828.9212,629,2019-09-01,23
770,8,11690.4057,381224.8985,5,2019-09-01,23
1070,4,160475.1318,6994792.0237,57,2019-09-01,31-33
1070,6,640.2738,9604.107,1,2019-09-01,31-33
1070,7,1151.6992,0.0,1,2019-09-01,31-33
1080,4,111185.655,4583732.0776,43,2019-09-01,31-33
1080,7,4010.9533,0.0,1,2019-09-01,31-33
1090,4,88281.253,3829388.4501,37,2019-09-01,31-33
1090,6,1380.7931,27615.862,1,2019-09-01,31-33
1170,2,394.2522,15770.088,1,2019-09-01,31-33
1170,4,125416.0801,4963140.0459,58,2019-09-01,31-33
1170,5,3492.3401,174617.005,1,2019-09-01,31-33
1170,6,1718.7001,53386.52399999999,2,2019-09-01,31-33
1180,4,498086.0063,20202257.526,213,2019-09-01,31-33
1180,6,4173.3261999999995,147972.5976,3,2019-09-01,31-33
1180,7,3093.2087,123728.348,1,2019-09-01,31-33
1190,4,232617.5802,7686622.4821,83,2019-09-01,31-33
1190,6,3893.9205,151279.45500000002,2,2019-09-01,31-33
1190,7,27376.4604,1516792.1173999999,11,2019-09-01,31-33
1270,4,210949.7116,8358807.8522,72,2019-09-01,31-33
1270,6,10585.5946,887036.3265,3,2019-09-01,31-33
1270,7,19357.7005,1052716.4516,6,2019-09-01,31-33
1280,3,1412.8174,56512.695999999996,1,2019-09-01,31-33
1280,4,207969.4296,8723225.2632,72,2019-09-01,31-33
1280,6,3769.3662,113080.986,1,2019-09-01,31-33
1290,4,63746.9789,2424232.9196,25,2019-09-01,31-33
1370,4,278832.0029,11281772.6918,96,2019-09-01,31-33
1370,6,16400.780300000002,745538.9190000001,6,2019-09-01,31-33
1370,7,3018.1049,24144.8392,1,2019-09-01,31-33
1390,4,6800.0036,272000.144,2,2019-09-01,31-33
1470,4,15522.8301,684430.1192000001,5,2019-09-01,31-33
