census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,1832.0085,73280.34,2,2012-02-01,excluded
170,2,3580.9423,143237.692,1,2012-02-01,excluded
170,4,480937.3918,17346095.103,207,2012-02-01,excluded
170,5,3602.7885,144111.53999999998,2,2012-02-01,excluded
170,6,49027.656,1464960.361,30,2012-02-01,excluded
170,7,318475.3301,9911792.1217,184,2012-02-01,excluded
170,8,12508.2183,414934.5204,5,2012-02-01,excluded
180,2,1869.7127,134619.3144,1,2012-02-01,excluded
180,3,300.3937,12015.748000000001,1,2012-02-01,excluded
180,4,373715.6448,16121027.7557,194,2012-02-01,excluded
180,5,5921.7175,126254.5486,2,2012-02-01,excluded
180,6,77445.6122,3391264.8214000002,52,2012-02-01,excluded
180,7,384391.5483,14807297.5237,253,2012-02-01,excluded
180,8,11777.809000000001,340566.391,4,2012-02-01,excluded
190,1,24431.628,821907.3873,20,2012-02-01,excluded
190,2,3567.2479,142689.916,1,2012-02-01,excluded
190,6,3374.3312,0.0,1,2012-02-01,excluded
190,7,7747.2181,166657.7451,4,2012-02-01,excluded
190,8,1688.6576,33773.152,1,2012-02-01,excluded
270,4,56840.1067,2379400.8383,34,2012-02-01,excluded
270,5,2349.7035,140982.21,1,2012-02-01,excluded
270,6,7506.2131,385374.31700000004,3,2012-02-01,excluded
270,7,16000.6277,486129.08629999997,11,2012-02-01,excluded
280,1,3599.8423,143993.69199999998,1,2012-02-01,excluded
280,3,371.946,14133.948,1,2012-02-01,excluded
280,4,14288.001,338090.3333,9,2012-02-01,excluded
280,6,548.2331,5482.331,1,2012-02-01,excluded
280,7,6316.7275,67942.4324,8,2012-02-01,excluded
290,2,364.5167,14580.668000000001,1,2012-02-01,excluded
290,4,101222.8741,3233257.9719000002,42,2012-02-01,excluded
290,5,2195.8511,92291.97949999999,2,2012-02-01,excluded
290,6,15295.5768,563160.3588,8,2012-02-01,excluded
290,7,31144.5139,1010406.0654,20,2012-02-01,excluded
370,4,68588.1352,3019635.5042,33,2012-02-01,21
380,4,86460.1922,3999768.2887,77,2012-02-01,21
390,4,47035.0577,2034574.5504,28,2012-02-01,21
390,5,3192.8232,127712.92799999999,1,2012-02-01,21
390,6,3121.7206,187303.236,1,2012-02-01,21
470,4,74533.4307,2859917.942,49,2012-02-01,21
470,6,621.0787,3105.3935,1,2012-02-01,21
480,1,378.1883,15127.532000000001,1,2012-02-01,21
480,4,13872.9036,571372.0978,9,2012-02-01,21
490,4,536247.7432,27096214.5475,271,2012-02-01,21
490,5,426.758,0.0,1,2012-02-01,21
490,6,14405.4299,277863.474,7,2012-02-01,21
490,7,12744.806199999999,655942.7592,6,2012-02-01,21
570,1,10449.1659,429029.8857,7,2012-02-01,22
570,2,3040.8022,124945.5739,3,2012-02-01,22
570,3,42718.037899999996,1718974.879,21,2012-02-01,22
570,4,514719.3852,21300431.8659,241,2012-02-01,22
570,5,21138.1541,749932.9317,10,2012-02-01,22
580,1,3136.7781,78419.4525,1,2012-02-01,22
580,3,3758.0672,150322.688,1,2012-02-01,22
580,4,98130.4319,3996366.7042,42,2012-02-01,22
580,5,4193.4511,167738.044,2,2012-02-01,22
590,3,23783.0738,917385.4210000001,9,2012-02-01,22
590,4,36986.7336,1412438.7696,16,2012-02-01,22
590,5,6045.4021,213583.768,2,2012-02-01,22
670,2,14270.346399999999,539329.0184,9,2012-02-01,22
670,3,135972.9354,5133380.2863,57,2012-02-01,22
670,4,63963.8736,2383436.0935,29,2012-02-01,22
670,5,4471.026,181340.5625,3,2012-02-01,22
680,2,3126.6007,125064.02799999999,1,2012-02-01,22
680,3,85516.9285,3385555.0186,39,2012-02-01,22
680,4,15938.9832,641997.0502,12,2012-02-01,22
690,3,5915.4247,236616.988,3,2012-02-01,22
690,4,8818.408500000001,368479.336,4,2012-02-01,22
690,5,2954.4271,118177.084,1,2012-02-01,22
770,1,48617.6855,1809418.1643,27,2012-02-01,23
770,2,125361.4865,5057964.6276,68,2012-02-01,23
770,3,249073.6113,9601584.0939,127,2012-02-01,23
770,4,5938567.4029,223310560.2051,2489,2012-02-01,23
770,5,46682.486899999996,1769863.7724000001,19,2012-02-01,23
770,6,804956.6856,29823486.6287,379,2012-02-01,23
770,7,1398947.4882,41979943.6835,640,2012-02-01,23
770,8,9107.0571,316525.7357,5,2012-02-01,23
1070,4,174908.9489,7312068.8451,79,2012-02-01,31-33
1070,7,5095.0436,198830.6754,3,2012-02-01,31-33
1080,4,83688.4228,3177286.6011,37,2012-02-01,31-33
1080,6,3498.6684999999998,257459.985,3,2012-02-01,31-33
1090,4,140633.4971,5663214.462,59,2012-02-01,31-33
1170,4,128166.3688,5470350.2955,70,2012-02-01,31-33
1170,6,3409.3639,204561.834,1,2012-02-01,31-33
1170,7,5041.084,226848.77999999997,2,2012-02-01,31-33
1180,4,444165.4712,16913065.6322,223,2012-02-01,31-33
1180,6,371.1876,22271.255999999998,1,2012-02-01,31-33
1180,7,3330.7498,178888.28100000002,2,2012-02-01,31-33
1190,4,187110.5884,6590706.4185,79,2012-02-01,31-33
1190,6,11519.694300000001,547017.3910000001,8,2012-02-01,31-33
1190,7,17777.5508,608801.5692,11,2012-02-01,31-33
1270,4,177636.2901,6941277.3239,74,2012-02-01,31-33
1270,6,3679.9515,212835.115,3,2012-02-01,31-33
1270,7,4956.435100000001,224855.2826,4,2012-02-01,31-33
1280,4,153880.15840000001,6248815.0247,73,2012-02-01,31-33
1280,6,3158.4692,157923.46,1,2012-02-01,31-33
1280,7,1236.774,3676.1521999999995,2,2012-02-01,31-33
1290,4,56766.6829,2160753.6583000002,28,2012-02-01,31-33
1370,4,236404.4203,9298925.6829,89,2012-02-01,31-33
1370,7,1777.7786,88888.93000000001,1,2012-02-01,31-33
1390,4,7063.044100000001,293164.96150000003,3,2012-02-01,31-33
1480,4,69398.7859,2829068.6051,38,2012-02-01,31-33
1480,7,1703.6080000000002,80857.084,2,2012-02-01,31-33
1490,4,22383.1927,810720.4162,11,2012-02-01,31-33
1490,7,3146.8247,125872.98800000001,1,2012-02-01,31-33
1570,4,60060.9035,2497337.0438,17,2012-02-01,31-33
1590,4,82585.75,3204255.6166,32,2012-02-01,31-33
1590,6,6853.1784,280257.8469,3,2012-02-01,31-33
1590,7,5421.9462,63393.988,3,2012-02-01,31-33
1670,4,15718.7902,693293.4454,7,2012-02-01,31-33
1670,7,20813.9154,534074.1506,10,2012-02-01,31-33
1680,4,198113.3908,7283606.3602,76,2012-02-01,31-33
1680,6,1700.8069,42520.1725,1,2012-02-01,31-33
1680,7,16463.1273,487574.04610000004,7,2012-02-01,31-33
1690,6,2919.5992,145979.96,1,2012-02-01,31-33
1770,4,22382.423,913216.094,10,2012-02-01,31-33
1790,4,20334.5187,871917.6151,9,2012-02-01,31-33
1790,7,1238.7723,51557.311499999996,3,2012-02-01,31-33
1870,4,218798.913,9274728.2404,98,2012-02-01,31-33
1870,5,416.6872,16667.488,1,2012-02-01,31-33
1880,4,106144.7629,4350062.6416,41,2012-02-01,31-33
1880,6,7110.2571,178735.97999999998,2,2012-02-01,31-33
1890,4,80858.7477,3327857.3364,41,2012-02-01,31-33
1990,1,10629.2338,406506.2128,5,2012-02-01,31-33
1990,4,446203.2558,16853907.5365,200,2012-02-01,31-33
1990,5,3435.2138,137408.552,1,2012-02-01,31-33
1990,6,27060.670000000002,1132066.5395,13,2012-02-01,31-33
1990,7,7401.3945,290637.3724,3,2012-02-01,31-33
2070,4,198888.4847,8256691.5143,79,2012-02-01,31-33
2070,6,420.6336,31547.52,1,2012-02-01,31-33
2090,4,28091.2208,1249429.1469999999,12,2012-02-01,31-33
