census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,3944.5362999999998,157781.452,3,2013-04-01,excluded
170,3,1648.5978,65943.912,1,2013-04-01,excluded
170,4,522619.9634,19256171.8551,220,2013-04-01,excluded
170,5,5738.3009,12265.687,2,2013-04-01,excluded
170,6,67480.552,1991419.8544,39,2013-04-01,excluded
170,7,301099.9403,10745146.2716,200,2013-04-01,excluded
170,8,7349.3299,373262.065,3,2013-04-01,excluded
180,2,297.7692,2084.3844,1,2013-04-01,excluded
180,4,256411.2552,10728892.8363,158,2013-04-01,excluded
180,5,5349.4277,80347.435,2,2013-04-01,excluded
180,6,52101.2391,3029454.1872,45,2013-04-01,excluded
180,7,392574.381,16787101.2574,270,2013-04-01,excluded
180,8,15618.4517,483677.6517,9,2013-04-01,excluded
190,1,26583.891,1105767.0723,22,2013-04-01,excluded
190,3,6953.2177,229375.7155,2,2013-04-01,excluded
190,4,7812.2412,194256.9067,4,2013-04-01,excluded
190,6,1637.8626,0.0,1,2013-04-01,excluded
190,7,4895.715700000001,105089.9021,2,2013-04-01,excluded
270,4,48828.258,2112996.7185,20,2013-04-01,excluded
270,6,6897.1264,309477.1571,4,2013-04-01,excluded
270,7,28531.2147,1037696.1212,18,2013-04-01,excluded
280,2,786.4594,31458.376,2,2013-04-01,excluded
280,4,14505.887200000001,621044.5288,9,2013-04-01,excluded
280,5,1652.6311,39663.1464,1,2013-04-01,excluded
280,6,363.5259,7270.518,1,2013-04-01,excluded
280,7,23776.2645,746827.2235,25,2013-04-01,excluded
280,8,551.8923,33113.538,1,2013-04-01,excluded
290,2,7312.7288,213057.3418,5,2013-04-01,excluded
290,4,85432.7624,3024480.0356,36,2013-04-01,excluded
290,6,22007.9294,818789.3222,12,2013-04-01,excluded
290,7,27998.7457,903259.4256,18,2013-04-01,excluded
370,4,89726.1151,4602892.4181,48,2013-04-01,21
370,6,8051.489799999999,374748.0461,5,2013-04-01,21
370,7,2010.439,78266.38700000002,3,2013-04-01,21
380,1,3609.0822,129926.9592,1,2013-04-01,21
380,2,950.3486,38013.944,1,2013-04-01,21
380,4,81281.1454,3806676.3514,70,2013-04-01,21
380,5,2252.9385,110393.98650000001,1,2013-04-01,21
390,4,33792.3634,1355045.7565,24,2013-04-01,21
470,4,110611.2486,4710240.4854999995,60,2013-04-01,21
470,5,3843.4966,153739.864,1,2013-04-01,21
470,6,1209.3112999999998,33367.87699999999,2,2013-04-01,21
490,1,386.4366,15457.464,1,2013-04-01,21
490,4,763363.6444,35847822.0909,361,2013-04-01,21
490,6,16950.7791,844425.8364,9,2013-04-01,21
490,7,26791.946200000002,1131735.7608999999,11,2013-04-01,21
570,1,17541.0307,747622.5718,7,2013-04-01,22
570,2,14278.9259,366423.024,5,2013-04-01,22
570,3,22678.0873,1025819.1128,12,2013-04-01,22
570,4,527735.8182,22490808.1439,252,2013-04-01,22
570,5,30639.893,1224968.9154,17,2013-04-01,22
580,4,117973.9067,4539679.6558,53,2013-04-01,22
580,5,3195.7132,12782.8528,1,2013-04-01,22
590,3,31448.611399999998,1255373.6879999998,12,2013-04-01,22
590,4,54767.9506,2319927.9441,21,2013-04-01,22
670,2,15232.4082,597795.1986,5,2013-04-01,22
670,3,110008.2629,4035210.0631,45,2013-04-01,22
670,4,76421.9497,2993133.8667,33,2013-04-01,22
670,5,9253.2894,322937.0332,5,2013-04-01,22
680,1,2680.6311,2680.6311,1,2013-04-01,22
680,2,11939.9686,454404.653,3,2013-04-01,22
680,3,72390.6713,2340511.58,30,2013-04-01,22
680,4,21549.7221,812978.7804,9,2013-04-01,22
690,3,6612.2194,252954.2317,3,2013-04-01,22
690,4,7833.1913,200413.1985,4,2013-04-01,22
770,1,39151.7576,1727988.2983,14,2013-04-01,23
770,2,99384.9972,3683920.8726,59,2013-04-01,23
770,3,211154.1939,7764534.4927,109,2013-04-01,23
770,4,6164850.1072,241310246.4599,2567,2013-04-01,23
770,5,35165.4185,1164838.0673,18,2013-04-01,23
