census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,4,590474.7203,22209508.2348,249,2015-02-01,excluded
170,5,3355.1108,16775.554,1,2015-02-01,excluded
170,6,101493.3607,3517103.2971,53,2015-02-01,excluded
170,7,316333.6523,8935378.4542,170,2015-02-01,excluded
170,8,16575.056,337994.7121,5,2015-02-01,excluded
180,1,482.6614,7239.921,1,2015-02-01,excluded
180,4,357502.6008,14092310.4777,206,2015-02-01,excluded
180,5,879.6691999999999,33987.5735,2,2015-02-01,excluded
180,6,84206.4337,4104037.9233999997,59,2015-02-01,excluded
180,7,388105.2986,14801634.0801,214,2015-02-01,excluded
180,8,11033.6201,206323.2455,6,2015-02-01,excluded
190,1,43870.8405,1726815.5355,26,2015-02-01,excluded
190,3,2756.0386,114864.6037,2,2015-02-01,excluded
190,4,12884.791000000001,463427.2933,5,2015-02-01,excluded
190,6,1051.9116,47336.022,1,2015-02-01,excluded
190,7,7543.9292000000005,83761.51550000001,4,2015-02-01,excluded
270,4,50965.3971,2227251.0909,25,2015-02-01,excluded
270,6,14975.1646,641447.8447,4,2015-02-01,excluded
270,7,19512.1104,724949.7093,12,2015-02-01,excluded
280,1,416.6381,16665.524,1,2015-02-01,excluded
280,2,1071.2835,32138.505,1,2015-02-01,excluded
280,3,4979.8455,278871.348,1,2015-02-01,excluded
280,4,23993.0036,1053904.6505,9,2015-02-01,excluded
280,5,2036.3255000000001,108489.6305,2,2015-02-01,excluded
280,6,5961.2662,151130.484,7,2015-02-01,excluded
280,7,27747.3148,753578.0408,17,2015-02-01,excluded
280,8,1615.7659,56551.806500000006,1,2015-02-01,excluded
290,3,2814.5536,56291.072,1,2015-02-01,excluded
290,4,86256.67390000001,3694329.0239,34,2015-02-01,excluded
290,6,3802.8692,129761.538,4,2015-02-01,excluded
290,7,45955.5819,1274909.1259,22,2015-02-01,excluded
370,4,100503.5821,4701015.7881000005,44,2015-02-01,21
370,7,2611.9864,26119.863999999998,1,2015-02-01,21
380,4,62557.0537,2755871.8642,55,2015-02-01,21
390,4,43008.9193,1740116.792,28,2015-02-01,21
390,6,4126.9144,201921.662,2,2015-02-01,21
470,4,71762.4599,3071970.74,45,2015-02-01,21
470,6,1813.143,63460.005000000005,1,2015-02-01,21
490,1,1563.9111,111887.2848,2,2015-02-01,21
490,3,380.044,380.044,1,2015-02-01,21
490,4,651370.8463,30198740.9502,355,2015-02-01,21
490,6,14959.3437,564350.2483999999,9,2015-02-01,21
490,7,14419.4332,787473.5189,6,2015-02-01,21
570,1,18364.0262,789778.968,7,2015-02-01,22
570,2,5850.9044,302630.3255,4,2015-02-01,22
570,3,39652.9088,1533929.257,18,2015-02-01,22
570,4,559826.8877,23316282.584400002,243,2015-02-01,22
570,5,41419.9233,1810177.5344,21,2015-02-01,22
580,1,3659.8778,0.0,1,2015-02-01,22
580,2,2915.0145,145750.725,1,2015-02-01,22
580,3,1877.867,78411.08439999999,2,2015-02-01,22
580,4,118021.5285,4511990.6288,53,2015-02-01,22
590,1,633.4113,22169.3955,1,2015-02-01,22
590,2,8072.5586,291066.8072,3,2015-02-01,22
590,3,13914.124899999999,453343.30319999997,5,2015-02-01,22
590,4,81444.6915,3696890.9539,35,2015-02-01,22
670,1,5220.4711,208818.84399999998,3,2015-02-01,22
670,2,15970.8514,676599.0006,8,2015-02-01,22
670,3,100559.0203,3920689.7923,47,2015-02-01,22
670,4,94142.7181,3638355.2864,41,2015-02-01,22
670,5,11056.6121,364585.20530000003,5,2015-02-01,22
680,1,3143.0737,125722.948,1,2015-02-01,22
680,2,7455.3897,120137.56769999999,4,2015-02-01,22
680,3,53802.4345,2183292.2167,29,2015-02-01,22
680,4,31056.9087,1188528.0328,10,2015-02-01,22
690,3,13553.0556,538735.292,5,2015-02-01,22
690,4,25917.7941,1056331.605,12,2015-02-01,22
770,1,36445.207,1321031.2186,18,2015-02-01,23
770,2,111736.5616,4947895.7221,51,2015-02-01,23
770,3,231750.1554,9314529.3558,112,2015-02-01,23
770,4,6806608.4026,260874858.0529,2689,2015-02-01,23
770,5,58595.3875,2120058.8456,22,2015-02-01,23
770,6,782497.3353,31845913.2888,346,2015-02-01,23
770,7,1519235.9874,48943446.576,642,2015-02-01,23
770,8,12195.6877,264733.744,4,2015-02-01,23
1070,4,126191.7299,5738126.8055,57,2015-02-01,31-33
1080,4,71871.1421,2874547.3473,34,2015-02-01,31-33
1080,5,225.6595,15796.165,1,2015-02-01,31-33
1080,7,1632.1936,65287.744000000006,1,2015-02-01,31-33
1090,2,1942.7442,42740.3724,1,2015-02-01,31-33
1090,4,176357.9582,6930214.3999,75,2015-02-01,31-33
1090,6,443.1086,26586.516000000003,1,2015-02-01,31-33
1170,4,144900.8319,5980787.8969,62,2015-02-01,31-33
1180,2,588.6447,23545.787999999997,1,2015-02-01,31-33
1180,4,499244.7994,19194749.0312,228,2015-02-01,31-33
1180,5,1058.1365,42325.46000000001,1,2015-02-01,31-33
1180,6,1217.3904,54782.568,1,2015-02-01,31-33
1180,7,1771.7699,53153.097,1,2015-02-01,31-33
1190,4,240613.5814,7860243.4781,94,2015-02-01,31-33
1190,6,1413.7985,63620.9325,1,2015-02-01,31-33
1190,7,22546.742700000003,954219.628,6,2015-02-01,31-33
1270,4,147605.298,5367203.9057,57,2015-02-01,31-33
1270,5,1512.9706,30259.412000000004,1,2015-02-01,31-33
1270,6,2792.1005,111684.02,1,2015-02-01,31-33
1270,7,10025.2137,342179.99,4,2015-02-01,31-33
1280,4,172477.2634,6978787.7135,81,2015-02-01,31-33
1280,6,5194.3173,86162.57389999999,3,2015-02-01,31-33
1290,4,32753.7834,1338664.1877,13,2015-02-01,31-33
1290,6,336.1773,10085.319,1,2015-02-01,31-33
1370,1,2725.9506,109038.024,1,2015-02-01,31-33
1370,4,229991.4747,9265603.8236,78,2015-02-01,31-33
