census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,10196.4274,407857.096,3,2026-08-01,excluded
170,4,787564.9004,30316596.1406,230,2026-08-01,excluded
170,5,11941.4513,517219.967,3,2026-08-01,excluded
170,6,111749.2185,5326484.4872,42,2026-08-01,excluded
170,7,385150.4729,12009892.2068,150,2026-08-01,excluded
170,8,11947.9489,333610.21050000004,7,2026-08-01,excluded
180,1,1457.3229,43719.687,1,2026-08-01,excluded
180,2,429.1479,25748.874,1,2026-08-01,excluded
180,4,439699.3148,17346037.2613,124,2026-08-01,excluded
180,5,8255.483,279638.481,3,2026-08-01,excluded
180,6,71052.2454,2951069.9648,33,2026-08-01,excluded
180,7,347501.8452,12527613.8333,126,2026-08-01,excluded
180,8,8298.8026,266547.4035,3,2026-08-01,excluded
190,1,33646.155,1347695.7308,23,2026-08-01,excluded
190,2,1554.844,115045.7771,2,2026-08-01,excluded
190,3,5543.2444,221729.77599999998,1,2026-08-01,excluded
190,4,2409.6567999999997,133105.702,2,2026-08-01,excluded
190,5,3544.3665,166585.2255,1,2026-08-01,excluded
190,6,1498.4336,2996.8672,1,2026-08-01,excluded
190,7,4521.3529,143042.80800000002,2,2026-08-01,excluded
270,4,52417.4746,2033107.4462,15,2026-08-01,excluded
270,6,12473.7057,603745.1876000001,5,2026-08-01,excluded
270,7,20605.723299999998,219801.92740000002,6,2026-08-01,excluded
280,4,37311.5495,1382933.3383,13,2026-08-01,excluded
280,5,402.0611,2010.3055,1,2026-08-01,excluded
280,6,3505.6702999999998,69877.677,4,2026-08-01,excluded
280,7,13561.3996,564734.149,4,2026-08-01,excluded
290,1,6411.761600000001,343938.32,2,2026-08-01,excluded
290,4,117816.3766,4914536.0775999995,35,2026-08-01,excluded
290,5,1898.7257,75949.02799999999,1,2026-08-01,excluded
290,6,6643.2819,373470.357,2,2026-08-01,excluded
290,7,22043.2868,888019.8957,8,2026-08-01,excluded
370,1,549.6551,17588.9632,1,2026-08-01,21
370,4,57871.3334,2812094.2702,20,2026-08-01,21
370,7,1884.802,65968.06999999999,1,2026-08-01,21
380,4,33450.4007,1647515.4798,30,2026-08-01,21
390,1,3295.0695,158163.336,1,2026-08-01,21
390,2,510.6087,30636.522,1,2026-08-01,21
390,4,20716.975400000003,867208.0133,11,2026-08-01,21
390,6,639.2579,31962.894999999997,1,2026-08-01,21
470,4,82976.7706,3752237.1154,28,2026-08-01,21
470,5,934.6972,14020.457999999999,1,2026-08-01,21
470,6,376.8073,16956.3285,1,2026-08-01,21
480,4,21541.8769,1027570.5163,6,2026-08-01,21
480,7,823.6581,45301.1955,1,2026-08-01,21
490,4,268340.6285,13460176.9796,117,2026-08-01,21
490,5,335.8764,28213.617599999998,1,2026-08-01,21
