census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,2654.7775,106191.1,1,2014-04-01,excluded
170,2,5516.8945,110337.89000000001,1,2014-04-01,excluded
170,4,667057.3266,26050507.5329,273,2014-04-01,excluded
170,5,3749.8297,167001.43189999997,3,2014-04-01,excluded
170,6,44318.3825,1820805.263,30,2014-04-01,excluded
170,7,296321.7919,10381372.252,185,2014-04-01,excluded
170,8,1082.0843,16231.2645,1,2014-04-01,excluded
180,1,462.4859,18499.436,1,2014-04-01,excluded
180,4,277803.7865,11872079.0578,141,2014-04-01,excluded
180,5,547.3,6567.599999999999,1,2014-04-01,excluded
180,6,54732.4511,2704584.1747,36,2014-04-01,excluded
180,7,399765.7686,16660922.9506,272,2014-04-01,excluded
180,8,9252.5193,186158.6934,7,2014-04-01,excluded
190,1,10838.4327,426775.457,9,2014-04-01,excluded
190,2,2916.8537,116674.148,1,2014-04-01,excluded
190,3,10235.2,409408.0,5,2014-04-01,excluded
190,4,3513.3116,82444.396,2,2014-04-01,excluded
190,7,10457.8448,134269.1895,6,2014-04-01,excluded
270,4,54742.457,2232078.8024,24,2014-04-01,excluded
270,6,7889.5977,179495.94220000002,7,2014-04-01,excluded
270,7,19362.6584,532164.9322,16,2014-04-01,excluded
280,1,3938.2092000000002,96834.228,2,2014-04-01,excluded
280,2,520.8114,18228.399,1,2014-04-01,excluded
280,3,2474.4672,98978.688,2,2014-04-01,excluded
280,4,13227.3601,436619.7592,6,2014-04-01,excluded
280,6,2700.1376,92450.8076,5,2014-04-01,excluded
280,7,13521.8199,315856.21030000004,15,2014-04-01,excluded
290,1,5154.7022,223058.498,3,2014-04-01,excluded
290,2,1961.1874,62757.9968,1,2014-04-01,excluded
290,3,4001.0362999999998,80949.0104,3,2014-04-01,excluded
290,4,63772.0847,2574714.3074,29,2014-04-01,excluded
290,5,2839.9726,113598.90400000001,3,2014-04-01,excluded
290,6,16344.522799999999,589054.8122,11,2014-04-01,excluded
290,7,30246.5704,982356.1496,18,2014-04-01,excluded
370,4,68140.505,2864766.3338,39,2014-04-01,21
370,6,3466.2447,149340.27850000001,2,2014-04-01,21
380,4,94854.6534,4286984.0295,63,2014-04-01,21
390,4,57475.8143,2422797.9236,35,2014-04-01,21
470,4,63758.5803,2836745.8429,46,2014-04-01,21
470,5,3617.2448,144689.792,1,2014-04-01,21
490,4,686457.4594,33610386.0818,332,2014-04-01,21
490,5,1610.4424,96626.544,1,2014-04-01,21
490,6,14486.2791,694986.4785,9,2014-04-01,21
490,7,7745.1923,148726.783,7,2014-04-01,21
570,1,15815.9791,646433.9210000001,7,2014-04-01,22
570,2,798.9588,31958.352,1,2014-04-01,22
570,3,27780.4538,1106521.975,11,2014-04-01,22
570,4,496635.32779999997,21622079.4332,217,2014-04-01,22
570,5,30564.2299,1247899.8469,18,2014-04-01,22
580,4,105489.1703,4876600.2546,43,2014-04-01,22
580,5,6103.9563,255200.01,2,2014-04-01,22
590,2,897.5299,35901.195999999996,1,2014-04-01,22
590,3,17249.9994,616186.9825,6,2014-04-01,22
590,4,91194.8329,3871183.1126,36,2014-04-01,22
590,5,2485.2771,99411.08399999999,1,2014-04-01,22
670,2,27338.230199999998,1112145.6766000001,10,2014-04-01,22
670,3,93595.4507,3272465.5934,42,2014-04-01,22
670,4,93258.7168,3879629.2139,36,2014-04-01,22
670,5,6265.7981,178235.4892,3,2014-04-01,22
680,3,59444.1815,2073023.3011,26,2014-04-01,22
680,4,20356.6281,814265.1240000001,7,2014-04-01,22
680,5,1765.3441,70613.764,1,2014-04-01,22
690,3,14848.5815,600508.8507,6,2014-04-01,22
690,4,11793.7065,443994.02859999996,6,2014-04-01,22
770,1,34199.8111,1197656.9183999998,14,2014-04-01,23
770,2,100921.3121,3911175.3612,51,2014-04-01,23
770,3,266855.2341,9818997.6047,115,2014-04-01,23
770,4,6894033.5853,269341235.5086,2737,2014-04-01,23
770,5,26044.7735,1002949.1632000001,11,2014-04-01,23
770,6,788421.4507,32296953.4313,350,2014-04-01,23
770,7,1619602.9982,55450050.9547,687,2014-04-01,23
770,8,10332.6556,310741.803,4,2014-04-01,23
1070,4,153847.7172,6539733.4944,77,2014-04-01,31-33
1070,7,2171.5857,119437.2135,1,2014-04-01,31-33
1080,4,93380.3949,3333284.0179,35,2014-04-01,31-33
1080,6,1743.1323,122019.261,1,2014-04-01,31-33
1080,7,1711.7715,119824.005,1,2014-04-01,31-33
1090,4,94208.0038,3672008.9777,51,2014-04-01,31-33
1090,6,6269.5602,245771.88,2,2014-04-01,31-33
1090,7,1417.0974,63769.383,1,2014-04-01,31-33
1170,4,179946.3365,7633075.2081,82,2014-04-01,31-33
1170,7,399.6097,23976.582,1,2014-04-01,31-33
1180,1,3539.4426,84946.6224,1,2014-04-01,31-33
