census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,4,484651.0812,18197922.5819,205,2006-12-01,excluded
170,5,381.7934,15271.736,1,2006-12-01,excluded
170,6,85856.52990000001,3286860.8053,45,2006-12-01,excluded
170,7,339457.6352,11898278.9289,224,2006-12-01,excluded
180,2,2528.9812,101159.248,2,2006-12-01,excluded
180,4,332002.7732,12395725.7934,199,2006-12-01,excluded
180,5,3305.4515,150858.07880000002,4,2006-12-01,excluded
180,6,63778.0723,3177534.1693,55,2006-12-01,excluded
180,7,404554.8217,16504051.174,271,2006-12-01,excluded
180,8,12259.114,416619.64310000004,6,2006-12-01,excluded
190,1,28300.7047,969221.9178,22,2006-12-01,excluded
190,4,3517.5769,109942.09199999999,2,2006-12-01,excluded
190,6,2551.672,127583.6,1,2006-12-01,excluded
190,7,7653.783899999999,74167.4559,5,2006-12-01,excluded
270,2,884.5827,0.0,1,2006-12-01,excluded
270,4,84352.5413,3643833.6494,41,2006-12-01,excluded
270,6,8088.8699,554203.5317,4,2006-12-01,excluded
270,7,28018.8277,792177.3345,18,2006-12-01,excluded
280,1,368.6989,16222.7516,1,2006-12-01,excluded
280,2,3117.1066,124684.264,1,2006-12-01,excluded
280,4,9765.7241,358589.501,9,2006-12-01,excluded
280,6,4316.9503,97980.95360000001,5,2006-12-01,excluded
280,7,27568.2367,1089650.9107,25,2006-12-01,excluded
290,2,5303.2801,335620.2304,2,2006-12-01,excluded
290,3,2060.1372,82405.48800000001,1,2006-12-01,excluded
290,4,92880.1884,2965666.4373,41,2006-12-01,excluded
290,5,4589.3013,173899.707,3,2006-12-01,excluded
290,6,17839.2494,545173.8457000001,10,2006-12-01,excluded
290,7,18181.7581,518111.54709999997,14,2006-12-01,excluded
290,8,935.8832,9358.832,1,2006-12-01,excluded
370,1,4663.2808,186531.23200000002,1,2006-12-01,21
370,4,122491.05,5803267.8809,67,2006-12-01,21
370,6,2654.6654000000003,164161.1947,3,2006-12-01,21
370,7,1061.5162,73141.80780000001,2,2006-12-01,21
380,1,293.444,11737.76,1,2006-12-01,21
