census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,3578.1551,143126.204,1,2016-12-01,excluded
170,4,573812.0396,20893391.4104,234,2016-12-01,excluded
170,5,5937.969300000001,149347.7121,5,2016-12-01,excluded
170,6,78131.787,2352596.6376,43,2016-12-01,excluded
170,7,358036.0861,12075841.1209,196,2016-12-01,excluded
170,8,7511.7131,350694.6265,3,2016-12-01,excluded
180,1,362.4129,14496.516,1,2016-12-01,excluded
180,2,5765.8333,230633.332,3,2016-12-01,excluded
180,4,340416.6584,14323771.5916,167,2016-12-01,excluded
180,5,8893.2444,427608.6864,4,2016-12-01,excluded
180,6,57826.2733,2691432.0551,45,2016-12-01,excluded
180,7,357562.0487,13981322.3856,221,2016-12-01,excluded
180,8,7957.0255,142938.915,6,2016-12-01,excluded
190,1,19342.5242,828287.0425,18,2016-12-01,excluded
190,2,4287.5177,195080.5937,3,2016-12-01,excluded
190,3,3423.2162,171160.81,1,2016-12-01,excluded
190,4,16372.8126,650816.844,5,2016-12-01,excluded
190,6,3708.0008,367092.0792,1,2016-12-01,excluded
190,7,16164.5615,451303.4795000001,5,2016-12-01,excluded
270,4,75666.7429,3060486.6796,38,2016-12-01,excluded
270,6,13769.0246,520074.7385,7,2016-12-01,excluded
270,7,21491.702400000002,719055.9475,14,2016-12-01,excluded
280,2,361.105,16249.725,1,2016-12-01,excluded
280,4,13397.2867,455962.33920000005,6,2016-12-01,excluded
280,6,5830.1939999999995,87249.28,2,2016-12-01,excluded
280,7,4684.6939999999995,83439.99900000001,7,2016-12-01,excluded
290,1,1290.5489,51621.956,2,2016-12-01,excluded
290,2,3444.3471,137773.884,1,2016-12-01,excluded
290,4,112589.7007,4115582.3788,43,2016-12-01,excluded
290,6,15530.1436,826978.921,7,2016-12-01,excluded
290,7,34424.6989,1355603.9780000001,18,2016-12-01,excluded
290,8,3299.6232,82490.58,1,2016-12-01,excluded
370,4,78666.2961,3429680.2308,43,2016-12-01,21
370,6,1179.6245,47184.979999999996,2,2016-12-01,21
380,4,41862.8283,1829829.5387,42,2016-12-01,21
380,5,1375.5814,77443.4448,2,2016-12-01,21
