census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,1825.6100999999999,71825.7876,2,2011-05-01,excluded
170,2,4434.1912,124157.3536,1,2011-05-01,excluded
170,3,811.8914,64951.312,1,2011-05-01,excluded
170,4,596262.0406,22624939.7726,249,2011-05-01,excluded
170,5,6836.4541,244841.331,3,2011-05-01,excluded
170,6,86811.7316,4254647.3226,43,2011-05-01,excluded
170,7,341268.9135,13710866.0972,216,2011-05-01,excluded
170,8,10334.7548,312719.9794,7,2011-05-01,excluded
180,1,1017.056,40682.240000000005,1,2011-05-01,excluded
180,2,905.0665,36202.66,1,2011-05-01,excluded
180,4,374776.5862,16295815.885499999,199,2011-05-01,excluded
180,5,4987.6166,141971.5049,4,2011-05-01,excluded
180,6,69510.6522,4019328.6486,45,2011-05-01,excluded
180,7,420350.775,18564836.2043,297,2011-05-01,excluded
180,8,17614.0918,768877.2113,10,2011-05-01,excluded
190,1,29632.6195,1328392.4881,22,2011-05-01,excluded
190,2,7964.800200000001,222210.164,6,2011-05-01,excluded
190,3,3391.2429,135649.71600000001,1,2011-05-01,excluded
190,4,1066.5251,47993.6295,1,2011-05-01,excluded
190,6,1651.1925,57791.7375,1,2011-05-01,excluded
190,7,3395.6457,159955.10100000002,2,2011-05-01,excluded
270,4,63269.1858,2370518.8248,30,2011-05-01,excluded
270,6,6067.1262,279098.3949,3,2011-05-01,excluded
270,7,19445.4084,748324.3465,14,2011-05-01,excluded
280,2,2687.6449,125124.28529999999,2,2011-05-01,excluded
280,4,14898.5798,448718.1789,13,2011-05-01,excluded
280,5,5747.6705999999995,159526.27039999998,2,2011-05-01,excluded
280,6,320.188,23053.536,1,2011-05-01,excluded
280,7,23722.4262,579620.2963,20,2011-05-01,excluded
290,1,1916.979,76679.16,1,2011-05-01,excluded
290,2,1515.419,60616.76,1,2011-05-01,excluded
290,3,1120.1493,44805.972,2,2011-05-01,excluded
290,4,135636.2234,5218323.4163999995,58,2011-05-01,excluded
290,5,1493.4856,35593.245,2,2011-05-01,excluded
290,6,7027.2462000000005,417184.17900000006,5,2011-05-01,excluded
290,7,35236.9611,1281259.326,19,2011-05-01,excluded
290,8,918.3913,18367.826,2,2011-05-01,excluded
370,4,52893.8562,2385959.8484,28,2011-05-01,21
380,4,96285.02219999999,4536361.7669,87,2011-05-01,21
390,4,60879.4844,2369792.6249,29,2011-05-01,21
