census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,4,678892.6969,22805979.7832,210,2023-01-01,excluded
170,5,9186.7804,251142.79100000003,5,2023-01-01,excluded
170,6,128177.8024,3972291.2453,47,2023-01-01,excluded
170,7,295625.2111,9192245.7741,123,2023-01-01,excluded
170,8,24150.383,999947.4525,9,2023-01-01,excluded
180,1,491.4199,19656.796,1,2023-01-01,excluded
180,2,419.9763,16799.052,1,2023-01-01,excluded
180,4,296054.773,12339531.7167,115,2023-01-01,excluded
180,5,1231.9041,24638.082,1,2023-01-01,excluded
180,6,73457.7164,3457936.8260999997,43,2023-01-01,excluded
180,7,327148.715,11251889.3165,158,2023-01-01,excluded
180,8,10135.08,267320.5245,4,2023-01-01,excluded
190,1,28235.743300000002,1140155.9644,14,2023-01-01,excluded
190,2,7563.404399999999,302536.176,3,2023-01-01,excluded
190,3,3820.707,68772.726,1,2023-01-01,excluded
190,4,3433.8656,137354.624,1,2023-01-01,excluded
190,5,540.171,0.0,1,2023-01-01,excluded
190,7,5969.772,116904.1304,5,2023-01-01,excluded
270,4,45468.6156,1792550.2933,19,2023-01-01,excluded
270,6,6641.294,223035.471,5,2023-01-01,excluded
270,7,11317.8212,305110.1906,5,2023-01-01,excluded
270,8,401.98,8039.6,1,2023-01-01,excluded
280,2,468.0396,18721.584,1,2023-01-01,excluded
280,4,20465.385000000002,634972.3910000001,6,2023-01-01,excluded
280,5,1797.2094,55558.925,2,2023-01-01,excluded
280,6,9725.063,281748.2673,5,2023-01-01,excluded
280,7,22529.201299999997,518212.18,8,2023-01-01,excluded
290,1,3346.6504,133866.016,1,2023-01-01,excluded
290,2,4409.4815,176379.26,1,2023-01-01,excluded
290,4,90116.141,3414741.6736,30,2023-01-01,excluded
290,6,12847.3453,573516.4637000001,4,2023-01-01,excluded
290,7,17325.158600000002,537081.2496,9,2023-01-01,excluded
370,4,43145.5374,1959186.981,17,2023-01-01,21
370,6,5142.6137,105172.168,2,2023-01-01,21
370,7,545.4652,3272.7911999999997,1,2023-01-01,21
380,4,23084.8445,1089569.4465,27,2023-01-01,21
390,4,61849.8237,2865890.4443,24,2023-01-01,21
470,4,87086.7453,3670522.0387,32,2023-01-01,21
470,5,5948.0085,327140.46749999997,1,2023-01-01,21
490,1,1680.6766,67227.064,1,2023-01-01,21
490,4,334520.0602,15270311.4501,133,2023-01-01,21
490,6,24738.43,950636.963,8,2023-01-01,21
490,7,18559.5131,783097.2538000001,7,2023-01-01,21
570,1,5884.5838,253866.899,5,2023-01-01,22
570,2,11358.5828,454343.31200000003,4,2023-01-01,22
570,3,34380.1823,1361295.1300000001,10,2023-01-01,22
570,4,599383.191,25324869.5183,197,2023-01-01,22
570,5,31310.7761,1279950.5322,11,2023-01-01,22
570,6,4346.3508,251666.027,2,2023-01-01,22
570,7,2552.3357,102093.428,1,2023-01-01,22
580,1,4836.2583,265994.20650000003,1,2023-01-01,22
580,3,8088.227,327461.56059999997,2,2023-01-01,22
580,4,189799.6623,7266445.395,55,2023-01-01,22
580,6,4083.4882,196007.4336,1,2023-01-01,22
590,3,9868.470000000001,401204.1724,4,2023-01-01,22
590,4,120046.495,4888747.7148,34,2023-01-01,22
590,5,5111.0642,306663.852,1,2023-01-01,22
670,1,5123.5458,204941.832,1,2023-01-01,22
670,2,29413.6122,1235488.3134,10,2023-01-01,22
670,3,98644.4252,3870455.4016,32,2023-01-01,22
670,4,117980.0445,4968132.5399,35,2023-01-01,22
670,5,13541.512600000002,541660.5040000001,3,2023-01-01,22
670,6,13440.8315,524119.843,3,2023-01-01,22
680,2,6802.1055,281391.68799999997,3,2023-01-01,22
680,3,73157.1239,3029486.7824,22,2023-01-01,22
680,4,21102.7998,845542.8294,7,2023-01-01,22
690,2,6451.979600000001,258079.18400000004,2,2023-01-01,22
690,3,5407.2795,216291.18,1,2023-01-01,22
690,4,16857.0666,479677.644,5,2023-01-01,22
770,1,30108.3417,1228871.3627,11,2023-01-01,23
770,2,169300.8196,6630486.8261,59,2023-01-01,23
770,3,244587.7952,10108689.7573,72,2023-01-01,23
770,4,8615109.5337,332378627.6513,2457,2023-01-01,23
770,5,50790.6773,1928371.9862,16,2023-01-01,23
770,6,1068596.7496,39388678.4784,335,2023-01-01,23
770,7,1543954.9149,49510401.615,467,2023-01-01,23
770,8,9529.8303,279245.61199999996,4,2023-01-01,23
1070,4,155244.6363,6488718.2376,55,2023-01-01,31-33
1080,4,66841.97899999999,2776022.4598,27,2023-01-01,31-33
1090,4,159151.8881,6407357.7028,42,2023-01-01,31-33
1090,5,1436.5772,51716.7792,1,2023-01-01,31-33
1090,7,4196.4542,41964.542,1,2023-01-01,31-33
1170,1,5384.869,215394.75999999998,1,2023-01-01,31-33
1170,4,165464.6482,7501939.3993999995,56,2023-01-01,31-33
1170,6,5430.2835,0.0,1,2023-01-01,31-33
1180,1,1981.9074,79276.296,1,2023-01-01,31-33
1180,4,357760.1102,14164893.7337,134,2023-01-01,31-33
1180,5,1365.0617,90094.0722,1,2023-01-01,31-33
1180,7,6465.8295,327491.8109,3,2023-01-01,31-33
1190,4,165736.7115,5773036.4055,47,2023-01-01,31-33
1190,6,7282.7896,502400.13999999996,3,2023-01-01,31-33
1190,7,17126.0218,112330.36839999999,5,2023-01-01,31-33
1270,4,163151.6104,6565896.0907,46,2023-01-01,31-33
1270,7,2068.6115,62058.345,1,2023-01-01,31-33
1280,1,3638.9382,163752.219,1,2023-01-01,31-33
1280,4,225350.1394,9184098.3289,70,2023-01-01,31-33
1280,6,12321.9382,611620.3535,3,2023-01-01,31-33
1290,4,74800.5359,2767876.3889,27,2023-01-01,31-33
1370,4,310310.3369,12526212.9627,88,2023-01-01,31-33
1370,5,5264.8623,210594.492,1,2023-01-01,31-33
1370,6,12257.4031,488146.8542,5,2023-01-01,31-33
1370,7,7132.9591,312090.97,2,2023-01-01,31-33
1390,4,18816.2163,784502.944,5,2023-01-01,31-33
1470,4,5113.2127,204528.508,1,2023-01-01,31-33
1480,4,70518.2049,2948836.6899,24,2023-01-01,31-33
1480,5,3194.9819,127799.27600000001,1,2023-01-01,31-33
1480,7,1495.3896,59815.584,1,2023-01-01,31-33
1490,4,13154.5611,415097.7216,6,2023-01-01,31-33
1570,4,61576.3658,2448179.7648,15,2023-01-01,31-33
1570,6,1474.7792,58991.168,1,2023-01-01,31-33
1570,7,2051.1384,82045.536,1,2023-01-01,31-33
1590,4,71387.2417,2492393.6466,19,2023-01-01,31-33
1590,6,3161.8124,126472.49599999998,1,2023-01-01,31-33
1590,7,9236.8639,230427.463,2,2023-01-01,31-33
1670,4,2585.0812,103403.248,1,2023-01-01,31-33
1691,2,455.4674,0.0,1,2023-01-01,31-33
1691,4,145622.1965,5843623.8667,38,2023-01-01,31-33
1691,6,9646.3649,427302.491,3,2023-01-01,31-33
1691,7,4175.6866,101296.9012,2,2023-01-01,31-33
1770,4,20300.767499999998,767043.3626,7,2023-01-01,31-33
1790,4,16534.7391,597782.9914,5,2023-01-01,31-33
1790,7,637.8098,38268.588,1,2023-01-01,31-33
1870,4,191393.8534,7765431.96,57,2023-01-01,31-33
1870,5,3780.9035,151236.13999999998,1,2023-01-01,31-33
1880,4,96123.1178,4018547.0683999998,26,2023-01-01,31-33
1890,4,71371.6238,2970304.5117,21,2023-01-01,31-33
1990,4,320160.4267,12105744.0015,92,2023-01-01,31-33
1990,5,9762.5549,390502.196,2,2023-01-01,31-33
1990,6,47161.7208,2093241.739,11,2023-01-01,31-33
1990,7,12744.6962,363511.0526,3,2023-01-01,31-33
2070,3,5180.6589,207226.35600000003,1,2023-01-01,31-33
2070,4,200476.7477,8506512.2412,60,2023-01-01,31-33
2090,4,14065.009600000001,607484.9416,4,2023-01-01,31-33
2090,7,4952.2703,173329.46050000002,1,2023-01-01,31-33
2170,1,840.657,34466.937,1,2023-01-01,31-33
2170,4,177861.5939,6627602.6486,49,2023-01-01,31-33
2180,4,21791.0871,1017089.9158,12,2023-01-01,31-33
2190,4,698355.7391,28719684.1901,174,2023-01-01,31-33
2190,5,6143.3017,249535.35499999998,3,2023-01-01,31-33
2190,6,8931.550500000001,445844.33,2,2023-01-01,31-33
2190,7,3075.7406,30757.406000000003,1,2023-01-01,31-33
2270,4,64006.5943,2351453.5847,16,2023-01-01,31-33
2280,4,152205.8285,6530954.1514,45,2023-01-01,31-33
2280,6,3845.6489,38456.489,1,2023-01-01,31-33
2280,7,7478.9168,318173.5795,2,2023-01-01,31-33
2290,1,4498.2636,125951.38080000001,1,2023-01-01,31-33
2290,3,2098.7869,125927.214,1,2023-01-01,31-33
2290,4,398896.1942,16698177.641,117,2023-01-01,31-33
2290,5,6117.4356,244697.424,1,2023-01-01,31-33
2290,7,6100.823600000001,253008.03000000003,3,2023-01-01,31-33
2370,4,401316.4103,16999276.1398,114,2023-01-01,31-33
2370,6,3979.3815000000004,66047.9235,3,2023-01-01,31-33
2380,4,48428.9098,2020883.9289,15,2023-01-01,31-33
2390,1,708.862,28354.48,1,2023-01-01,31-33
2390,4,36411.4967,1494774.8630000001,14,2023-01-01,31-33
2470,4,21572.4016,862896.064,5,2023-01-01,31-33
2470,5,2402.4719,153758.2016,1,2023-01-01,31-33
2470,6,9847.617900000001,393904.716,2,2023-01-01,31-33
2480,4,27669.5415,1157278.7615,6,2023-01-01,31-33
2490,4,165223.4316,7223619.6809,45,2023-01-01,31-33
2490,7,4705.0514,79985.8738,1,2023-01-01,31-33
2570,4,167497.5346,7025427.1911,54,2023-01-01,31-33
2570,6,9140.1222,458381.52449999994,2,2023-01-01,31-33
2570,7,8115.101699999999,324604.06799999997,2,2023-01-01,31-33
2590,4,54479.1568,2439554.1215,19,2023-01-01,31-33
2590,7,419.9763,0.0,1,2023-01-01,31-33
2670,4,329470.2038,13667860.5244,97,2023-01-01,31-33
2670,6,4877.157999999999,240048.168,2,2023-01-01,31-33
2680,4,58856.4726,2461379.2517000004,18,2023-01-01,31-33
2690,4,46273.3224,2103889.1363,13,2023-01-01,31-33
2770,4,47956.5259,1956781.6363000001,14,2023-01-01,31-33
2780,4,47419.7227,2046644.7983,11,2023-01-01,31-33
2790,4,70895.3564,2653201.3231,21,2023-01-01,31-33
2790,7,3267.1798,101307.25600000001,2,2023-01-01,31-33
2870,3,1325.5066,59647.797,1,2023-01-01,31-33
