census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,360.5847,11538.7104,1,2014-11-01,excluded
170,2,7747.351,307097.461,4,2014-11-01,excluded
170,4,656737.4402,26450865.9669,276,2014-11-01,excluded
170,5,8666.7714,316805.0992,5,2014-11-01,excluded
170,6,142770.4368,6346188.2924,72,2014-11-01,excluded
170,7,325059.6605,12184736.1529,212,2014-11-01,excluded
170,8,7031.3517,370663.25419999997,3,2014-11-01,excluded
180,2,6641.691,265667.64,3,2014-11-01,excluded
180,4,377386.5955,15555878.9592,200,2014-11-01,excluded
180,6,92630.9938,3574586.5865,65,2014-11-01,excluded
180,7,319665.3079,13939676.6851,202,2014-11-01,excluded
180,8,8576.1857,525194.1348,7,2014-11-01,excluded
190,1,22723.440300000002,878087.8391,17,2014-11-01,excluded
190,2,6535.9202000000005,230655.9532,2,2014-11-01,excluded
190,3,3008.9372999999996,137116.9032,2,2014-11-01,excluded
190,4,20585.1467,728939.7746,7,2014-11-01,excluded
190,6,8824.1823,313918.7835,3,2014-11-01,excluded
190,7,5810.9848,173116.8136,3,2014-11-01,excluded
270,4,49784.906,2029497.7454000001,30,2014-11-01,excluded
270,6,4212.888,176969.05359999998,4,2014-11-01,excluded
270,7,16027.9431,565526.5865,13,2014-11-01,excluded
280,3,637.2551,14656.8673,1,2014-11-01,excluded
280,4,8311.477,389611.35420000006,4,2014-11-01,excluded
280,5,5678.370000000001,229619.428,2,2014-11-01,excluded
280,6,10852.918300000001,309501.3305,7,2014-11-01,excluded
280,7,14987.727499999999,608052.1366999999,14,2014-11-01,excluded
280,8,522.4585,36572.094999999994,1,2014-11-01,excluded
290,1,5066.3637,198066.033,3,2014-11-01,excluded
290,2,1077.0365,14523.171999999999,2,2014-11-01,excluded
290,3,3078.7744,123150.976,1,2014-11-01,excluded
290,4,127781.2733,5229379.1089,53,2014-11-01,excluded
290,6,13499.5949,644964.6881,10,2014-11-01,excluded
290,7,44732.7762,1194332.5797000001,18,2014-11-01,excluded
370,4,113424.7494,4836797.6016999995,57,2014-11-01,21
370,7,8845.6111,319285.2237,4,2014-11-01,21
380,4,70467.0274,3410504.7003,63,2014-11-01,21
380,6,2503.9933,125199.66500000001,1,2014-11-01,21
380,7,3818.3252,187135.201,2,2014-11-01,21
390,4,45208.5264,1989172.3588,22,2014-11-01,21
470,4,80505.66129999999,3597148.677,42,2014-11-01,21
470,6,3563.0415000000003,129089.067,2,2014-11-01,21
490,3,3424.6516,27397.2128,1,2014-11-01,21
490,4,753702.9754,36222243.7146,436,2014-11-01,21
490,5,1878.4874,75139.496,2,2014-11-01,21
490,6,21253.941,897099.7962,14,2014-11-01,21
490,7,15333.8698,720647.4469,15,2014-11-01,21
570,1,15495.6655,498199.08290000004,7,2014-11-01,22
570,2,13740.7181,572582.8570000001,4,2014-11-01,22
570,3,50745.9219,1916454.2259,18,2014-11-01,22
570,4,538371.3004,22606368.3555,250,2014-11-01,22
570,5,30861.7367,1003630.0461,19,2014-11-01,22
580,1,3138.7513,156937.565,1,2014-11-01,22
580,2,4035.9646,161438.584,1,2014-11-01,22
580,3,14081.8177,563272.708,5,2014-11-01,22
580,4,112252.5352,4899016.0561,49,2014-11-01,22
590,2,3356.9484,151062.678,1,2014-11-01,22
590,3,12045.6082,481824.328,4,2014-11-01,22
590,4,88590.0898,3615213.3304,33,2014-11-01,22
670,2,7107.5222,235433.88400000002,4,2014-11-01,22
670,3,98516.8792,3598247.0261,41,2014-11-01,22
670,4,119012.7249,4754324.9698,47,2014-11-01,22
670,5,9249.502199999999,349157.3174,5,2014-11-01,22
680,2,3601.7943,115257.4176,1,2014-11-01,22
680,3,53442.6247,1874670.3780999999,30,2014-11-01,22
680,4,31601.5076,1366847.8989,10,2014-11-01,22
690,3,8925.8743,351136.107,5,2014-11-01,22
690,4,27975.5231,1072921.6110999999,11,2014-11-01,22
770,1,54945.7741,2169355.6101,26,2014-11-01,23
770,2,112050.9445,4101129.6061,64,2014-11-01,23
770,3,264185.2114,9366401.7469,122,2014-11-01,23
770,4,6986750.2973,273829505.8098,2921,2014-11-01,23
770,5,25385.7736,1023615.597,15,2014-11-01,23
770,6,796916.816,32797612.7098,370,2014-11-01,23
770,7,1659265.9467,55498943.782,732,2014-11-01,23
770,8,5871.8662,175730.4828,2,2014-11-01,23
1070,4,138282.7838,5793440.1051,62,2014-11-01,31-33
1070,5,342.21,8555.25,1,2014-11-01,31-33
1070,7,2111.8236,84472.944,1,2014-11-01,31-33
1080,4,55802.5552,2154557.4997,24,2014-11-01,31-33
1080,6,4078.4898,163139.592,1,2014-11-01,31-33
1080,7,1091.4854,10914.854,1,2014-11-01,31-33
1090,4,129562.0934,5179678.8341,53,2014-11-01,31-33
