census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,3383.8128,135352.512,2,2020-10-01,excluded
170,2,3341.6433,133665.73200000002,1,2020-10-01,excluded
170,3,2200.3549,110017.745,1,2020-10-01,excluded
170,4,765351.7649,29879529.5206,271,2020-10-01,excluded
170,5,8362.2698,207675.3174,4,2020-10-01,excluded
170,6,152924.6397,7275169.5095,80,2020-10-01,excluded
170,7,405365.5754,15879795.1759,197,2020-10-01,excluded
170,8,26585.7629,877407.6384,8,2020-10-01,excluded
180,2,553.8887,17724.4384,1,2020-10-01,excluded
180,4,348957.0881,15049372.5328,152,2020-10-01,excluded
180,5,578.6907,21990.2466,1,2020-10-01,excluded
180,6,118519.0745,5304703.342,59,2020-10-01,excluded
180,7,412735.4935,17895273.4828,218,2020-10-01,excluded
180,8,31129.0063,1398513.9864999999,9,2020-10-01,excluded
190,1,32650.913800000002,1449840.7046,24,2020-10-01,excluded
190,2,6950.6049,263541.7624,3,2020-10-01,excluded
190,7,2038.5477,0.0,1,2020-10-01,excluded
270,4,67459.382,2882039.8859,26,2020-10-01,excluded
270,6,5359.2441,256877.694,3,2020-10-01,excluded
270,7,20408.5497,791587.3212,13,2020-10-01,excluded
280,4,29291.8861,1076937.1751,13,2020-10-01,excluded
280,6,5821.7667,202195.0398,3,2020-10-01,excluded
280,7,9583.117,62930.263399999996,7,2020-10-01,excluded
280,8,1140.8961,22817.922,1,2020-10-01,excluded
290,3,3120.2513,49924.0208,1,2020-10-01,excluded
290,4,83758.5533,3222912.6043,29,2020-10-01,excluded
290,5,3227.9637,64559.274,1,2020-10-01,excluded
290,6,29744.2945,999330.4587,13,2020-10-01,excluded
290,7,41392.3433,1616241.6041,18,2020-10-01,excluded
370,4,72443.3229,2851097.8483,36,2020-10-01,21
370,6,2355.8624,32695.283,2,2020-10-01,21
380,4,46221.5049,1884794.7125,49,2020-10-01,21
380,7,3761.6497,0.0,1,2020-10-01,21
390,4,33778.0519,1562086.861,15,2020-10-01,21
470,4,64243.9296,2711685.523,25,2020-10-01,21
470,6,5535.32,179840.646,3,2020-10-01,21
490,3,9020.225900000001,76343.286,3,2020-10-01,21
490,4,307634.0139,13267646.577,166,2020-10-01,21
490,6,23320.4682,744590.5324,7,2020-10-01,21
490,7,12661.1549,379552.6988,8,2020-10-01,21
570,1,19332.0821,844743.6692,8,2020-10-01,22
570,2,4519.1728,164732.55229999998,2,2020-10-01,22
570,3,30912.847999999998,1318754.8274,12,2020-10-01,22
570,4,656209.3674,26960148.5495,234,2020-10-01,22
570,5,45261.715,2028188.0224,19,2020-10-01,22
570,6,4701.0074,175536.08,2,2020-10-01,22
580,3,7498.3834,299935.336,2,2020-10-01,22
580,4,76055.753,3391869.0233,30,2020-10-01,22
590,3,10820.083,487349.7328,3,2020-10-01,22
590,4,104777.7392,4029720.7177999998,31,2020-10-01,22
590,5,1995.2094,79808.376,1,2020-10-01,22
590,6,3859.282,115778.46,1,2020-10-01,22
670,1,1439.6505,57586.02,1,2020-10-01,22
670,2,14235.9983,558335.1437,6,2020-10-01,22
670,3,118297.0245,4305072.5009,43,2020-10-01,22
670,4,119156.881,4718532.4207,44,2020-10-01,22
670,6,7917.367200000001,331057.5309,3,2020-10-01,22
670,7,3110.3529,307924.9371,1,2020-10-01,22
680,2,5110.7428,204429.712,2,2020-10-01,22
680,3,70869.4158,2727658.0548,25,2020-10-01,22
680,4,35031.1984,1371825.4048000001,12,2020-10-01,22
680,5,3695.1179,103463.3012,1,2020-10-01,22
680,7,3858.062,154322.47999999998,1,2020-10-01,22
690,2,2318.6611,0.0,1,2020-10-01,22
690,3,9032.3482,401637.592,2,2020-10-01,22
690,4,37863.150200000004,1600446.28,11,2020-10-01,22
690,5,1495.7585,59830.34,1,2020-10-01,22
770,1,42453.5395,1496785.2382,19,2020-10-01,23
770,2,138236.6807,5559688.1685,65,2020-10-01,23
770,3,269248.6565,10130681.2404,89,2020-10-01,23
770,4,8260293.5398,326295048.1739,2751,2020-10-01,23
770,5,55357.9069,2024209.8304,21,2020-10-01,23
770,6,949235.2227,37640286.423,350,2020-10-01,23
770,7,1616026.3192,57946277.4233,582,2020-10-01,23
770,8,20083.0559,692736.439,6,2020-10-01,23
1070,4,179495.175,7244188.8387,67,2020-10-01,31-33
1070,7,3028.1464,148379.1736,1,2020-10-01,31-33
1080,4,60908.1418,2499738.1426,24,2020-10-01,31-33
1090,4,140488.509,6297349.2005,56,2020-10-01,31-33
1170,2,1129.9196,45196.784,1,2020-10-01,31-33
1170,4,120806.9039,4919512.1553,42,2020-10-01,31-33
1170,7,738.4121,47996.7865,2,2020-10-01,31-33
1180,4,478892.4061,18812350.1012,201,2020-10-01,31-33
1180,6,2600.2893,126472.144,3,2020-10-01,31-33
1180,7,417.6139,4176.139,1,2020-10-01,31-33
1190,4,237605.6434,7684340.0455,78,2020-10-01,31-33
1190,5,3916.6749,156666.99599999998,1,2020-10-01,31-33
1190,6,9382.2977,382398.877,6,2020-10-01,31-33
1190,7,19772.7717,1052837.1551,7,2020-10-01,31-33
1270,4,179636.3875,6984402.4338,59,2020-10-01,31-33
1270,6,7885.7466,555340.1574,2,2020-10-01,31-33
1270,7,11505.2092,202939.17239999998,3,2020-10-01,31-33
1280,3,4205.1893,168207.572,1,2020-10-01,31-33
1280,4,158841.6122,6110890.2641,55,2020-10-01,31-33
1280,6,6353.3199,262787.683,3,2020-10-01,31-33
1290,4,102374.3329,4041654.1228,28,2020-10-01,31-33
1290,6,3903.7735,156150.94,1,2020-10-01,31-33
1370,4,224896.6567,8718194.726,73,2020-10-01,31-33
1370,6,16088.3061,438160.926,5,2020-10-01,31-33
1370,7,3677.4368,141108.28519999998,2,2020-10-01,31-33
1390,4,8727.6263,392840.538,2,2020-10-01,31-33
1470,4,9331.038199999999,396792.0056,4,2020-10-01,31-33
1480,4,66996.7937,2179939.9111,20,2020-10-01,31-33
1570,4,20226.5454,796823.4691,7,2020-10-01,31-33
1590,4,71908.8187,2439237.9501,24,2020-10-01,31-33
1590,6,4963.1521,417639.872,2,2020-10-01,31-33
1590,7,3154.7382,89122.94159999999,2,2020-10-01,31-33
1670,4,10628.7852,499021.55199999997,6,2020-10-01,31-33
1691,4,168351.4576,6328349.8601,51,2020-10-01,31-33
1691,5,767.9335,33789.074,1,2020-10-01,31-33
1691,6,3997.9377,30296.412,2,2020-10-01,31-33
1691,7,19306.9761,641631.9193,7,2020-10-01,31-33
1770,4,12888.4172,461737.79250000004,5,2020-10-01,31-33
1790,4,11416.9102,465965.436,3,2020-10-01,31-33
1790,6,4822.7445,267119.716,2,2020-10-01,31-33
1790,7,7660.8343,497954.2295,2,2020-10-01,31-33
1870,4,165209.8189,6338686.9852,63,2020-10-01,31-33
1870,7,1433.0356,100312.492,1,2020-10-01,31-33
1880,3,4952.1647,198086.58800000002,1,2020-10-01,31-33
1880,4,90234.1122,3949533.8127,26,2020-10-01,31-33
1890,4,113919.677,4770093.1211,34,2020-10-01,31-33
1890,6,4665.2457,0.0,1,2020-10-01,31-33
