census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,4592.4166,183696.664,1,2021-04-01,excluded
170,4,686497.4716,27340234.306900002,226,2021-04-01,excluded
170,5,8074.6978,325447.5148,4,2021-04-01,excluded
170,6,99739.4668,4634463.4485,44,2021-04-01,excluded
170,7,225157.7767,8631559.3009,132,2021-04-01,excluded
170,8,26209.0195,973704.3285000001,9,2021-04-01,excluded
180,4,339520.1711,14846219.84,164,2021-04-01,excluded
180,5,5867.856,217094.4541,6,2021-04-01,excluded
180,6,84946.0528,3654178.7361,60,2021-04-01,excluded
180,7,356083.2809,14201730.1495,218,2021-04-01,excluded
180,8,22070.4854,1283196.4192000001,9,2021-04-01,excluded
190,1,13573.836800000001,518661.844,9,2021-04-01,excluded
190,2,3617.4784999999997,144699.14,3,2021-04-01,excluded
190,4,9249.162,391494.60000000003,4,2021-04-01,excluded
190,6,389.728,15589.12,1,2021-04-01,excluded
190,7,6953.7282,84806.2658,3,2021-04-01,excluded
270,4,58288.0034,2722352.7895,22,2021-04-01,excluded
270,6,8490.6962,368556.49450000003,5,2021-04-01,excluded
270,7,27617.5395,1331785.7040000001,12,2021-04-01,excluded
280,4,18166.0507,738181.2274,8,2021-04-01,excluded
280,5,3249.2302,129969.208,1,2021-04-01,excluded
280,6,3704.9821999999995,192125.43699999998,3,2021-04-01,excluded
280,7,26454.8226,726348.2211,13,2021-04-01,excluded
280,8,5527.206,165816.18,1,2021-04-01,excluded
290,1,11111.5679,444462.716,3,2021-04-01,excluded
290,3,5732.4637,146299.28720000002,2,2021-04-01,excluded
290,4,88462.4911,3660694.7091,28,2021-04-01,excluded
290,5,8868.0671,227478.34149999998,2,2021-04-01,excluded
290,6,5232.1353,313928.118,2,2021-04-01,excluded
290,7,26401.124,817157.6164,14,2021-04-01,excluded
290,8,2023.942,40478.84,1,2021-04-01,excluded
370,4,69036.1808,2977537.4509,32,2021-04-01,21
370,7,1343.9782,107518.256,1,2021-04-01,21
380,4,42292.915,1921439.209,43,2021-04-01,21
390,4,25861.541400000002,1124671.2822,12,2021-04-01,21
390,7,1891.2079,75648.316,1,2021-04-01,21
470,4,69084.1357,3130395.4222,38,2021-04-01,21
470,6,489.7251,9794.502,1,2021-04-01,21
490,4,361798.5832,16451451.3702,174,2021-04-01,21
490,5,328.6238,13144.952000000001,1,2021-04-01,21
490,6,10188.4363,639051.692,4,2021-04-01,21
490,7,8284.9372,341491.481,7,2021-04-01,21
570,1,21091.6246,910550.4911,9,2021-04-01,22
570,2,24875.5877,1159660.6114,8,2021-04-01,22
570,3,32302.1584,1159461.4035,13,2021-04-01,22
570,4,674695.2026,29497545.456100002,236,2021-04-01,22
570,5,27898.6837,1131951.8962,16,2021-04-01,22
570,6,2338.623,116931.15000000001,1,2021-04-01,22
570,7,3090.0314,154501.57,1,2021-04-01,22
