census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,799.3429,31973.716,1,2007-06-01,excluded
170,3,1526.7257,61069.028,1,2007-06-01,excluded
170,4,522814.5294,20363223.6837,266,2007-06-01,excluded
170,5,3752.3234,131331.31900000002,1,2007-06-01,excluded
170,6,53695.1403,2222947.9144,39,2007-06-01,excluded
170,7,323637.4362,13849049.7681,215,2007-06-01,excluded
170,8,5351.248799999999,235035.81,6,2007-06-01,excluded
180,2,524.7035,18364.622499999998,1,2007-06-01,excluded
180,4,408910.4758,17307412.8086,226,2007-06-01,excluded
180,5,4297.9931,73493.3479,4,2007-06-01,excluded
180,6,48995.4735,2084962.6243,32,2007-06-01,excluded
180,7,402448.0054,19119340.574,334,2007-06-01,excluded
180,8,14223.5138,499737.3103,15,2007-06-01,excluded
190,1,32544.9305,1390829.5521,22,2007-06-01,excluded
190,2,9620.6899,446326.3719,4,2007-06-01,excluded
190,3,6639.9933,265599.73199999996,4,2007-06-01,excluded
190,4,355.3476,16701.3372,1,2007-06-01,excluded
190,6,8332.5814,290333.6115,4,2007-06-01,excluded
190,7,11031.1226,210200.5544,4,2007-06-01,excluded
270,4,40837.3618,1284050.1428999999,24,2007-06-01,excluded
270,6,8272.5608,281736.505,5,2007-06-01,excluded
270,7,15308.3953,507878.9312,13,2007-06-01,excluded
280,2,1141.4404,45657.615999999995,2,2007-06-01,excluded
280,4,18156.8151,518188.88409999997,13,2007-06-01,excluded
280,5,7875.2148,220496.5476,4,2007-06-01,excluded
280,6,2797.2391000000002,164816.9388,3,2007-06-01,excluded
280,7,26041.9067,1101743.6631,24,2007-06-01,excluded
280,8,353.5059,8837.6475,1,2007-06-01,excluded
290,1,2131.8976000000002,80108.36,2,2007-06-01,excluded
290,2,1019.3496,56064.228,1,2007-06-01,excluded
290,3,1678.7338,67149.352,3,2007-06-01,excluded
290,4,113847.1946,4204960.389,46,2007-06-01,excluded
290,6,11146.964399999999,467012.163,5,2007-06-01,excluded
290,7,34757.7646,1681505.6054,20,2007-06-01,excluded
370,4,76292.1182,3179930.4432,47,2007-06-01,21
370,6,1621.1884,81059.42,1,2007-06-01,21
370,7,1084.4776,43379.104,1,2007-06-01,21
380,1,272.7304,15000.171999999999,1,2007-06-01,21
380,4,101252.4501,4353558.2513,82,2007-06-01,21
380,6,2912.3202,232985.616,1,2007-06-01,21
390,4,29742.3737,1181118.4428,32,2007-06-01,21
470,4,126377.9806,5899693.1173,69,2007-06-01,21
470,6,5665.8297,294052.2288,2,2007-06-01,21
470,7,3389.0241,143906.59200000003,2,2007-06-01,21
480,4,10404.259399999999,510811.09160000004,6,2007-06-01,21
490,1,5171.7841,196990.6978,2,2007-06-01,21
490,4,368600.7315,17667502.2107,190,2007-06-01,21
490,6,3108.9506,206856.2105,4,2007-06-01,21
490,7,16849.8722,706551.8219,7,2007-06-01,21
570,1,36974.5852,1453821.2974,12,2007-06-01,22
570,3,43739.9003,1589032.5154,19,2007-06-01,22
570,4,570027.0686,23093476.5417,271,2007-06-01,22
570,5,17582.1514,719555.4018,17,2007-06-01,22
580,2,3387.1826,135487.304,1,2007-06-01,22
580,3,6841.6769,300208.847,2,2007-06-01,22
580,4,103099.707,4288363.1223,48,2007-06-01,22
580,5,2810.6185,112424.74,1,2007-06-01,22
590,1,1169.5316,49120.3272,1,2007-06-01,22
590,2,700.3289,2100.9867,1,2007-06-01,22
590,3,6458.3276000000005,262953.9898,4,2007-06-01,22
590,4,39187.5777,1527174.093,18,2007-06-01,22
590,5,3677.1474,147085.896,1,2007-06-01,22
670,1,2603.0042,130150.20999999999,1,2007-06-01,22
670,2,24493.5694,976670.1714,8,2007-06-01,22
670,3,164686.39119999998,5943527.2191,67,2007-06-01,22
670,4,81195.5822,3492279.241,36,2007-06-01,22
670,5,9360.725,330231.2478,6,2007-06-01,22
680,2,3844.942,185646.80359999998,2,2007-06-01,22
680,3,81568.6562,3377543.4448,39,2007-06-01,22
680,4,13915.612200000001,434644.4377,7,2007-06-01,22
680,5,2241.3665,98620.126,1,2007-06-01,22
690,3,1922.9909,76919.636,2,2007-06-01,22
690,4,20773.6626,900218.052,10,2007-06-01,22
770,1,45530.8799,1921712.4844,24,2007-06-01,23
770,2,165811.6087,6273641.9408,102,2007-06-01,23
770,3,271235.2957,10291979.6178,136,2007-06-01,23
770,4,8597222.7316,339302668.5026,3768,2007-06-01,23
770,5,26979.1297,1104254.4551000001,14,2007-06-01,23
770,6,977119.2623,42141351.7262,483,2007-06-01,23
770,7,1889012.3087,68980906.8822,897,2007-06-01,23
770,8,14192.068500000001,461386.5912,8,2007-06-01,23
1070,1,817.65,65412.0,1,2007-06-01,31-33
1070,4,146954.2886,6280457.8365,77,2007-06-01,31-33
1070,6,4013.6529,140477.8515,2,2007-06-01,31-33
1070,7,520.2408,10404.816,1,2007-06-01,31-33
1080,1,2448.7426,137129.5856,1,2007-06-01,31-33
1080,4,84317.5734,3438068.6547,42,2007-06-01,31-33
1080,7,3249.6699,162483.495,1,2007-06-01,31-33
1090,4,131640.7841,5158531.6259,66,2007-06-01,31-33
1170,3,916.7559,45837.795,1,2007-06-01,31-33
1170,4,190712.2059,7677928.4793,106,2007-06-01,31-33
1170,6,4453.7573,209779.6295,2,2007-06-01,31-33
1170,7,11641.2286,624341.971,5,2007-06-01,31-33
1180,4,447449.392,19188832.666,244,2007-06-01,31-33
1180,6,3772.4471,197790.312,2,2007-06-01,31-33
1180,7,5350.3760999999995,150703.968,3,2007-06-01,31-33
1190,4,121627.6256,3943066.7677,54,2007-06-01,31-33
1190,6,14692.8636,940189.3052000001,6,2007-06-01,31-33
1190,7,10901.3854,447049.30079999997,4,2007-06-01,31-33
1270,3,4443.3922,71094.2752,1,2007-06-01,31-33
1270,4,202762.6487,8242669.7746,82,2007-06-01,31-33
1270,7,5361.0783,77154.1764,3,2007-06-01,31-33
1280,4,179851.0334,6309324.9737,82,2007-06-01,31-33
1280,7,3669.9504,220197.02400000003,2,2007-06-01,31-33
1290,4,12232.056999999999,548122.0262,8,2007-06-01,31-33
1290,6,2610.7025,91374.5875,1,2007-06-01,31-33
1370,4,224151.3929,9748643.0319,100,2007-06-01,31-33
1370,6,5052.9072,146979.008,2,2007-06-01,31-33
1390,4,39161.5723,1198798.6336,13,2007-06-01,31-33
1470,4,18444.0217,741926.1769,9,2007-06-01,31-33
1480,4,109447.8503,4399838.2928,46,2007-06-01,31-33
1480,6,4934.9556,153741.1448,2,2007-06-01,31-33
1480,7,9607.3137,250266.6725,4,2007-06-01,31-33
1490,4,20128.8807,823414.6119,12,2007-06-01,31-33
1490,6,1911.7016,86026.572,1,2007-06-01,31-33
1490,7,1165.9404,69956.424,1,2007-06-01,31-33
1570,4,44848.1522,1880646.152,17,2007-06-01,31-33
1590,4,84814.8335,3280906.5022,36,2007-06-01,31-33
1590,6,12128.3611,467267.7595,5,2007-06-01,31-33
1590,7,9226.1186,198484.31,6,2007-06-01,31-33
1670,4,25159.8534,964370.6116000001,13,2007-06-01,31-33
1670,7,12735.2345,445021.17000000004,2,2007-06-01,31-33
1680,4,269570.5362,10379077.623399999,99,2007-06-01,31-33
1680,6,6240.9899000000005,372607.85699999996,2,2007-06-01,31-33
1680,7,21245.0514,610879.699,10,2007-06-01,31-33
1690,4,2795.9067,111836.268,1,2007-06-01,31-33
1770,4,29585.309,1121959.2655,17,2007-06-01,31-33
1770,7,2256.0266,135361.59600000002,1,2007-06-01,31-33
1790,4,33841.4716,1220966.6248,17,2007-06-01,31-33
1790,6,6133.099200000001,280282.331,2,2007-06-01,31-33
1790,7,4038.3879,192637.4698,2,2007-06-01,31-33
1870,4,193535.3793,7446655.5317,97,2007-06-01,31-33
1880,4,161181.9406,7041545.4927,66,2007-06-01,31-33
1880,6,2978.508,119140.31999999999,1,2007-06-01,31-33
1890,4,61352.4031,2317404.2003,28,2007-06-01,31-33
1990,4,663175.4768,26169971.7544,294,2007-06-01,31-33
1990,5,5728.4374,229137.49599999998,2,2007-06-01,31-33
1990,6,31511.5315,1289236.0129,16,2007-06-01,31-33
1990,7,45785.9703,1359936.6533000001,18,2007-06-01,31-33
