census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,861.5973,30155.9055,1,2012-07-01,excluded
170,2,2751.787,68794.67499999999,1,2012-07-01,excluded
170,3,6000.0246,300001.23,2,2012-07-01,excluded
170,4,631831.2572,25921492.1858,282,2012-07-01,excluded
170,5,6170.1983,121257.8626,2,2012-07-01,excluded
170,6,74570.9799,3594230.2917,52,2012-07-01,excluded
170,7,302499.0092,11435869.4338,192,2012-07-01,excluded
170,8,33452.4976,1334347.9276,13,2012-07-01,excluded
180,2,3398.9601,108766.7232,1,2012-07-01,excluded
180,4,424731.5984,18068395.8542,233,2012-07-01,excluded
180,6,106893.0465,5227142.4203,70,2012-07-01,excluded
180,7,441741.4346,19269575.7234,285,2012-07-01,excluded
180,8,15025.6989,691148.2814,6,2012-07-01,excluded
190,1,41037.2799,1911190.2948,24,2012-07-01,excluded
190,2,7051.5011,240588.8824,3,2012-07-01,excluded
190,3,2823.8459000000003,117169.905,2,2012-07-01,excluded
190,4,9304.7529,75358.481,3,2012-07-01,excluded
190,6,3129.3443,187760.65800000002,1,2012-07-01,excluded
190,7,7526.3915,96344.30129999999,3,2012-07-01,excluded
270,4,60359.5583,2357438.1651,29,2012-07-01,excluded
270,6,13771.2169,584217.61,9,2012-07-01,excluded
270,7,23028.8062,878054.5904999999,16,2012-07-01,excluded
280,2,1533.2135,61328.54,1,2012-07-01,excluded
280,4,34777.743,1282613.8604000001,24,2012-07-01,excluded
280,5,354.7354,0.0,1,2012-07-01,excluded
280,6,2722.6487,126011.5965,6,2012-07-01,excluded
280,7,16151.634,730466.1414,20,2012-07-01,excluded
280,8,981.6567,82459.16279999999,2,2012-07-01,excluded
290,1,1521.0765,60843.06,1,2012-07-01,excluded
290,3,3056.0767,125592.2272,3,2012-07-01,excluded
290,4,126158.9521,4818163.5448,57,2012-07-01,excluded
290,5,1354.8756,54195.024000000005,1,2012-07-01,excluded
290,6,19918.986100000002,1089937.204,11,2012-07-01,excluded
290,7,50791.5614,1976762.5063999998,23,2012-07-01,excluded
370,4,106506.8737,4750177.81,50,2012-07-01,21
370,6,1365.1805,28668.7905,1,2012-07-01,21
370,7,3354.9109,117421.88149999999,1,2012-07-01,21
380,4,103796.4519,4531456.8517,74,2012-07-01,21
380,7,379.9075,18995.375,1,2012-07-01,21
390,4,42812.0873,1695458.2788,32,2012-07-01,21
390,7,4561.2658,267390.5,2,2012-07-01,21
390,8,282.3937,8471.811000000002,1,2012-07-01,21
470,4,116535.6242,4574165.5561,66,2012-07-01,21
470,6,408.112,16324.480000000001,1,2012-07-01,21
490,1,3380.6373,202838.23799999998,1,2012-07-01,21
490,4,623037.944,28979771.8226,287,2012-07-01,21
