census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,3,849.9877,33999.508,1,2016-08-01,excluded
170,4,885211.5412,34931293.4128,365,2016-08-01,excluded
170,5,13006.9491,643988.2359999999,8,2016-08-01,excluded
170,6,94050.9644,4246969.5475,56,2016-08-01,excluded
170,7,415535.5897,16542237.4045,252,2016-08-01,excluded
170,8,11132.2107,431283.038,5,2016-08-01,excluded
180,2,4120.5851,0.0,1,2016-08-01,excluded
180,3,3726.7931,149071.724,1,2016-08-01,excluded
180,4,421982.8514,17935999.9095,209,2016-08-01,excluded
180,5,3421.6278,119433.8699,6,2016-08-01,excluded
180,6,85645.9094,4037448.9052,70,2016-08-01,excluded
180,7,408684.965,18358375.9386,251,2016-08-01,excluded
180,8,7899.7053,153921.2885,4,2016-08-01,excluded
190,1,26538.334899999998,1169879.068,18,2016-08-01,excluded
190,2,2980.7124999999996,111862.1089,4,2016-08-01,excluded
190,4,11652.9149,453852.553,5,2016-08-01,excluded
190,6,6192.6284,309631.42,2,2016-08-01,excluded
190,7,4595.7967,6893.6260999999995,2,2016-08-01,excluded
270,4,65284.9891,2720054.6546,33,2016-08-01,excluded
270,5,618.9984,21664.944,1,2016-08-01,excluded
270,6,3025.255,105954.671,4,2016-08-01,excluded
270,7,19238.3446,624675.2201,17,2016-08-01,excluded
280,1,3385.8832,135435.328,1,2016-08-01,excluded
280,4,13103.958200000001,794704.2234,11,2016-08-01,excluded
280,6,3945.2892,236717.352,1,2016-08-01,excluded
280,7,19347.8163,857128.3464,18,2016-08-01,excluded
280,8,1233.05,32077.347999999998,3,2016-08-01,excluded
290,1,949.9519,37998.076,1,2016-08-01,excluded
290,2,793.251,31730.04,1,2016-08-01,excluded
290,3,469.4163,9388.326,1,2016-08-01,excluded
290,4,114287.1934,5037782.7798,48,2016-08-01,excluded
290,5,3347.4984,133899.936,2,2016-08-01,excluded
290,6,10364.652,671839.9182,7,2016-08-01,excluded
290,7,43361.6243,1526854.4726,18,2016-08-01,excluded
370,4,103490.2449,4404979.6606,41,2016-08-01,21
370,6,1579.1834,102646.92099999999,1,2016-08-01,21
380,1,302.3791,12095.164,1,2016-08-01,21
380,4,59667.0233,2603644.2976,64,2016-08-01,21
390,4,47442.5269,2056439.4246999999,25,2016-08-01,21
470,1,3553.726,142149.04,1,2016-08-01,21
470,4,76755.2688,3321928.7926000003,50,2016-08-01,21
470,6,3120.6981,6241.3962,1,2016-08-01,21
490,4,433824.2961,20116106.7433,217,2016-08-01,21
490,6,7659.4318,436734.08239999996,11,2016-08-01,21
490,7,14341.347,518376.2159,7,2016-08-01,21
570,1,1553.4879,61130.2328,3,2016-08-01,22
570,2,7252.7029999999995,299808.7079,4,2016-08-01,22
570,3,34999.1176,1316741.7252,15,2016-08-01,22
570,4,586173.3505,24097893.755,241,2016-08-01,22
570,5,38144.6349,1576605.8978,19,2016-08-01,22
580,3,3281.493,131259.72,1,2016-08-01,22
580,4,129051.2756,5120694.8408,57,2016-08-01,22
580,5,2542.003,101680.12000000001,1,2016-08-01,22
590,3,9486.7501,257539.97799999997,3,2016-08-01,22
590,4,78083.2714,3313995.0366,29,2016-08-01,22
670,2,32609.024,987276.8105,13,2016-08-01,22
670,3,129411.8644,5287230.5253,57,2016-08-01,22
670,4,67649.3972,2689337.5486000003,29,2016-08-01,22
670,5,8656.130000000001,331023.88620000007,4,2016-08-01,22
680,1,2893.3491,127307.36039999999,1,2016-08-01,22
680,2,5535.977500000001,177151.28000000003,2,2016-08-01,22
680,3,58815.6396,2269229.5144,24,2016-08-01,22
680,4,33962.339,1516860.1931999999,15,2016-08-01,22
690,3,3934.6576000000005,180994.2496,2,2016-08-01,22
690,4,21160.0941,751007.9010000001,9,2016-08-01,22
770,1,37091.0447,1438359.0715,19,2016-08-01,23
770,2,142420.3813,5306176.0762,68,2016-08-01,23
770,3,213998.0629,7732482.6263,102,2016-08-01,23
770,4,7615744.273,300064315.3666,3068,2016-08-01,23
770,5,38977.3429,1435164.972,16,2016-08-01,23
770,6,789059.4806,32754600.6023,355,2016-08-01,23
770,7,1660223.8322,56314223.5103,709,2016-08-01,23
770,8,12448.555,386759.06000000006,6,2016-08-01,23
1070,4,114582.1216,4888347.1367,52,2016-08-01,31-33
1070,5,422.6621,16906.484,1,2016-08-01,31-33
1070,7,1315.3928,53931.1048,1,2016-08-01,31-33
1080,2,3606.1722,104578.9938,1,2016-08-01,31-33
1080,4,67264.2675,2460081.5176,30,2016-08-01,31-33
1080,5,3442.9672,137718.688,1,2016-08-01,31-33
1080,7,973.9694,0.0,1,2016-08-01,31-33
1090,2,5281.4076,211256.30399999997,1,2016-08-01,31-33
1090,4,132919.5926,5853822.3157,54,2016-08-01,31-33
1090,6,4588.6903,134391.8435,2,2016-08-01,31-33
1170,4,130661.869,4990856.2371000005,72,2016-08-01,31-33
1170,7,2752.5187,110100.748,1,2016-08-01,31-33
1180,1,3938.7772999999997,157551.092,2,2016-08-01,31-33
1180,2,1385.0541,55402.164000000004,1,2016-08-01,31-33
1180,4,440092.083,17859653.1811,223,2016-08-01,31-33
1180,6,3311.8959,92707.54500000001,2,2016-08-01,31-33
1180,7,2183.419,71991.58600000001,2,2016-08-01,31-33
1190,1,3604.7129,115350.8128,1,2016-08-01,31-33
1190,4,259541.3344,8217504.1479,102,2016-08-01,31-33
1190,6,7634.1884,391250.076,4,2016-08-01,31-33
1190,7,13239.9483,555820.876,7,2016-08-01,31-33
1270,4,193608.5085,7925036.993,68,2016-08-01,31-33
1270,5,3280.5618,131222.472,1,2016-08-01,31-33
1270,6,345.8871,12106.048499999999,1,2016-08-01,31-33
1270,7,4692.4709,80237.79259999999,3,2016-08-01,31-33
1270,8,2334.5474,46690.948,1,2016-08-01,31-33
1280,4,230606.6201,9529838.5187,103,2016-08-01,31-33
1280,6,16535.1119,695792.0478000001,5,2016-08-01,31-33
1280,7,4211.0921,113816.26999999999,2,2016-08-01,31-33
1290,4,60896.6602,2609004.0153,20,2016-08-01,31-33
1370,4,303823.0868,12915302.2921,111,2016-08-01,31-33
1370,5,1081.4466,28117.6116,1,2016-08-01,31-33
1370,6,4373.034,208285.093,2,2016-08-01,31-33
1370,7,3092.8638,170107.509,1,2016-08-01,31-33
1390,4,27723.5578,1164007.8939,9,2016-08-01,31-33
1390,7,3113.3135,109861.60200000001,2,2016-08-01,31-33
1470,4,1475.6088,73780.44,1,2016-08-01,31-33
1480,4,80491.0738,3280528.4452,31,2016-08-01,31-33
1480,7,1333.8335,20007.5025,1,2016-08-01,31-33
1490,4,19026.0101,711144.1772,7,2016-08-01,31-33
1490,7,395.2896,17788.032,1,2016-08-01,31-33
1570,4,83391.0904,3343575.1734,25,2016-08-01,31-33
1590,4,89563.1156,3174376.5994,37,2016-08-01,31-33
1590,6,8222.4517,287082.2452,3,2016-08-01,31-33
1590,7,15156.6411,495532.3905,5,2016-08-01,31-33
1670,4,8710.2696,397093.8963,8,2016-08-01,31-33
1680,4,266359.4496,10244264.0807,88,2016-08-01,31-33
1680,6,5398.3727,293406.30950000003,3,2016-08-01,31-33
1680,7,9953.957199999999,250098.032,7,2016-08-01,31-33
1690,4,4450.3317,119406.312,3,2016-08-01,31-33
1690,7,3574.4339,157275.09159999999,1,2016-08-01,31-33
1770,4,38413.9198,1538315.0828,13,2016-08-01,31-33
1770,6,2883.1207,115324.828,1,2016-08-01,31-33
1790,4,18332.3717,519221.89019999997,8,2016-08-01,31-33
1870,1,3506.5257,140261.028,1,2016-08-01,31-33
1870,4,210318.98129999998,9184460.7198,95,2016-08-01,31-33
1870,6,2477.7107,99108.428,1,2016-08-01,31-33
1870,7,1475.6088,123951.1392,1,2016-08-01,31-33
1880,4,123100.7553,5198375.6544,46,2016-08-01,31-33
1880,5,3584.2638,143370.552,1,2016-08-01,31-33
1890,1,1223.011,1223.011,1,2016-08-01,31-33
1890,4,49811.0225,2289974.0971,21,2016-08-01,31-33
1890,5,2332.8993,93315.97200000001,1,2016-08-01,31-33
1990,1,6623.1428,241063.8384,2,2016-08-01,31-33
1990,3,3544.9034,141796.136,2,2016-08-01,31-33
1990,4,428189.9501,16471740.9367,170,2016-08-01,31-33
1990,5,807.3865,32295.46,1,2016-08-01,31-33
1990,6,21534.8342,1003228.4864,10,2016-08-01,31-33
1990,7,26552.7351,801193.5947,11,2016-08-01,31-33
2070,4,196652.7289,7803909.6746000005,86,2016-08-01,31-33
2070,6,2470.3263,111164.68350000001,1,2016-08-01,31-33
2070,7,3726.495,253401.66,1,2016-08-01,31-33
2090,4,9833.2842,506631.995,4,2016-08-01,31-33
2090,5,4194.2201,167768.80399999997,1,2016-08-01,31-33
2090,6,3454.989,172749.45,1,2016-08-01,31-33
2170,4,96948.0445,4102091.5584,39,2016-08-01,31-33
2180,3,2807.4521,112298.084,1,2016-08-01,31-33
2180,4,27919.239,1095697.1094,15,2016-08-01,31-33
2190,4,557177.0106,22089084.0928,205,2016-08-01,31-33
2190,5,8511.6358,353387.3278,2,2016-08-01,31-33
2190,6,4590.0104,186821.72,2,2016-08-01,31-33
2190,7,513.3622,0.0,1,2016-08-01,31-33
2270,4,72441.1112,2762736.8698,24,2016-08-01,31-33
2280,4,144444.3375,6190507.505,60,2016-08-01,31-33
2280,6,4788.572700000001,95771.454,2,2016-08-01,31-33
2280,7,3054.6496,122185.98400000001,1,2016-08-01,31-33
2290,4,368643.1906,14164149.373,153,2016-08-01,31-33
2290,7,632.9131,25316.523999999998,1,2016-08-01,31-33
2370,4,428894.8485,17474040.5954,171,2016-08-01,31-33
2370,5,524.3981,20975.924,1,2016-08-01,31-33
2370,6,6531.3331,186816.3172,3,2016-08-01,31-33
2370,7,1174.5868,52856.406,1,2016-08-01,31-33
2380,4,78406.2801,3467449.5089000002,29,2016-08-01,31-33
2390,4,84755.9116,3099281.1565,28,2016-08-01,31-33
2390,7,3037.2674,121490.69600000001,1,2016-08-01,31-33
2470,4,17537.3559,703916.3729000001,10,2016-08-01,31-33
2470,7,3880.6979,88962.6102,2,2016-08-01,31-33
2480,4,36830.1667,1461261.3349,13,2016-08-01,31-33
2490,4,181291.7666,7293435.9904,68,2016-08-01,31-33
2490,6,4638.6562,185546.248,2,2016-08-01,31-33
2490,7,5303.0984,123500.332,2,2016-08-01,31-33
2570,4,124948.6205,5467216.2997,62,2016-08-01,31-33
2570,7,5091.1218,235889.4039,4,2016-08-01,31-33
2590,4,86125.9439,3852374.078,30,2016-08-01,31-33
2590,7,2263.8528,87134.478,2,2016-08-01,31-33
2670,4,268469.9527,11078281.2129,101,2016-08-01,31-33
2670,6,3177.3474,127093.89600000001,1,2016-08-01,31-33
2680,4,58314.3561,2118511.2055,23,2016-08-01,31-33
2690,4,27043.1391,1070474.4808,12,2016-08-01,31-33
2770,4,55855.3566,2306475.5272,21,2016-08-01,31-33
2770,7,2172.5984,8690.3936,1,2016-08-01,31-33
2780,4,39098.2174,1535388.8042000001,16,2016-08-01,31-33
2780,6,2664.7877,106591.508,1,2016-08-01,31-33
2780,8,2630.1826,39452.739,1,2016-08-01,31-33
2790,4,29292.6473,1130588.7662,13,2016-08-01,31-33
2790,6,10467.1535,458449.74250000005,4,2016-08-01,31-33
2790,7,2278.4671,129556.408,2,2016-08-01,31-33
2790,8,1408.1572,59142.6024,1,2016-08-01,31-33
2870,3,2750.6542,110026.168,1,2016-08-01,31-33
2870,4,301049.8897,12043403.1842,116,2016-08-01,31-33
2870,6,14923.5066,703939.932,6,2016-08-01,31-33
2870,7,3260.9168,78262.0032,1,2016-08-01,31-33
2880,2,1565.358,48526.098,1,2016-08-01,31-33
2880,4,277753.9457,11507785.1106,109,2016-08-01,31-33
2880,6,18770.1659,815005.7312,8,2016-08-01,31-33
2880,7,15189.8071,544876.6066,6,2016-08-01,31-33
2890,4,89154.3694,3548570.4229,35,2016-08-01,31-33
2890,6,3297.3597,131894.388,1,2016-08-01,31-33
2890,7,2989.717,179383.02000000002,1,2016-08-01,31-33
2970,1,10579.269199999999,454075.17799999996,3,2016-08-01,31-33
2970,4,47871.9206,1980755.0352,30,2016-08-01,31-33
2970,6,1466.2589,65981.6505,1,2016-08-01,31-33
2980,4,249430.1446,10217975.7739,97,2016-08-01,31-33
2980,6,3631.3144,54469.716,1,2016-08-01,31-33
2980,7,6406.7135,188494.886,2,2016-08-01,31-33
2990,4,22201.9424,785497.0369,7,2016-08-01,31-33
2990,7,4119.8695,164794.78,1,2016-08-01,31-33
3070,4,117149.4872,4880094.9952,54,2016-08-01,31-33
3070,6,2649.8268,158989.60799999998,1,2016-08-01,31-33
3080,4,126618.9644,5343192.664,61,2016-08-01,31-33
3080,7,3349.8708,167493.54,1,2016-08-01,31-33
3095,4,67474.4177,2513601.3482,33,2016-08-01,31-33
3170,4,120594.2223,4790639.7091,45,2016-08-01,31-33
3170,7,5281.43,203365.8398,2,2016-08-01,31-33
3180,4,50660.4795,2073598.2509,20,2016-08-01,31-33
3190,3,3553.7024,142148.09600000002,1,2016-08-01,31-33
3190,4,647678.6116,26807837.4745,242,2016-08-01,31-33
3190,5,1674.4172,66976.68800000001,1,2016-08-01,31-33
3190,6,8122.6642999999995,314897.6055,4,2016-08-01,31-33
3190,7,2107.0572,37927.0296,1,2016-08-01,31-33
3365,1,2316.9607,115848.035,1,2016-08-01,31-33
3365,4,208033.9237,7815291.3722,71,2016-08-01,31-33
3370,4,201086.4402,7898417.1093,65,2016-08-01,31-33
3370,7,701.6747,35083.735,1,2016-08-01,31-33
3380,1,824.1202,32964.808,1,2016-08-01,31-33
3380,4,216846.876,8500761.1903,81,2016-08-01,31-33
3380,6,9863.786,367449.277,3,2016-08-01,31-33
3390,3,973.2694,0.0,1,2016-08-01,31-33
3390,4,665984.7533,26426657.8176,259,2016-08-01,31-33
3390,5,295.2687,13287.0915,1,2016-08-01,31-33
3390,6,3463.9027,138556.108,1,2016-08-01,31-33
3390,7,8692.8033,300366.674,4,2016-08-01,31-33
3470,4,83397.3584,3247469.8845,28,2016-08-01,31-33
3490,3,1242.6136,49704.543999999994,1,2016-08-01,31-33
3490,4,295269.9549,12361819.3305,115,2016-08-01,31-33
3490,6,6173.1864000000005,246927.456,2,2016-08-01,31-33
3490,7,3380.4873,118317.05549999999,1,2016-08-01,31-33
3570,1,461.241,18449.64,1,2016-08-01,31-33
3570,4,1338116.3888,54974102.2027,494,2016-08-01,31-33
3570,5,596.2224,23848.896,1,2016-08-01,31-33
3570,6,3919.8769,182854.20799999998,2,2016-08-01,31-33
3580,1,14926.5478,605378.6256,8,2016-08-01,31-33
3580,4,780724.1768,31739708.005,283,2016-08-01,31-33
3580,5,2984.8083,119392.33200000001,1,2016-08-01,31-33
3580,7,2639.9237,105596.94799999999,1,2016-08-01,31-33
3590,1,6360.241400000001,234895.4165,2,2016-08-01,31-33
3590,4,54048.5034,1893173.1771,20,2016-08-01,31-33
3670,4,20197.6819,814457.6935,9,2016-08-01,31-33
3670,7,616.2646,24650.584,1,2016-08-01,31-33
3680,1,27295.9376,1293051.5972,17,2016-08-01,31-33
3680,4,184482.106,7646390.0629,89,2016-08-01,31-33
3680,6,3344.9869,200699.21399999998,1,2016-08-01,31-33
3680,7,3753.6377,187905.7374,2,2016-08-01,31-33
3690,4,38064.1302,1523106.1387,15,2016-08-01,31-33
3690,7,301.2629,10544.2015,1,2016-08-01,31-33
3770,4,95038.2675,4117424.1586,42,2016-08-01,31-33
3770,6,3782.1011000000003,194342.7985,5,2016-08-01,31-33
3770,7,717.8435000000001,46429.448000000004,2,2016-08-01,31-33
3780,4,42731.4181,1590274.168,19,2016-08-01,31-33
3790,4,49681.0044,1902801.5508,21,2016-08-01,31-33
3790,6,4423.716,176948.64,1,2016-08-01,31-33
3875,2,2889.6293,0.0,1,2016-08-01,31-33
3875,4,225093.0197,8983243.3567,89,2016-08-01,31-33
3875,5,2640.4349,105617.39600000001,1,2016-08-01,31-33
3875,6,17018.0136,585707.656,6,2016-08-01,31-33
3875,7,6932.7443,277272.3701,4,2016-08-01,31-33
3875,8,18243.4077,729736.3080000001,3,2016-08-01,31-33
3895,4,370312.9892,14785210.467600001,157,2016-08-01,31-33
3895,5,2940.8385,138219.40949999998,1,2016-08-01,31-33
3895,6,18434.8731,639714.9968,8,2016-08-01,31-33
3895,7,20128.9107,781767.917,9,2016-08-01,31-33
3960,1,497.3566,19894.264,1,2016-08-01,31-33
3960,2,3349.5655,107186.096,1,2016-08-01,31-33
3960,4,535797.4156,22101660.5814,218,2016-08-01,31-33
3960,5,8893.3822,381897.35199999996,3,2016-08-01,31-33
3960,6,6428.034100000001,89972.9024,2,2016-08-01,31-33
3960,7,6717.1774,268687.096,3,2016-08-01,31-33
3970,4,92187.2732,3505809.2941,39,2016-08-01,31-33
3970,6,7906.296600000001,204420.3916,4,2016-08-01,31-33
3970,7,3209.9947,16338.372500000001,3,2016-08-01,31-33
3980,2,916.8489,55010.933999999994,1,2016-08-01,31-33
3980,4,447504.7612,17118948.2463,170,2016-08-01,31-33
3980,5,23751.7729,664355.7128,7,2016-08-01,31-33
3980,6,21038.392499999998,617277.065,10,2016-08-01,31-33
3980,7,29784.0223,766218.3737,13,2016-08-01,31-33
3980,8,2650.9766,53019.532,1,2016-08-01,31-33
3990,2,9822.9655,120990.8084,3,2016-08-01,31-33
3990,4,212710.8197,8363769.5116,73,2016-08-01,31-33
3990,5,14433.3092,264479.3476,5,2016-08-01,31-33
4070,4,198298.9466,7927115.9806,69,2016-08-01,42
4070,6,2756.3279,110253.11600000001,1,2016-08-01,42
4070,7,18995.9563,725672.733,7,2016-08-01,42
4080,4,47854.2977,1991446.865,18,2016-08-01,42
4080,6,6416.8279999999995,216754.2808,3,2016-08-01,42
4080,7,3161.8761999999997,122871.58099999999,2,2016-08-01,42
4090,4,172145.3313,6820843.3841,62,2016-08-01,42
4090,6,7072.170700000001,189317.569,4,2016-08-01,42
4170,4,302448.428,12191905.882100001,117,2016-08-01,42
4170,6,20797.4894,830446.5851,8,2016-08-01,42
4170,7,10374.232100000001,408666.439,4,2016-08-01,42
4180,4,65008.8191,2849524.8254,25,2016-08-01,42
4180,6,4524.2636999999995,155292.7635,2,2016-08-01,42
4180,7,1202.9572,60147.86,1,2016-08-01,42
4195,1,3227.775,96833.25,1,2016-08-01,42
4195,4,176025.4805,7157673.7845,69,2016-08-01,42
4195,5,6368.8685,236678.45239999998,2,2016-08-01,42
4195,6,16005.0931,751856.1410000001,5,2016-08-01,42
4195,7,8544.7592,282257.71400000004,3,2016-08-01,42
4265,4,114770.6955,4264530.32,52,2016-08-01,42
4265,6,3030.7194,181843.164,1,2016-08-01,42
4270,4,353180.2104,14440733.9037,153,2016-08-01,42
4270,6,31532.0327,1332407.9645,12,2016-08-01,42
4270,7,18386.212,838689.1945,6,2016-08-01,42
4280,4,57380.1766,2307292.0461,22,2016-08-01,42
4280,6,6340.4496,333693.432,2,2016-08-01,42
4280,7,10732.965199999999,332309.8077,7,2016-08-01,42
4290,4,115399.2627,4504425.2691,36,2016-08-01,42
4290,6,9649.0766,482967.819,4,2016-08-01,42
4290,7,3078.9261,153946.305,1,2016-08-01,42
4370,4,52829.4307,1955630.8938,22,2016-08-01,42
4370,7,3041.6146,121664.584,1,2016-08-01,42
4380,4,201802.2878,8099021.1658,74,2016-08-01,42
4380,6,6107.6825,337542.572,2,2016-08-01,42
4380,7,6499.4958,321932.9095,4,2016-08-01,42
4390,3,4344.3461,173773.84399999998,1,2016-08-01,42
4390,4,121323.183,4653495.8874,39,2016-08-01,42
4390,5,3953.5119,63256.1904,1,2016-08-01,42
4390,6,2895.3381,115813.524,1,2016-08-01,42
4390,7,12169.3815,220769.3026,4,2016-08-01,42
4470,1,2797.7875,0.0,1,2016-08-01,42
4470,4,729598.7471,29937194.4488,305,2016-08-01,42
4470,5,2057.3602,82294.408,1,2016-08-01,42
4470,6,36531.4601,1674139.1117999998,12,2016-08-01,42
4470,7,18831.4131,724913.297,8,2016-08-01,42
4480,1,3254.9532,146472.894,1,2016-08-01,42
4480,4,58377.2226,2301727.5054,45,2016-08-01,42
4480,6,16588.5666,222960.88199999998,5,2016-08-01,42
4490,4,101301.0754,4354678.8481,50,2016-08-01,42
4490,6,2907.1163,145355.815,1,2016-08-01,42
4560,1,2391.5435,162624.958,1,2016-08-01,42
4560,2,1296.2301,45368.0535,1,2016-08-01,42
4560,4,128954.8484,4740819.0457,46,2016-08-01,42
4560,6,1169.7143,81880.001,1,2016-08-01,42
4570,4,42131.782400000004,1684450.41,20,2016-08-01,42
4570,6,283.9497,8518.491,1,2016-08-01,42
4570,7,6481.3521,25925.4084,2,2016-08-01,42
4580,3,3806.776,152271.03999999998,1,2016-08-01,42
4580,4,185243.07749999998,6867768.6396,70,2016-08-01,42
4580,5,1450.7604,0.0,1,2016-08-01,42
4580,6,10954.1064,403038.51540000003,6,2016-08-01,42
4580,7,18416.6091,413675.9759,10,2016-08-01,42
4580,8,5592.903700000001,200235.961,2,2016-08-01,42
4585,4,49379.9107,2019267.9265,17,2016-08-01,42
4585,6,4241.9349,169677.396,2,2016-08-01,42
4585,7,17435.0308,822928.7326,9,2016-08-01,42
4590,4,20100.6566,805792.47,7,2016-08-01,42
4590,6,1849.1987,83213.9415,1,2016-08-01,42
4670,1,7680.1851,338249.0736,2,2016-08-01,44-45
4670,2,667.3123,20019.369000000002,1,2016-08-01,44-45
4670,3,4934.6724,197386.896,1,2016-08-01,44-45
4670,4,1270106.4938,51914972.7439,523,2016-08-01,44-45
4670,6,36211.0597,1691264.3989,15,2016-08-01,44-45
4670,7,47447.0289,1782754.7539000001,17,2016-08-01,44-45
4670,8,3464.2977,138571.908,1,2016-08-01,44-45
4680,4,144409.7686,5864867.6701,67,2016-08-01,44-45
