census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,1562.0242,62480.968,1,2021-11-01,excluded
170,4,667317.4752,26006237.5951,222,2021-11-01,excluded
170,5,5222.5462,0.0,1,2021-11-01,excluded
170,6,117741.4985,4675239.0328,47,2021-11-01,excluded
170,7,376840.3807,14059209.9993,158,2021-11-01,excluded
170,8,20817.59,621008.9121,7,2021-11-01,excluded
180,2,716.6679,22933.3728,1,2021-11-01,excluded
180,4,301602.2588,13416470.9673,128,2021-11-01,excluded
180,5,1696.9003,41368.3192,3,2021-11-01,excluded
180,6,58885.9302,2673444.1277,34,2021-11-01,excluded
180,7,298185.1127,12938928.7781,167,2021-11-01,excluded
180,8,14039.6598,398281.2725,6,2021-11-01,excluded
190,1,28030.456,1059625.3266,16,2021-11-01,excluded
190,2,1867.3034000000002,74692.136,2,2021-11-01,excluded
190,3,5112.9582,115144.868,2,2021-11-01,excluded
190,4,15878.651000000002,474953.4220000001,4,2021-11-01,excluded
190,7,2216.4978,22164.978000000003,1,2021-11-01,excluded
270,4,49635.9911,2167463.4683,20,2021-11-01,excluded
270,6,6587.1131,270782.747,4,2021-11-01,excluded
270,7,10939.4712,347710.6163,6,2021-11-01,excluded
280,2,5332.027700000001,219308.78530000002,2,2021-11-01,excluded
280,4,39608.6335,1373762.093,13,2021-11-01,excluded
280,5,704.3443,28173.771999999997,1,2021-11-01,excluded
280,6,3593.8315000000002,144764.654,4,2021-11-01,excluded
280,7,7037.1604,129914.955,5,2021-11-01,excluded
290,4,97993.14600000001,3862416.691,34,2021-11-01,excluded
290,5,2728.0561,13640.280499999999,1,2021-11-01,excluded
290,6,8332.5429,308565.623,4,2021-11-01,excluded
290,7,30351.5143,1186294.3995,13,2021-11-01,excluded
290,8,3259.853,65197.06,1,2021-11-01,excluded
370,4,54122.575300000004,2507020.1107,20,2021-11-01,21
380,4,41526.4071,1617425.7404,32,2021-11-01,21
390,4,31592.060400000002,1465542.9707,17,2021-11-01,21
390,6,6430.2629,9392.668599999999,2,2021-11-01,21
390,7,1819.1375,0.0,1,2021-11-01,21
470,4,86467.8241,3898782.113,34,2021-11-01,21
470,6,7168.4912,162559.5235,2,2021-11-01,21
470,7,1567.5031,62700.123999999996,1,2021-11-01,21
490,3,4274.5479,51294.574799999995,1,2021-11-01,21
490,4,294199.716,13923718.4481,140,2021-11-01,21
490,6,4535.051100000001,302401.274,3,2021-11-01,21
490,7,9166.543,290278.68,6,2021-11-01,21
570,1,25516.5374,1225729.656,6,2021-11-01,22
570,2,20811.0407,845805.6286,8,2021-11-01,22
570,3,31288.2782,1299605.6784,10,2021-11-01,22
570,4,575938.2985,23342601.1781,201,2021-11-01,22
570,5,34752.8556,1348073.0323,13,2021-11-01,22
570,7,4629.937,212977.10199999998,1,2021-11-01,22
580,4,77199.327,3302611.0586,27,2021-11-01,22
590,2,1156.5168,55512.8064,1,2021-11-01,22
590,4,84412.8937,3739966.0992,23,2021-11-01,22
590,5,3990.8709,159634.836,1,2021-11-01,22
670,2,36272.941100000004,1241479.8694,7,2021-11-01,22
670,3,160562.1961,5728772.8643000005,47,2021-11-01,22
670,4,78940.45509999999,3139977.4166,31,2021-11-01,22
670,6,5000.8571,125021.4275,1,2021-11-01,22
680,2,1065.3557,51137.0736,1,2021-11-01,22
680,3,55099.314,1931619.3533,17,2021-11-01,22
680,4,33090.6503,1294301.5675,8,2021-11-01,22
680,5,7926.6918000000005,317067.672,2,2021-11-01,22
680,7,4407.4057,110185.1425,1,2021-11-01,22
690,2,5102.3577,153070.731,1,2021-11-01,22
690,3,7383.9507,295358.02800000005,3,2021-11-01,22
690,4,26332.9565,1148829.5739,7,2021-11-01,22
770,1,44364.679299999996,1666342.6121,17,2021-11-01,23
770,2,124408.6307,4575419.0603,49,2021-11-01,23
770,3,216447.5931,7961787.0439,72,2021-11-01,23
770,4,8495994.7919,336640021.2147,2519,2021-11-01,23
770,5,38296.914,1613793.6182,13,2021-11-01,23
770,6,959129.2472,37775432.3992,330,2021-11-01,23
770,7,1592345.2203,56864089.3049,494,2021-11-01,23
770,8,5456.485000000001,118290.084,2,2021-11-01,23
1070,4,173850.3839,7865736.4376,62,2021-11-01,31-33
1070,7,3842.2351,30737.8808,1,2021-11-01,31-33
1080,4,74454.2504,2993126.7191,26,2021-11-01,31-33
1080,5,1033.1235,49589.928,1,2021-11-01,31-33
1080,7,4031.2748,68531.6716,1,2021-11-01,31-33
1090,4,110956.7104,4779826.1474,40,2021-11-01,31-33
1090,6,2176.5251,34824.4016,1,2021-11-01,31-33
1090,7,4594.0585,183762.34,1,2021-11-01,31-33
1170,4,139086.8013,5754951.8404,47,2021-11-01,31-33
1170,5,905.0873,36203.492,2,2021-11-01,31-33
1180,1,1840.3101,73612.404,1,2021-11-01,31-33
1180,4,392690.3834,15832242.9963,145,2021-11-01,31-33
1180,5,4240.9508,203565.6384,1,2021-11-01,31-33
1180,6,6348.0577,332703.65,2,2021-11-01,31-33
1180,7,7704.2654999999995,385213.275,2,2021-11-01,31-33
1190,1,1607.1169,54641.9746,1,2021-11-01,31-33
1190,2,492.1411,19685.644,1,2021-11-01,31-33
