census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,1680.4144,58814.50399999999,1,2015-11-01,excluded
170,2,4862.185,186978.9426,3,2015-11-01,excluded
170,3,6239.638800000001,277779.808,2,2015-11-01,excluded
170,4,679951.4489,25932754.7024,262,2015-11-01,excluded
170,5,7720.4442,320680.67,3,2015-11-01,excluded
170,6,105056.5522,3812485.6961000003,50,2015-11-01,excluded
170,7,384870.8959,14742070.8433,207,2015-11-01,excluded
170,8,8981.4695,309726.2413,5,2015-11-01,excluded
180,1,714.1379,28565.516000000003,2,2015-11-01,excluded
180,4,394829.4925,16359179.017,208,2015-11-01,excluded
180,5,2806.7982,116172.504,3,2015-11-01,excluded
180,6,56857.8846,2195269.3601,44,2015-11-01,excluded
180,7,335776.5437,13715311.4818,224,2015-11-01,excluded
180,8,13304.2719,768747.0869999999,8,2015-11-01,excluded
190,1,17001.4641,577884.7786,17,2015-11-01,excluded
190,2,4464.8476,170574.8592,2,2015-11-01,excluded
190,4,10792.781799999999,494789.39949999994,3,2015-11-01,excluded
190,7,2319.9337,136538.6775,2,2015-11-01,excluded
270,4,78529.8637,3088387.1257,43,2015-11-01,excluded
270,6,7384.8993,328967.112,4,2015-11-01,excluded
270,7,11197.8096,171835.1471,7,2015-11-01,excluded
280,2,2306.2499000000003,69711.91440000001,2,2015-11-01,excluded
280,4,3337.2262,133489.048,1,2015-11-01,excluded
280,5,2778.4558,111138.232,1,2015-11-01,excluded
280,6,4072.9971,220580.23150000002,2,2015-11-01,excluded
280,7,15713.3076,440176.79720000003,11,2015-11-01,excluded
290,1,2853.9401000000003,102923.62000000001,3,2015-11-01,excluded
290,3,3799.3222,121578.3104,1,2015-11-01,excluded
290,4,112654.4627,4725763.4735,41,2015-11-01,excluded
290,5,7434.0361,362068.57300000003,3,2015-11-01,excluded
290,6,16007.443,677159.9624,12,2015-11-01,excluded
290,7,47145.3699,1317381.0778,22,2015-11-01,excluded
370,4,113823.8938,4979488.2303,51,2015-11-01,21
370,6,1871.0921,1871.0921,1,2015-11-01,21
380,4,89537.1602,3978292.0475,83,2015-11-01,21
380,7,3587.1388,215228.328,1,2015-11-01,21
390,4,29855.8098,1402760.8302,18,2015-11-01,21
470,4,76113.1486,3433106.3675,51,2015-11-01,21
470,6,577.0126,20026.271,2,2015-11-01,21
470,7,6469.1658,288570.963,4,2015-11-01,21
490,1,677.5107,27100.428,2,2015-11-01,21
490,2,910.2493,36409.971999999994,1,2015-11-01,21
490,4,541595.0781,24492454.8026,319,2015-11-01,21
490,6,5994.1896,269560.2365,4,2015-11-01,21
490,7,14259.6321,397271.2612,9,2015-11-01,21
570,1,22980.8836,904493.9928,13,2015-11-01,22
570,2,11400.6441,490844.7101,5,2015-11-01,22
570,3,62965.0129,2376228.3015,23,2015-11-01,22
570,4,519218.6906,21604045.7386,227,2015-11-01,22
570,5,33577.1473,1166548.5243,22,2015-11-01,22
580,3,2842.1562,113686.24799999999,1,2015-11-01,22
580,4,118775.133,5345834.5152,49,2015-11-01,22
580,5,8017.9151999999995,247016.19759999998,3,2015-11-01,22
590,2,6556.3878,196558.0256,3,2015-11-01,22
