census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,3,3096.7539,123870.15599999999,2,2010-01-01,excluded
170,4,420658.485,15351548.7517,183,2010-01-01,excluded
170,5,3438.8593,154748.6685,1,2010-01-01,excluded
170,6,67443.9161,2186714.4123,40,2010-01-01,excluded
170,7,274832.5777,7213115.961,185,2010-01-01,excluded
170,8,3585.9543,115497.13799999999,2,2010-01-01,excluded
180,1,2484.8318,115104.386,2,2010-01-01,excluded
180,2,3889.5791,124466.5312,1,2010-01-01,excluded
180,3,3387.8913,135515.652,1,2010-01-01,excluded
180,4,322037.6073,12338218.294,166,2010-01-01,excluded
180,5,7562.4241999999995,329937.6825,3,2010-01-01,excluded
180,6,76867.5554,3932173.5726,50,2010-01-01,excluded
180,7,380487.1606,14098952.2201,268,2010-01-01,excluded
180,8,9083.5339,286374.395,7,2010-01-01,excluded
190,1,16308.7654,559296.5377,11,2010-01-01,excluded
190,2,7571.1052,302844.208,3,2010-01-01,excluded
190,3,2944.6946,117787.78399999999,1,2010-01-01,excluded
190,4,12189.5543,469508.6958,5,2010-01-01,excluded
190,6,5285.3793,0.0,2,2010-01-01,excluded
190,7,2140.0192,19260.1728,1,2010-01-01,excluded
270,4,84900.0803,3674167.9397,39,2010-01-01,excluded
270,6,8272.920900000001,209040.812,6,2010-01-01,excluded
270,7,24957.9205,940452.8908,16,2010-01-01,excluded
280,4,9479.6337,346970.218,5,2010-01-01,excluded
280,6,1375.5712,25595.221,3,2010-01-01,excluded
280,7,11517.8632,147015.665,14,2010-01-01,excluded
290,2,249.7957,9991.828000000001,1,2010-01-01,excluded
290,3,487.3962,11697.5088,1,2010-01-01,excluded
290,4,128955.199,4041106.588,53,2010-01-01,excluded
290,5,3355.9722,134238.888,1,2010-01-01,excluded
290,6,26065.2399,818310.0253,12,2010-01-01,excluded
290,7,48778.9403,1834715.9215,23,2010-01-01,excluded
370,4,84347.9628,3727645.8868,46,2010-01-01,21
380,4,99705.4087,4675971.7202,79,2010-01-01,21
390,4,22984.8247,1049669.0590000001,18,2010-01-01,21
390,6,1774.6494,124225.458,1,2010-01-01,21
470,4,56152.9428,2274091.353,36,2010-01-01,21
470,6,6195.2978,309764.89,2,2010-01-01,21
480,4,367.7286,25741.001999999997,1,2010-01-01,21
480,6,1518.5061,37962.652500000004,1,2010-01-01,21
490,4,400282.74079999997,19353268.3822,200,2010-01-01,21
490,6,9760.2775,481842.0305,4,2010-01-01,21
490,7,8042.9089,414206.57139999996,8,2010-01-01,21
570,1,23013.2845,1160774.6416,8,2010-01-01,22
570,2,756.32,30252.800000000003,1,2010-01-01,22
570,3,34403.0502,1402917.8980999999,20,2010-01-01,22
570,4,544950.0892,22446012.8646,247,2010-01-01,22
570,5,29333.885,1270984.812,20,2010-01-01,22
580,4,88321.3994,3683731.4141,44,2010-01-01,22
580,5,2863.804,114552.16,1,2010-01-01,22
590,3,16311.6685,674380.1022,5,2010-01-01,22
590,4,62675.8532,2624539.1788000003,25,2010-01-01,22
670,1,1652.5162,66100.648,1,2010-01-01,22
670,2,10275.9643,370336.784,4,2010-01-01,22
670,3,158066.969,6324169.8986,60,2010-01-01,22
670,4,70970.5508,2957912.2961,34,2010-01-01,22
670,5,14233.5563,567287.0825,6,2010-01-01,22
680,1,2570.5254,102821.016,1,2010-01-01,22
680,2,2005.6247,80224.988,1,2010-01-01,22
680,3,94496.8348,3949068.6613,42,2010-01-01,22
680,4,19974.824,761845.2448,9,2010-01-01,22
680,5,424.1646,12724.938,1,2010-01-01,22
690,3,3451.0805,138043.22,1,2010-01-01,22
690,4,16653.2795,675863.296,8,2010-01-01,22
