census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,4,427772.1995,17147049.4367,203,2007-04-01,excluded
170,5,835.5431,33421.724,1,2007-04-01,excluded
170,6,46384.6786,1915015.0474,26,2007-04-01,excluded
170,7,264119.3473,10169048.9598,167,2007-04-01,excluded
170,8,6604.2072,128106.0756,7,2007-04-01,excluded
180,2,520.0451,31202.706000000002,1,2007-04-01,excluded
180,4,418853.0958,16904842.12,225,2007-04-01,excluded
180,5,1153.3506,53223.13100000001,2,2007-04-01,excluded
180,6,58562.322700000004,2954471.2929000002,43,2007-04-01,excluded
180,7,499907.3934,22550407.0628,358,2007-04-01,excluded
180,8,11572.8711,400066.412,10,2007-04-01,excluded
190,1,32744.7029,917638.4786,22,2007-04-01,excluded
190,2,8889.499600000001,355579.984,5,2007-04-01,excluded
190,4,913.3279,45281.1755,2,2007-04-01,excluded
190,6,2486.0603,49721.206000000006,1,2007-04-01,excluded
190,7,4514.2717,59509.36550000001,2,2007-04-01,excluded
270,4,50030.5757,1939936.145,26,2007-04-01,excluded
270,6,4972.8147,158671.158,4,2007-04-01,excluded
270,7,29435.7156,939983.6905,22,2007-04-01,excluded
280,1,797.639,10369.307,2,2007-04-01,excluded
280,2,724.4073,18834.589799999998,1,2007-04-01,excluded
280,4,12607.1647,480823.9562,6,2007-04-01,excluded
280,5,7798.4673,201557.3774,4,2007-04-01,excluded
280,6,4384.194399999999,192022.41239999997,4,2007-04-01,excluded
280,7,17292.2239,784826.4974,14,2007-04-01,excluded
290,4,76232.84419999999,3227644.4703,33,2007-04-01,excluded
290,6,9434.7189,305529.31149999995,5,2007-04-01,excluded
290,7,40383.5219,1671942.935,23,2007-04-01,excluded
370,4,88576.4384,3709817.1175,49,2007-04-01,21
370,6,6289.6906,434824.2485,2,2007-04-01,21
370,7,2532.9891,146913.36779999998,1,2007-04-01,21
380,4,90937.1175,4450482.0852,75,2007-04-01,21
390,4,28938.4936,1182343.1117,26,2007-04-01,21
470,3,1469.3703,58774.812000000005,1,2007-04-01,21
470,4,119395.1209,4813981.7455,71,2007-04-01,21
470,6,3264.0593999999996,10069.6525,2,2007-04-01,21
470,7,6795.041,270072.0905,3,2007-04-01,21
480,4,11962.7024,515915.04520000005,8,2007-04-01,21
490,1,6169.5073999999995,447024.1908,3,2007-04-01,21
490,4,391902.0918,18142548.0879,188,2007-04-01,21
490,6,6687.0087,331494.8722,7,2007-04-01,21
490,7,16088.3407,655326.903,6,2007-04-01,21
570,1,33685.5232,1509765.8625,11,2007-04-01,22
570,3,40277.0874,1511531.6581,20,2007-04-01,22
570,4,502607.3923,21259450.1107,238,2007-04-01,22
570,5,30107.281,1205667.9645,22,2007-04-01,22
580,3,5892.0298,235681.192,2,2007-04-01,22
580,4,105109.6819,4183247.2054,48,2007-04-01,22
580,5,2850.8726,114034.90400000001,1,2007-04-01,22
590,1,1221.1813,57395.5211,1,2007-04-01,22
590,2,2943.2109,117728.436,1,2007-04-01,22
590,3,6122.6164,244904.65600000002,3,2007-04-01,22
590,4,31964.8474,1148911.9869,17,2007-04-01,22
590,5,2960.2329,118409.31599999999,1,2007-04-01,22
670,1,1742.1338,64458.950600000004,1,2007-04-01,22
670,2,18595.809,676676.6894,5,2007-04-01,22
