census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,4,435702.6056,17823955.9073,223,2007-05-01,excluded
170,6,62699.7059,2776584.574,35,2007-05-01,excluded
170,7,308268.2652,13463745.7047,201,2007-05-01,excluded
170,8,3900.9759,181772.5731,7,2007-05-01,excluded
180,1,255.5588,0.0,1,2007-05-01,excluded
180,4,434709.2766,16446560.644,232,2007-05-01,excluded
180,5,2792.2682,71306.4484,4,2007-05-01,excluded
180,6,49554.3875,2318062.5666,31,2007-05-01,excluded
180,7,450462.6825,22493476.5564,338,2007-05-01,excluded
180,8,16556.3642,584683.9704999999,13,2007-05-01,excluded
190,1,30324.4724,1154304.9917,20,2007-05-01,excluded
190,2,7733.9201,309356.804,4,2007-05-01,excluded
190,3,3311.5856,132463.424,2,2007-05-01,excluded
190,4,3343.1506000000004,49911.0684,3,2007-05-01,excluded
190,6,8374.664,62683.23760000001,4,2007-05-01,excluded
190,7,10922.5759,333601.3434,4,2007-05-01,excluded
270,4,52147.8844,1869584.1554,31,2007-05-01,excluded
270,6,3598.3905999999997,180806.6642,3,2007-05-01,excluded
270,7,18453.3303,726325.0973,13,2007-05-01,excluded
280,4,24313.5757,769162.7859,14,2007-05-01,excluded
280,5,7879.9826,226461.68079999997,4,2007-05-01,excluded
280,6,4591.4019,193110.06900000002,4,2007-05-01,excluded
280,7,39201.2841,1674412.4256,29,2007-05-01,excluded
290,1,923.856,36954.24,1,2007-05-01,excluded
290,2,6001.5692,309585.8556,3,2007-05-01,excluded
290,3,2535.9547,101438.188,2,2007-05-01,excluded
290,4,90582.5239,3939804.3159,37,2007-05-01,excluded
290,6,7468.9345,172895.303,3,2007-05-01,excluded
290,7,33922.491500000004,1417985.495,20,2007-05-01,excluded
370,4,84871.749,3860310.0055,46,2007-05-01,21
370,6,5636.7486,239516.9154,2,2007-05-01,21
370,7,1073.992,42959.68,1,2007-05-01,21
380,4,104521.6432,4811049.1674,85,2007-05-01,21
390,4,27338.6569,1298785.319,27,2007-05-01,21
470,4,106267.24279999999,4820950.1159,64,2007-05-01,21
470,6,3308.3492,134319.142,2,2007-05-01,21
470,7,9673.7309,474725.752,4,2007-05-01,21
480,4,12275.3853,674866.8932,7,2007-05-01,21
490,1,4892.6228,194185.21750000003,3,2007-05-01,21
