census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,3,1249.8228,49992.912,1,2010-10-01,excluded
170,4,590256.5504,23168514.0856,252,2010-10-01,excluded
170,5,12714.517899999999,519409.1578,8,2010-10-01,excluded
170,6,53207.3392,2144024.6506,31,2010-10-01,excluded
170,7,355803.0006,14858546.7849,223,2010-10-01,excluded
170,8,25564.189,1294716.0228,13,2010-10-01,excluded
180,1,2528.4795,59310.971399999995,2,2010-10-01,excluded
180,2,726.9342,29077.368000000002,1,2010-10-01,excluded
180,3,3303.0043,132120.172,1,2010-10-01,excluded
180,4,352056.0171,15117937.5619,189,2010-10-01,excluded
180,5,13687.307,671256.6024,6,2010-10-01,excluded
180,6,85150.5614,4055521.0237,62,2010-10-01,excluded
180,7,407506.4058,17185899.7548,275,2010-10-01,excluded
180,8,19544.9161,943749.0235,9,2010-10-01,excluded
190,1,25283.895099999998,955865.8864,14,2010-10-01,excluded
190,3,9308.5537,313341.6442,3,2010-10-01,excluded
190,4,17461.4832,530392.0324,6,2010-10-01,excluded
270,4,74481.5563,3059312.474,37,2010-10-01,excluded
270,6,1893.206,113592.36,1,2010-10-01,excluded
270,7,19482.0512,808102.3992,10,2010-10-01,excluded
280,3,2429.7372,97189.488,1,2010-10-01,excluded
280,4,28639.4003,1199788.1425,19,2010-10-01,excluded
280,5,719.4826,28779.304000000004,1,2010-10-01,excluded
280,6,13525.280999999999,281521.7516,5,2010-10-01,excluded
280,7,16282.0428,378319.7862,19,2010-10-01,excluded
290,1,2384.0454,95361.81599999999,1,2010-10-01,excluded
290,2,3341.3841,133655.364,1,2010-10-01,excluded
290,3,283.3359,9066.7488,1,2010-10-01,excluded
290,4,155733.829,5999771.3929,61,2010-10-01,excluded
290,5,8712.3583,262325.37810000003,4,2010-10-01,excluded
290,6,15848.3862,710521.2426,8,2010-10-01,excluded
290,7,41040.7059,1421007.1761,20,2010-10-01,excluded
370,4,59053.0153,2666198.3269,34,2010-10-01,21
370,6,1479.2515,0.0,1,2010-10-01,21
370,7,3981.4125999999997,197877.52599999998,2,2010-10-01,21
380,4,92879.7476,4538967.6504999995,72,2010-10-01,21
390,1,2849.8017,68395.2408,1,2010-10-01,21
390,4,37276.3972,1539830.4520999999,26,2010-10-01,21
470,3,2721.4687,0.0,1,2010-10-01,21
470,4,89280.85800000001,3860628.3136,53,2010-10-01,21
470,7,3251.6695,130066.78,2,2010-10-01,21
480,4,9344.5666,428373.3196,7,2010-10-01,21
480,7,6553.1506,272496.997,3,2010-10-01,21
490,4,467640.4236,22751611.8027,219,2010-10-01,21
490,5,664.883,47871.576,1,2010-10-01,21
490,6,12326.1954,726238.017,6,2010-10-01,21
490,7,8878.5229,442568.48219999997,5,2010-10-01,21
570,1,5063.7429,168647.0912,3,2010-10-01,22
570,2,8170.5316,314192.71280000004,4,2010-10-01,22
