census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,1519.4085,61947.74,2,2006-07-01,excluded
170,2,2117.7038,84708.152,2,2006-07-01,excluded
170,4,549221.6362,20984177.1244,258,2006-07-01,excluded
170,5,5067.7201,236541.9498,3,2006-07-01,excluded
170,6,71277.0872,3488239.2291,40,2006-07-01,excluded
170,7,421565.1718,17615524.274,286,2006-07-01,excluded
170,8,1746.7587,26201.380500000003,1,2006-07-01,excluded
180,1,1125.0907,45003.628,1,2006-07-01,excluded
180,2,4189.2163,206084.3176,3,2006-07-01,excluded
180,4,513492.77999999997,22038622.346499998,260,2006-07-01,excluded
180,5,5278.7239,264834.0117,6,2006-07-01,excluded
180,6,69837.397,3588138.9582,63,2006-07-01,excluded
180,7,434340.3293,18402653.2855,329,2006-07-01,excluded
180,8,20472.4095,893064.146,12,2006-07-01,excluded
190,1,36937.9399,1572044.8401,31,2006-07-01,excluded
190,2,14042.8765,530825.3699,10,2006-07-01,excluded
190,3,1516.1636,65195.0348,1,2006-07-01,excluded
190,4,16821.9389,715967.221,9,2006-07-01,excluded
190,7,3756.3797999999997,109371.2595,2,2006-07-01,excluded
270,4,74728.3278,2981026.9016,45,2006-07-01,excluded
270,6,10487.258100000001,286019.97740000003,10,2006-07-01,excluded
270,7,21029.059699999998,781353.7864,12,2006-07-01,excluded
280,1,1651.7163,71206.34,3,2006-07-01,excluded
280,4,4220.9964,214695.1081,9,2006-07-01,excluded
280,5,2260.8693000000003,25084.488,2,2006-07-01,excluded
280,6,6404.6803,338277.8561,4,2006-07-01,excluded
280,7,21916.7416,776095.8321,19,2006-07-01,excluded
290,1,3725.6893,191754.10940000002,4,2006-07-01,excluded
290,2,5477.4185,360231.6625,2,2006-07-01,excluded
290,4,154374.8784,6856943.847,59,2006-07-01,excluded
290,5,3493.0666,139722.664,1,2006-07-01,excluded
290,6,8977.51,441111.90280000004,7,2006-07-01,excluded
290,7,40195.0778,1785628.8646,22,2006-07-01,excluded
370,4,84524.3144,3728225.7939,52,2006-07-01,21
370,6,519.3599,18696.956400000003,1,2006-07-01,21
370,7,1197.948,16771.272,1,2006-07-01,21
380,4,91589.3726,4594749.7865,86,2006-07-01,21
380,6,3389.3633,169468.165,1,2006-07-01,21
390,4,39405.2795,1464744.9333,32,2006-07-01,21
470,4,109937.3264,4967361.4077,70,2006-07-01,21
470,6,5700.5322,211308.90000000002,4,2006-07-01,21
470,7,365.9275,0.0,1,2006-07-01,21
480,4,7083.5077,292365.42559999996,5,2006-07-01,21
480,6,1210.483,60524.149999999994,1,2006-07-01,21
490,4,329528.9992,15529954.7071,167,2006-07-01,21
490,5,3567.7707,28542.1656,1,2006-07-01,21
490,6,6918.7347,392737.6288,5,2006-07-01,21
490,7,15865.6648,766167.432,6,2006-07-01,21
570,1,16348.2439,542122.0819999999,5,2006-07-01,22
570,2,8183.1444,399590.5487,6,2006-07-01,22
570,3,45752.4152,1682714.3124,20,2006-07-01,22
570,4,582787.7569,25029692.7921,276,2006-07-01,22
570,5,26032.7396,878914.1129,19,2006-07-01,22
580,3,10917.803100000001,429342.1596,4,2006-07-01,22
580,4,124435.1238,5076383.4818,64,2006-07-01,22
580,5,4361.582399999999,313849.8107,2,2006-07-01,22
590,3,17305.5878,769852.0054,9,2006-07-01,22
590,4,53718.2364,2287868.6171,26,2006-07-01,22
590,5,2474.797,98991.88,1,2006-07-01,22
670,1,8406.714100000001,336268.564,3,2006-07-01,22
670,2,9354.0198,398014.9453,5,2006-07-01,22
670,3,191224.0167,7541027.2062,83,2006-07-01,22
670,4,49414.6803,1994080.1531,27,2006-07-01,22
670,5,2310.7717000000002,92430.868,2,2006-07-01,22
680,2,8094.8465,265613.49860000005,4,2006-07-01,22
680,3,96347.5354,3448436.6678,47,2006-07-01,22
680,4,26416.894800000002,1067338.2134,15,2006-07-01,22
680,5,6663.7883999999995,235109.2488,2,2006-07-01,22
690,1,4071.9808,183239.136,1,2006-07-01,22
690,2,2093.3635,83734.54,1,2006-07-01,22
