census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,353.8645,3538.6450000000004,1,2016-02-01,excluded
170,3,4035.6281,121068.843,1,2016-02-01,excluded
170,4,560362.8304,21151118.1831,231,2016-02-01,excluded
170,5,4190.2633,69103.5336,3,2016-02-01,excluded
170,6,93313.0605,3748313.7834,51,2016-02-01,excluded
170,7,346967.3266,10458432.3635,179,2016-02-01,excluded
170,8,8706.6198,201493.9761,4,2016-02-01,excluded
180,4,414190.6712,16950288.7204,192,2016-02-01,excluded
180,5,8169.859,376646.94,3,2016-02-01,excluded
180,6,52339.9561,2528055.0247,33,2016-02-01,excluded
180,7,420957.2276,16282003.1796,263,2016-02-01,excluded
180,8,6295.6458,255910.05599999998,5,2016-02-01,excluded
190,1,36503.5423,1478155.9908,29,2016-02-01,excluded
190,2,3529.4926,141179.704,1,2016-02-01,excluded
190,3,2429.9735,97198.94,1,2016-02-01,excluded
190,4,12182.128499999999,334127.8326,3,2016-02-01,excluded
190,6,4139.661700000001,104232.082,2,2016-02-01,excluded
190,7,7235.6102,154661.6832,3,2016-02-01,excluded
270,4,60518.8942,2395140.0698,34,2016-02-01,excluded
270,6,12296.1103,517531.0239,6,2016-02-01,excluded
270,7,18173.8682,616879.6076,11,2016-02-01,excluded
280,1,324.4855,13628.391,1,2016-02-01,excluded
280,2,800.7455,32029.82,2,2016-02-01,excluded
280,4,12089.6891,648952.9768,8,2016-02-01,excluded
280,5,2502.3801999999996,89796.2505,2,2016-02-01,excluded
280,7,14672.9557,365559.2271,9,2016-02-01,excluded
290,1,5176.5057,207060.228,1,2016-02-01,excluded
290,3,287.9233,11516.931999999999,1,2016-02-01,excluded
290,4,114853.7469,4502163.1676,43,2016-02-01,excluded
290,5,2759.3298,110373.19200000001,2,2016-02-01,excluded
290,6,5681.1616,241701.1802,6,2016-02-01,excluded
290,7,45756.5204,1261273.0417,23,2016-02-01,excluded
370,4,107091.3854,4445186.0127,43,2016-02-01,21
370,6,1555.259,77762.95,1,2016-02-01,21
370,7,327.5369,13101.476,1,2016-02-01,21
380,4,57779.1271,2386435.5178,59,2016-02-01,21
390,4,40839.7018,1870376.7152,27,2016-02-01,21
470,1,281.9419,13533.211199999998,1,2016-02-01,21
470,4,107773.2705,4577216.618,54,2016-02-01,21
470,6,1474.8994,47196.7808,1,2016-02-01,21
490,1,425.9866,17039.464,1,2016-02-01,21
490,4,513888.22490000003,23319155.5831,297,2016-02-01,21
490,5,1693.4325,67737.29999999999,1,2016-02-01,21
490,6,11093.8016,229889.5696,11,2016-02-01,21
490,7,15505.4194,832910.7104999999,7,2016-02-01,21
570,1,17275.6455,707043.867,8,2016-02-01,22
570,2,2604.4276,104177.10399999999,1,2016-02-01,22
570,3,65615.3965,2612899.7075,25,2016-02-01,22
570,4,576689.287,24709650.129,254,2016-02-01,22
570,5,37900.8078,1601187.82,22,2016-02-01,22
580,2,4044.8399,153703.9162,1,2016-02-01,22
580,3,552.7771,23216.6382,1,2016-02-01,22
580,4,149098.7047,6398533.4236,66,2016-02-01,22
580,5,807.5303,0.0,1,2016-02-01,22
590,2,7715.9547,308638.188,3,2016-02-01,22
590,3,11565.5752,616610.5499999999,4,2016-02-01,22
590,4,74903.402,2983258.8456,27,2016-02-01,22
670,1,3353.5133,134140.532,1,2016-02-01,22
670,2,41779.766,1651968.8526,20,2016-02-01,22
670,3,96550.9055,3823657.4292,42,2016-02-01,22
670,4,117792.157,4388694.6098,46,2016-02-01,22
670,5,13920.1463,572183.702,6,2016-02-01,22
680,1,349.8384,13993.536,1,2016-02-01,22
680,2,2334.3385,102710.894,1,2016-02-01,22
680,3,71230.1522,2970420.7359,31,2016-02-01,22
680,4,14869.5073,660861.515,5,2016-02-01,22
690,3,10925.969000000001,317521.1865,4,2016-02-01,22
690,4,22801.0187,798144.2744,7,2016-02-01,22
690,5,3274.8699,130994.796,1,2016-02-01,22
770,1,30782.2717,1464232.6435,15,2016-02-01,23
770,2,98608.9624,3834573.4277,51,2016-02-01,23
770,3,226617.9686,9176764.3102,104,2016-02-01,23
770,4,6936754.4223,268269030.9799,2659,2016-02-01,23
770,5,22831.2909,731561.3235,11,2016-02-01,23
770,6,894592.9236,33501368.9786,373,2016-02-01,23
770,7,1645600.3812,54720335.4523,661,2016-02-01,23
770,8,12760.0516,366526.777,7,2016-02-01,23
1070,4,147755.3302,6178071.468,57,2016-02-01,31-33
1080,3,2765.9918,110639.67199999999,1,2016-02-01,31-33
1080,4,77777.7571,2874378.3213,32,2016-02-01,31-33
1080,7,1495.8902,59835.608,1,2016-02-01,31-33
1090,4,161181.9086,6030147.019,67,2016-02-01,31-33
1090,5,2937.8766,111639.3108,1,2016-02-01,31-33
1090,6,5536.7116000000005,221468.464,2,2016-02-01,31-33
1170,4,106046.136,4645354.2025,51,2016-02-01,31-33
1180,4,472606.358,19069124.8818,216,2016-02-01,31-33
1180,7,6839.2684,0.0,2,2016-02-01,31-33
1190,4,251828.5256,8182371.339,103,2016-02-01,31-33
1190,5,2643.4325,105737.29999999999,1,2016-02-01,31-33
1190,6,4898.1529,210845.96,2,2016-02-01,31-33
1190,7,12111.194599999999,446872.126,4,2016-02-01,31-33
1270,4,188145.3274,7196915.4457,72,2016-02-01,31-33
1270,5,1779.5682,62284.886999999995,2,2016-02-01,31-33
1270,6,2617.5994,53276.9568,3,2016-02-01,31-33
1270,7,7581.6516,326705.2775,4,2016-02-01,31-33
1280,2,1416.6127,56664.507999999994,1,2016-02-01,31-33
1280,4,171471.2539,7030056.6984,73,2016-02-01,31-33
1280,6,1308.728,65436.4,1,2016-02-01,31-33
