census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,1,8431.9644,412727.7027,4,2013-06-01,excluded
170,3,1682.6746,67306.984,1,2013-06-01,excluded
170,4,566233.6459,22463037.2586,235,2013-06-01,excluded
170,5,3158.3899,107980.547,3,2013-06-01,excluded
170,6,84604.6494,3708884.5655,49,2013-06-01,excluded
170,7,381652.8618,15427163.1599,242,2013-06-01,excluded
170,8,3641.8776,167728.987,4,2013-06-01,excluded
180,1,2009.1469,160731.752,1,2013-06-01,excluded
180,2,447.3516,17894.064000000002,1,2013-06-01,excluded
180,4,311168.5174,14683459.0622,180,2013-06-01,excluded
180,5,3250.932,143721.717,2,2013-06-01,excluded
180,6,56443.018599999996,3076963.1212,54,2013-06-01,excluded
180,7,362889.4599,16717512.9541,247,2013-06-01,excluded
180,8,10857.4722,310187.9058,6,2013-06-01,excluded
190,1,34243.7521,1457366.355,23,2013-06-01,excluded
190,3,3127.7136,156385.68,1,2013-06-01,excluded
190,4,4896.2609,254211.75999999998,3,2013-06-01,excluded
190,7,2473.5347,79153.1104,1,2013-06-01,excluded
270,4,48170.4098,1814770.8759,24,2013-06-01,excluded
270,6,9256.0678,391683.9792,5,2013-06-01,excluded
270,7,27593.396999999997,870581.2066,17,2013-06-01,excluded
280,2,3361.6454999999996,134465.82,3,2013-06-01,excluded
280,4,27158.317300000002,1392666.3638,17,2013-06-01,excluded
280,6,2219.4049,162407.608,2,2013-06-01,excluded
280,7,29563.7058,847963.8216,23,2013-06-01,excluded
280,8,652.0695,54773.837999999996,1,2013-06-01,excluded
290,1,5866.7777,234671.10799999998,1,2013-06-01,excluded
290,2,3989.0798,102208.70420000001,2,2013-06-01,excluded
290,4,175680.2522,7021604.2259,65,2013-06-01,excluded
290,5,4356.4096,217820.48,1,2013-06-01,excluded
290,6,19820.8522,890835.2224999999,9,2013-06-01,excluded
290,7,28434.029000000002,935326.2104,20,2013-06-01,excluded
290,8,3098.6167,54254.6155,2,2013-06-01,excluded
370,4,111619.67229999999,4948821.2707,52,2013-06-01,21
