census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,4,868137.1651,36918549.5385,347,2017-10-01,excluded
170,5,7027.4421999999995,228929.0556,6,2017-10-01,excluded
170,6,135891.7676,6761438.5938,77,2017-10-01,excluded
170,7,318402.7605,12748252.546600001,194,2017-10-01,excluded
170,8,348.2268,13929.072,1,2017-10-01,excluded
180,1,3833.9845,153359.38,1,2017-10-01,excluded
180,2,10337.207999999999,362945.1958,4,2017-10-01,excluded
180,4,362817.6428,15286079.3503,202,2017-10-01,excluded
180,5,13280.3593,425967.31159999996,5,2017-10-01,excluded
180,6,81014.3166,3781810.497,52,2017-10-01,excluded
180,7,330830.0937,13447462.4283,208,2017-10-01,excluded
180,8,23461.4206,477416.706,11,2017-10-01,excluded
190,1,35585.027,1775864.6697,25,2017-10-01,excluded
190,2,10383.7778,423811.63399999996,5,2017-10-01,excluded
190,4,3245.3912,129815.648,1,2017-10-01,excluded
190,7,17072.6348,403446.6374,6,2017-10-01,excluded
270,4,90683.4379,4056706.8102,40,2017-10-01,excluded
270,5,1993.7604,65794.0932,1,2017-10-01,excluded
270,6,14463.0694,585278.486,10,2017-10-01,excluded
270,7,11022.3071,411108.35319999995,9,2017-10-01,excluded
280,2,376.5097,15060.388,1,2017-10-01,excluded
280,4,28334.6698,1284822.1212,12,2017-10-01,excluded
280,5,525.2361,21009.444,1,2017-10-01,excluded
280,6,3620.4817,217228.902,1,2017-10-01,excluded
280,7,17120.1331,633684.9769,12,2017-10-01,excluded
290,1,950.7871,38031.484,1,2017-10-01,excluded
290,2,2980.4846,119219.38399999999,1,2017-10-01,excluded
290,4,120648.0954,4844856.1779,42,2017-10-01,excluded
290,5,2893.6548,115746.192,1,2017-10-01,excluded
290,6,13675.3451,561348.6608,5,2017-10-01,excluded
290,7,23704.8489,827434.9572000001,11,2017-10-01,excluded
370,4,70124.5738,3291118.6105,43,2017-10-01,21
370,7,1523.0496,83767.728,1,2017-10-01,21
380,1,271.3815,10855.26,1,2017-10-01,21
380,4,52842.0376,2382539.7804,58,2017-10-01,21
390,4,25626.4809,1020746.1888,16,2017-10-01,21
470,4,129708.11409999999,5678358.7522,65,2017-10-01,21
490,4,486021.2266,22560323.0128,253,2017-10-01,21
490,5,4054.5786,129746.5152,1,2017-10-01,21
490,6,6198.2649,284267.527,6,2017-10-01,21
490,7,19109.4327,973513.875,7,2017-10-01,21
570,1,20923.2571,837906.2429000001,9,2017-10-01,22
570,2,14586.1567,440218.86939999997,4,2017-10-01,22
570,3,29685.4274,1221030.8658,12,2017-10-01,22
570,4,612424.1376,26114231.5074,255,2017-10-01,22
570,5,34898.9934,1354258.021,18,2017-10-01,22
580,2,2047.6732,81906.928,1,2017-10-01,22
580,3,8400.9474,336037.89599999995,2,2017-10-01,22
580,4,135711.7575,5932541.4613,54,2017-10-01,22
590,1,3294.1142,131764.568,1,2017-10-01,22
590,2,1353.5508,54142.032,1,2017-10-01,22
590,3,13106.7104,557785.0258,4,2017-10-01,22
590,4,122197.9269,5307384.5415,44,2017-10-01,22
670,2,12089.645700000001,441969.0626,6,2017-10-01,22
670,3,130788.7856,5104655.1632,61,2017-10-01,22
670,4,127860.0485,5095895.6609,48,2017-10-01,22
670,5,13653.824200000001,535279.187,7,2017-10-01,22
680,2,7474.2628,154362.98630000002,2,2017-10-01,22
680,3,46275.4743,1823108.2503,21,2017-10-01,22
680,4,10385.6231,422656.8775,5,2017-10-01,22
690,2,666.7044,26668.176,1,2017-10-01,22
690,3,16664.3335,666573.34,6,2017-10-01,22
690,4,10148.634,405945.36,4,2017-10-01,22
690,5,3191.2778,127651.112,1,2017-10-01,22
770,1,37348.435,1612669.5136,21,2017-10-01,23
770,2,98694.8219,3845577.3375,48,2017-10-01,23
770,3,169624.9135,6274116.9741,82,2017-10-01,23
770,4,7959462.2833,317408839.3668,3069,2017-10-01,23
770,5,18967.4792,775827.1418,12,2017-10-01,23
770,6,924734.4815,37690956.7026,386,2017-10-01,23
770,7,1580373.6595,57590697.8483,645,2017-10-01,23
770,8,760.0386,30401.543999999998,1,2017-10-01,23
